Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38
160,,-0.026338928951134,-0.0413953262980539,-0.0427590182202561,-0.0554771634466998,-0.0333895852978122,-0.0611101871045647,-0.077033882467845,-0.0708778167359195,-0.0387841767171158,0.00489119057034282,-0.0425200683566513,-0.0418720245841764,-0.0386005086670482,-0.0268600304812481,-0.0187749080623849,-0.0513598964079424,-0.0593012928092317,-0.0566063562948009,-0.0391778591778591,-0.00754387544580112,-0.0331788075621412,-0.0313323707317765,-0.0701764815615819,-0.0450245896327515,-0.0091976853183028,-0.052400185548319,-0.0576421953085837,-0.0388862035957655,0.00530453204109494,-0.0426612321850208,-0.00456586906591357,-0.0461058152674118,-0.0129797362638702,-0.0092171889523736,-0.0198710720048278,-0.0342547679097604,-0.0329122671941781,-0.0357757690412104
161,,-0.0270838588310731,-0.0410151080826191,-0.0438070534407897,-0.0577938257681116,-0.0357460366003426,-0.0648017059414522,-0.0808260343503484,-0.0743781500541766,-0.0407114186341574,0.0134174682960766,-0.045359810548628,-0.0434169318477594,-0.0400120128011412,-0.0267709277097065,-0.0213840082500632,-0.0537507196570789,-0.0605737216134254,-0.06222273288571,-0.0362067562067562,-0.00820939637251939,-0.031202840742886,-0.031155259129771,-0.0723699450404151,-0.0476990529314003,-0.00781779460836601,-0.0549885169690947,-0.0606625968500351,-0.0410186422526134,0.00639652822296251,-0.0426461976544628,-0.00476549414044941,-0.0478299342552863,-0.0135452642037781,-0.010668885378817,-0.0214666901918067,-0.0330116574452463,-0.032981839348619,-0.0373311772369232
162,,-0.0283945582400796,-0.0404112320933995,-0.0436105468369397,-0.0584474295578516,-0.0374598193658192,-0.0654507641984874,-0.0800757884743137,-0.0741893680325178,-0.0406330754667981,0.0223159248114259,-0.0450656943930305,-0.04304749750212,-0.038938368699145,-0.0282532738180821,-0.0204995675084773,-0.0550386792783879,-0.060961920231654,-0.0582572557653931,-0.0338217338217338,-0.00410665560075011,-0.031288078527246,-0.0326164298463159,-0.0747889047647356,-0.0435639212157972,-0.00677098096634503,-0.0568821181035339,-0.0617915093073598,-0.0386966534929345,0.00551008426356418,-0.0415186078626083,-0.00553442035347682,-0.0473312919989892,-0.0159987854199937,-0.0137781157847069,-0.0238294325071407,-0.0368420547302123,-0.031880280236638,-0.0385368486785703
163,,-0.0288283148790315,-0.0420066575463997,-0.045043407490013,-0.0589340012679914,-0.0389963142590051,-0.0676683799100243,-0.0812830022930242,-0.0749523620367221,-0.0404607204986073,0.0277378930874133,-0.0458060557502243,-0.0438871210149369,-0.0400045048004279,-0.0259609025138727,-0.0183061544693444,-0.0536658839933999,-0.0615873513387999,-0.0616088305700125,-0.0348310948310948,-0.00575088377264237,-0.0319002407967408,-0.0302342787993428,-0.0740167509544299,-0.0485219647156,-0.00789936450254946,-0.0549823689134633,-0.0607298830229883,-0.0390378436780302,0.00497693318653478,-0.043698614793527,-0.00750849053499883,-0.0489455406592051,-0.0151200420056754,-0.0140381211148162,-0.0235430394992215,-0.03497233573887,-0.0325528110629002,-0.0390614538096686
164,,-0.0268104035586905,-0.0404932399437874,-0.0451580363422589,-0.0594568842997835,-0.0399935585406401,-0.0660457342674363,-0.0807169076774706,-0.076431154539716,-0.0388703542012111,0.0342002702525529,-0.0461103138422218,-0.043190233499299,-0.0364757444651957,-0.0263578148598312,-0.0173421140610157,-0.0545605146285606,-0.0602358450383005,-0.0628117472696903,-0.0315099715099715,-0.005883987957986,-0.0294593406082491,-0.0305796464232534,-0.0736682567568584,-0.0399911125527306,-0.0114340599171657,-0.056925154492953,-0.0614027447525196,-0.0390662761934548,0.00569636596517684,-0.0426461976544628,-0.00856576407791138,-0.0475003232723103,-0.0138236779588096,-0.0116655724775692,-0.019114176198184,-0.0329712310886767,-0.0343964731555841,-0.0402119036585685
165,,-0.0264803713334009,-0.0408287266044649,-0.0442328177491316,-0.0607059937646199,-0.0356647796588761,-0.065775293327005,-0.0812079777054207,-0.0729229553038899,-0.0376403664736683,0.0332782818873693,-0.0444673201454354,-0.0442817440659608,-0.0385404446613423,-0.0261148073010811,-0.0149541240587339,-0.0546607749583631,-0.0612279081737736,-0.0603561380068998,-0.0309645909645909,-0.00609538872294359,-0.0291571339182453,-0.030960436367565,-0.0740167509544299,-0.0493654492944045,-0.0115904022143508,-0.0558799850356327,-0.0638773806689068,-0.0352089316008454,0.00869614371183638,-0.04421730609778,-0.00918681986535654,-0.0491568297508565,-0.012257600586757,-0.0106905524896594,-0.0199222136133849,-0.0339414636463462,-0.0319498523910789,-0.0354904574786833
166,,-0.026857551019446,-0.0393302195201049,-0.0440444989204419,-0.0575904823668592,-0.0345197954836655,-0.0643216732721866,-0.0782820187888849,-0.0724510002497429,-0.036065668809744,0.0357397370641437,-0.0429865974310475,-0.0428543840941722,-0.0395239927547792,-0.0254829876483308,-0.0159358532818943,-0.0532185686758195,-0.059373181442237,-0.059202997170657,-0.026984126984127,-0.00188303273971474,-0.0279560560477176,-0.0277812831115675,-0.0744267441280436,-0.0445445577586351,-0.00857911362074488,-0.0552959197506596,-0.0625989433827973,-0.0355501217859411,0.0116894979515435,-0.0431648889587159,-0.00804082406709468,-0.0494357313518362,-0.0138932813975675,-0.0109397242643474,-0.0177026678020104,-0.0352856400022842,-0.0329006718351048,-0.0346161155935194
167,,-0.0261503391081115,-0.0387337987900115,-0.04185836295261,-0.0576485804815028,-0.0343351206166959,-0.064558309095064,-0.0786571417269022,-0.0729544189741665,-0.0372643192703431,0.0393008113920544,-0.041952119918256,-0.0436520264313482,-0.0382326166320986,-0.025223779585664,-0.0186953083956422,-0.0528792260211033,-0.0597685689237661,-0.0582323678336756,-0.0311029711029711,-0.00137410497222428,-0.0277545849210485,-0.03014572299834,-0.0737502553915811,-0.0401282645167638,-0.0105096011164199,-0.0558430967018449,-0.0623148462081064,-0.0351994540957038,0.0115289102777397,-0.0413457107611907,-0.00892065309930862,-0.0484976077849044,-0.012953634974336,-0.0116114047004631,-0.0215894300523435,-0.0338100779874952,-0.0313816797964783,-0.0360334698073641
168,,-0.0245096074738156,-0.0366686920120626,-0.0418337996271288,-0.0583312333285646,-0.0340100928508296,-0.0649098823176247,-0.077634079168673,-0.0730802736552723,-0.0368177632163944,0.0360019539386454,-0.0397716035922738,-0.0401340039126456,-0.0361453924338122,-0.0241140450673718,-0.013698218205682,-0.0536118976619677,-0.0599267239163777,-0.0593606207382009,-0.0316564916564916,-0.000888666178618002,-0.0268092204036009,-0.027471337808058,-0.0728072710922696,-0.0366514622285204,-0.0104756136605102,-0.0558553928131074,-0.0610812663706324,-0.0335977557267825,0.0114261341665049,-0.041180330925052,-0.00783380547127969,-0.0480581264742697,-0.0130319388429387,-0.00948802783790399,-0.0169355436736553,-0.0326276070578355,-0.0282045514103435,-0.032149551117478
169,,-0.0235477992744007,-0.0358411582490579,-0.0413425331175036,-0.0561598162937615,-0.0322741491013168,-0.0626111343239586,-0.0765700941081145,-0.0732375920066547,-0.0351020478512233,0.0359850367209357,-0.0420129715366555,-0.0422078739893032,-0.0342008202490779,-0.0213842601574122,-0.0151398566144669,-0.0524087737043377,-0.0573818663079902,-0.0589292299217648,-0.0298005698005698,0.00178124718621672,-0.025406671406404,-0.0280115281941745,-0.0719531186472412,-0.0390241912062959,-0.0101833215396861,-0.0557385797561129,-0.0609765989904831,-0.0295034735056344,0.0146378876425857,-0.039909913092896,-0.00897980126954156,-0.0472129701076645,-0.0152157467339674,-0.010668885378817,-0.0174060464723797,-0.0309499132601988,-0.0266623686535702,-0.0314408740105556
170,,-0.0255468516104395,-0.0366537814938102,-0.0419074896035725,-0.0572564182076588,-0.0309961990218881,-0.0640444713082445,-0.0780978675284035,-0.0739140609175987,-0.0380164136769935,0.0336842951124043,-0.0407959391686654,-0.0401424001477738,-0.0370838925229697,-0.0250698747984556,-0.0146887918362581,-0.0541440486432272,-0.0601999007217979,-0.0579088247213485,-0.035026455026455,-0.00336283809441777,-0.0260343314548733,-0.0295435435515216,-0.0719394522081207,-0.0300133071693102,-0.0129974828890154,-0.0559107253137891,-0.0631222802835439,-0.0316264346573408,0.0106231957974847,-0.0400903274595927,-0.0128318258559571,-0.0502724361547752,-0.0122750014464466,-0.0104305471595501,-0.0192880576672778,-0.0327387795384018,-0.0296655666536025,-0.0347449659765961
171,,-0.0239721264212014,-0.0388232618995256,-0.0440526866956023,-0.0583965937075385,-0.0334191332765275,-0.0653628708928472,-0.0788208317362189,-0.0740320496811355,-0.0375933605732527,0.0340057222488903,-0.0455930750858261,-0.0425689120998144,-0.034350980263343,-0.022485894423746,-0.0146622586140106,-0.0549075696163384,-0.0616232956553026,-0.0622061409312318,-0.0337891737891738,-0.00319841527722853,-0.0263365381448771,-0.0283214734976842,-0.0746385739344107,-0.0327220584589674,-0.0179732464342061,-0.055640210866012,-0.0646324810542697,-0.0362893671869818,0.013770714204044,-0.0416313668417938,-0.0114566308980428,-0.0473566466899874,-0.0106306202057913,-0.0109288907089263,-0.0199426702568077,-0.0330520838018159,-0.0317875173640502,-0.0357113438496721
172,,-0.024019273881957,-0.0376900625123477,-0.0430783414515125,-0.0578809729400769,-0.0333600373190972,-0.0645109819304885,-0.0763518407623588,-0.0715778833995709,-0.0361048403934238,0.0441983459190383,-0.0411509069426625,-0.0411919295387948,-0.0354321323660525,-0.0242841503584969,-0.0134682636128696,-0.0524396230365847,-0.0588412055579977,-0.0598666753497896,-0.0298005698005698,-0.00379346928229438,-0.0239498801827963,-0.0290299199057059,-0.0726022745054628,-0.0312271020510046,-0.0159951765002574,-0.0559353175363143,-0.0632942338366464,-0.0317591197293224,0.0147342402468682,-0.0405263288457765,-0.00821826857779329,-0.0483370280752494,-0.00736795901401512,-0.00689880809223264,-0.0185823034691911,-0.0327994190732561,-0.0265116289856148,-0.0331619469845099
173,,-0.0242267227092818,-0.0373694863699224,-0.042562511616406,-0.0586943465450867,-0.0316758025323356,-0.0652479334931639,-0.0759903586584511,-0.0747714459326324,-0.0360421658595362,0.0457547299483391,-0.0395281971186758,-0.0417712697626384,-0.0359652004166939,-0.0226073982031211,-0.0137335958353454,-0.0540669253126098,-0.0589849828240084,-0.0621397731133185,-0.0328123728123727,-0.00254072400847169,-0.0241436024199781,-0.0294815544908198,-0.0735452588047743,-0.0291423921976989,-0.0186326030788556,-0.0553819925294976,-0.0645053849498026,-0.0332470880365454,0.0142203596906952,-0.0408195021916587,-0.00894283366314584,-0.0491568297508565,-0.00943866131706239,-0.00869717829215504,-0.0187152716514393,-0.0334765605457963,-0.029004631186414,-0.0346713371862666
174,,-0.0233120619706224,-0.03840576738846,-0.0420876206571018,-0.0583675446502167,-0.0294744781180597,-0.0655859846687032,-0.0774703891593563,-0.0752119373165029,-0.0353762489369812,0.0439361290445367,-0.0424896425474515,-0.0420231568164835,-0.0361078524302459,-0.0213680596534956,-0.0126192005009472,-0.051113101749967,-0.0604443220740158,-0.0592444770568528,-0.0309076109076109,0.00032493080539776,-0.0231904890130432,-0.0290387754858061,-0.0749939013515424,-0.0263376345332186,-0.0194686944942361,-0.0548040753001558,-0.0636381409428512,-0.0309440542871495,0.0143809473644993,-0.0403158454179636,-0.00868406041837706,-0.0509232065570612,-0.0106915232147045,-0.00885968162347334,-0.018326595426406,-0.032951017910392,-0.0282161467694169,-0.0352695711076945
175,,-0.0231989080648089,-0.0358784345446887,-0.0424806338648019,-0.0574452370802502,-0.0291346763628359,-0.0640782764257984,-0.0764541470181819,-0.0726083186011252,-0.03715463883604,0.0364756360345195,-0.0402482746030699,-0.0408980613093089,-0.036625904479461,-0.0212789568819539,-0.0116374712777869,-0.0521619790463624,-0.0601783341318962,-0.0616171265472516,-0.0357346357346357,-0.00298701451227105,-0.0219119222476428,-0.0282594844369822,-0.0727526053357877,-0.0224356611564722,-0.0215691192694601,-0.0550499975254076,-0.0628905167989276,-0.0324794101200801,0.0146314641356335,-0.0394212908497591,-0.00732365250302107,-0.0501963720817807,-0.00734185772448091,-0.00592378810432286,-0.017007141925635,-0.0316775876784508,-0.0299090691941457,-0.033263186571213
176,,-0.0238118250546321,-0.0371234628187589,-0.043070153676352,-0.0583167087999036,-0.0296887009637442,-0.0642134968960141,-0.0747558631715212,-0.0726240504362635,-0.0359638226921768,0.0336842951124043,-0.0404409713946684,-0.0404446646123878,-0.0347113642975795,-0.0227775034942462,-0.0100366335355165,-0.0532417056750046,-0.0591718932698222,-0.0614926868886643,-0.0368986568986569,-0.00492876968669618,-0.0224930889591885,-0.0296320993525243,-0.073900586221906,-0.0180056527181975,-0.0240162160949636,-0.0568267856028523,-0.0634886161140665,-0.0309061442665834,0.0159547065677789,-0.0422402653293952,-0.00541612401301114,-0.0506274018287494,-0.0050797459648495,-0.00401708235018821,-0.0161172779367431,-0.0293025392299891,-0.0280538117423882,-0.0336313305228611
177,,-0.0227934399023106,-0.0364524894974037,-0.0445848920810295,-0.0603574050767586,-0.0309888120272093,-0.0672289133818234,-0.0762904570088651,-0.0753299260800397,-0.037146804519304,0.0282877026629814,-0.0433415652050446,-0.0406965516662328,-0.0356573723874503,-0.0212384556221621,-0.0128049330566803,-0.0534576510007332,-0.0596894914274603,-0.0612272156170113,-0.0384533984533984,-0.00534374155864994,-0.0214237422099445,-0.0302608455396436,-0.0767842048763221,-0.0207212616060563,-0.0301679456146325,-0.0589478647956494,-0.0643633363624571,-0.0337209632936227,0.0157234603175011,-0.0426687494502999,-0.0061776567047592,-0.051058431575718,-0.00293073979319959,-0.00906551917647657,-0.0189198380856673,-0.0309094869036292,-0.0304540510705996,-0.033999474474509
178,,-0.0235195107979473,-0.0355504031431372,-0.0427508304450956,-0.0579100219973988,-0.0263054574008637,-0.0616848741029813,-0.0724642030410875,-0.0728678938809061,-0.033652699255074,0.0231110340437859,-0.0394977713094761,-0.0406881554311047,-0.0357850083995757,-0.0207524405046619,-0.0105142315359729,-0.0511208140830287,-0.0580504305949396,-0.0573281063146076,-0.0390964590964591,-0.00286956964285017,-0.0208038310509625,-0.0286048520608928,-0.0731899313876423,-0.0142956920910976,-0.0281219007688643,-0.0577551420031781,-0.0635259973212626,-0.0294560859799267,0.0178496411186665,-0.0396392915428509,-0.00731625898174192,-0.0476862576729634,0.000993154066776626,-0.00657380142959605,-0.0174776447243596,-0.032122277600716,-0.0240418175029625,-0.0337141629119819
179,,-0.0224256897084166,-0.0344917563472212,-0.0413916597684661,-0.0571983200930151,-0.0273544106452504,-0.0637199421797269,-0.0737941843667855,-0.0719711792780269,-0.0370762956686805,0.0157689615577374,-0.0399034487654728,-0.0402599474395681,-0.0352819723517874,-0.019553603214828,-0.0109299186845182,-0.0519845953859426,-0.0598979684631757,-0.0559592700701467,-0.0433943833943833,-0.000536331570355351,-0.0202149154499296,-0.0277015828906651,-0.0753765616469153,-0.0086793191639353,-0.0310652144506505,-0.0597286678608241,-0.0644455750182887,-0.0318918048013042,0.018267169070557,-0.037880251467558,-0.0103623897487348,-0.0462241371587365,0.000505929995471406,-0.00791716230182721,-0.0172628499684201,-0.0319706787635802,-0.0261869589315572,-0.0324348626800051
180,,-0.0232366260334135,-0.0352000059642072,-0.0413015942417015,-0.0600160786532277,-0.0231290496889892,-0.0649977756232649,-0.0747899652567955,-0.0739612564230134,-0.0384159638305266,0.0139249848273703,-0.0411914746882622,-0.0404026834367469,-0.0358525804059951,-0.0212465558741205,-0.0108414746103596,-0.0531414453452021,-0.0598476464200719,-0.0570709310201937,-0.0444363044363044,-0.00250940537662609,-0.0158755373370554,-0.029623243772424,-0.0740645834913515,-0.0158386516864718,-0.0348038346007256,-0.059562670358779,-0.0651632941964554,-0.0273331248282202,0.0179909582716142,-0.0386996333829722,-0.0117745523130446,-0.0458776230484284,0.00338577227407908,-0.00467792923088267,-0.0186845866863051,-0.0322031303138551,-0.0277291416883307,-0.0329318570147298
181,,-0.0202380475293553,-0.03276213622995,-0.0396967903102594,-0.0578373993540942,-0.025862237720137,-0.0611913193866941,-0.0730507589078057,-0.0716408107401239,-0.0359951599591205,0.0216561533207441,-0.0396600422918748,-0.0381860773629105,-0.0322862800671967,-0.0158436878179096,-0.0055082969385968,-0.0498559914609049,-0.0563898031725173,-0.0584231753101762,-0.0410012210012209,-0.000387568069088861,-0.015418352857306,-0.0247526747172746,-0.0728824365074321,-0.0059019918922616,-0.0358846356986563,-0.0588003114604983,-0.0637727132887574,-0.0268213395505767,0.0196996111208891,-0.0388274268927158,-0.0114122697703682,-0.0431562195479597,0.011216159134342,-0.00121119149609236,-0.0160968212933202,-0.0306366089967846,-0.0224880393871156,-0.0297013938390189
182,,-0.0247642037618959,-0.0348421535261511,-0.0438152412159502,-0.0619551032294564,-0.0276351164430439,-0.0654169590809335,-0.0762222528383164,-0.0750939485529662,-0.0381887686451842,0.0154559930301062,-0.0437979523430409,-0.0428207991536595,-0.0348014603061386,-0.0215462651965789,-0.0119824031670054,-0.0521542667133006,-0.0585895953424792,-0.0635500892439752,-0.0428571428571429,-0.00178907684417804,-0.0148449350352477,-0.0301634341585407,-0.0761282157985402,-0.00197258812270839,-0.0405341196671132,-0.0634666856846521,-0.0666136850356673,-0.0290959407845479,0.0194298238288983,-0.0406315705596829,-0.0145101551863148,-0.0467819403606959,0.00575228919184746,-0.00402791590560948,-0.0197585604660024,-0.0354675586068471,-0.0267783222443049,-0.0328398210268179
183,,-0.0225577025985323,-0.0336493120659641,-0.0422841272609519,-0.0598272597806361,-0.02143004091287,-0.0613806280449959,-0.0732417305853418,-0.0748343732731853,-0.037546354672837,0.016843204882309,-0.0415565843986592,-0.0396470222752117,-0.0332548121592071,-0.0190108863336195,-0.00796704220020545,-0.0513444717418189,-0.0584098737599659,-0.0599662270766594,-0.0417419617419617,-9.00410665559924e-05,-0.0145969705716549,-0.0269222918418412,-0.0750895664253857,-0.00520937447389359,-0.0421723150419644,-0.0621817420577113,-0.0650436743334276,-0.0289727332177078,0.0204254674064834,-0.0394814289719913,-0.0137264419307294,-0.0445338244255261,0.00613510810501583,-0.00480793189593731,-0.0172628499684201,-0.0324659016315572,-0.0265927964991293,-0.0307598077000068
184,,-0.0215487469383618,-0.0315096526967535,-0.0399342357899116,-0.0582368238922687,-0.021164109104434,-0.0598864418491128,-0.071891288008479,-0.0737174129783707,-0.0331748059341816,0.0200574762471689,-0.0405829585042672,-0.0369854157395824,-0.0309498559402364,-0.0148554570789925,-0.00680842482872796,-0.0496014844698678,-0.0555271395764538,-0.0590287816486347,-0.0371835571835572,0.0041379742325956,-0.00835911453439829,-0.0241682064306566,-0.0715567919127478,-0.00364584208391427,-0.0408943866997568,-0.0622739628921807,-0.0633989012167956,-0.0283661728886489,0.0216009691787289,-0.038880047749669,-0.00926814859942671,-0.042040613144041,0.0039948023632107,-0.00332373480323024,-0.0161991045104343,-0.029039767912287,-0.0243896782751671,-0.0290295311272614
185,,-0.0222465293575452,-0.0318004078026742,-0.0404336900746972,-0.057292729529311,-0.0123883594260453,-0.0564247978115919,-0.0714138588146387,-0.0728521620457679,-0.0336918708387537,0.0203281517305256,-0.0380779002134877,-0.037413623731119,-0.0312126359652005,-0.0156492817709095,-0.00831197408942396,-0.0466245239080397,-0.0546932314335923,-0.0562579252507563,-0.0371347171347171,0.00463124268416343,-0.0114121769923847,-0.0259924559313126,-0.0701423154637808,-7.30334208477039e-05,-0.04250539210988,-0.0637802365218483,-0.0633839487339172,-0.0231630225659398,0.023354586576669,-0.0368127997979359,-0.0110204131425754,-0.0446267916258527,0.00401220322290013,-0.000225337952761456,-0.0173446765421113,-0.029039767912287,-0.0202733258040802,-0.0294805074680301
186,,-0.0208509645191785,-0.0326279415656789,-0.0415226641710329,-0.0578809729400769,-0.01489993761683,-0.0585950863585532,-0.0741829481389128,-0.0726948436943856,-0.0327047469300251,0.0192792842325186,-0.0383720163690854,-0.0377830580767584,-0.030394263887455,-0.014004930623367,-0.00672882516198523,-0.0495474981384357,-0.0569217790567564,-0.0572036666560202,-0.0356695156695156,0.00780225415852718,-0.0124660259626542,-0.0240353727291526,-0.0717754549386752,-0.00305608863857132,-0.0457409979124906,-0.0648254059791685,-0.0645278136741203,-0.0279112526418546,0.021684474769107,-0.0365722473090068,-0.0126100202175839,-0.0407897817214652,0.00574358876200268,-0.00243538325869016,-0.0173446765421113,-0.0318595062830138,-0.0269986340667012,-0.0304284781435237
187,,-0.0204172078802266,-0.029586195842202,-0.0404091267492159,-0.0602702579047932,-0.0208907903013193,-0.0575538887378926,-0.0727915830597209,-0.0703193365885123,-0.0324227115275312,0.0160903886942234,-0.0378547776126896,-0.0373884350257345,-0.0269631075614952,-0.0137700233165753,-0.00546407490151755,-0.048822538830633,-0.0548154421097012,-0.0595265402829842,-0.0361741961741961,0.00846777508524533,-0.0117763747982866,-0.0262049898537192,-0.0691104993101865,-0.000806796428425688,-0.0451292237061146,-0.064087639303413,-0.0640044767733738,-0.0250490460891075,0.0247356405713837,-0.0385568053426707,-0.0117154041428116,-0.0417025505973988,0.00499535179535535,0.00126969269536689,-0.0143784632458046,-0.0292621128734196,-0.0226503744141445,-0.0284405008046246
188,,-0.021633612367722,-0.0312487186273376,-0.0399342357899116,-0.0597038012870185,-0.0160818567654345,-0.0572902088209722,-0.0725528684628007,-0.0722622182280841,-0.0326577410296095,0.0163948986129996,-0.0402989842850696,-0.0373380576149655,-0.0311375559580677,-0.0153090711886593,-0.0060743390132117,-0.0490153471571762,-0.0528385047020558,-0.0593606207382009,-0.0365974765974766,0.01209290672137,-0.0107147769385299,-0.0251600314018872,-0.0686458403800909,0.00801207485891352,-0.0459313276655852,-0.0631838751256125,-0.0659782045133321,-0.0231345900505151,0.024979733835566,-0.0340088598488579,-0.0118337004832775,-0.0422519022356922,0.00696164894026579,0.000576345148408764,-0.0142250384201335,-0.0306669287642118,-0.0206907587307257,-0.027584566117043
189,,-0.0184275850363389,-0.0314947421785013,-0.0424315072138394,-0.061621039070256,-0.0143015910478488,-0.0599608131077314,-0.0746603773327531,-0.0725296594254341,-0.0322581908760765,0.0134259269049316,-0.041830416681457,-0.039210418048547,-0.0313853199816054,-0.0138672263400753,-0.0067553583842328,-0.0478430725317932,-0.0565120138486263,-0.0596343879870931,-0.0374684574684574,0.00686269520316011,-0.00775470115439067,-0.0276307382498629,-0.07161829088879,0.0148971034533838,-0.0496835427980241,-0.0658275390470699,-0.0662623016880231,-0.0243003231829254,0.0250054278633745,-0.0370157659604696,-0.00994095903582567,-0.04516769170048,0.0059175973588975,-0.000756182168401127,-0.0133965443615099,-0.028524331866025,-0.0235780031400232,-0.0295081182644037
190,,-0.020888682487783,-0.0309803292987955,-0.0424806338648019,-0.0615121051052992,-0.0191252985730913,-0.0591832954039915,-0.074912732763783,-0.0729465530565973,-0.0359873256423847,0.0100001903186992,-0.0412421843702617,-0.0394707013375202,-0.0270832355729073,-0.0163783044471599,-0.00617162749478623,-0.0498020051294728,-0.0557787497919723,-0.0621231811588402,-0.0398616198616198,0.00695665109869681,-0.00799491672849626,-0.0276927273105648,-0.0710648001044116,0.0221181543597353,-0.0508391162989565,-0.0682560210214319,-0.0645352899155595,-0.0237601053898572,0.024350230154254,-0.0382561147315095,-0.0122033765472328,-0.0463424590500613,0.00257663229851868,-0.000160336620234136,-0.0169048587085211,-0.028625397757449,-0.0261869589315572,-0.0286245727804485
191,,-0.0225011256456256,-0.0307715820432629,-0.0421367473080643,-0.0596021295863922,-0.0145970708350001,-0.0609546835638167,-0.0737669026985661,-0.0720734362064253,-0.0340052435081914,0.0142210361372916,-0.0408973585326646,-0.0387234364111132,-0.022743611160643,-0.013932028355742,-0.00520758708645755,-0.0484754838428551,-0.0543984880382706,-0.0582240718564364,-0.0364265364265364,0.0113021112672694,-0.00842110565029645,-0.0286137076409931,-0.0713244624477002,0.0151371193904419,-0.0524229317443517,-0.0694794840920598,-0.0669052584517974,-0.0228502648962687,0.0265021049832282,-0.0383012183231837,-0.0119002421747894,-0.047601742036303,0.00160218415590812,-0.00395208101766089,-0.0177128961237218,-0.0282817737266077,-0.0209806427075627,-0.0266642062379231
192,,-0.019549694602323,-0.0290419619259916,-0.0402617467963284,-0.0607205182932809,-0.0107558336020353,-0.0584598658883377,-0.072286872197661,-0.0726791118592473,-0.0297590438373111,0.013468219949206,-0.0419216941090562,-0.0380769263062443,-0.0196728388689197,-0.0131706046716583,-0.00524296471612103,-0.0446501666442367,-0.053888078743933,-0.0619406696595788,-0.0343915343915343,0.00966571275333846,-0.00564700321385184,-0.0264529460965267,-0.0699988178530161,0.0136147325896726,-0.0509954585961414,-0.068360537967164,-0.0662623016880231,-0.0222437045672098,0.0283584984924028,-0.0358355553116621,-0.0132236824837499,-0.0431731226752919,0.00416011053026074,-0.00201287459726258,-0.014439833176073,-0.029868508221963,-0.02077192624424,-0.0259003075382536
193,,-0.0206057977232492,-0.0288183041522066,-0.0414735375200703,-0.0594859333571052,-0.0114649850911981,-0.0591832954039915,-0.0709978133742921,-0.0714913583063107,-0.0301742626243159,0.0143394566612602,-0.0417898489358573,-0.0361289997565092,-0.018524114759791,-0.0142317376782005,-0.00129835900864805,-0.0449046736352738,-0.0540031005567414,-0.0600823707580076,-0.0343671143671143,0.0135257341283047,-0.00491860760204801,-0.025744499688505,-0.0701013161464194,0.00568734906854962,-0.0549244084993112,-0.0701865104896589,-0.0645203374326811,-0.0203955910646082,0.027292196338344,-0.0357077618019186,-0.0109390844085053,-0.0415419708877438,0.00514325910271596,-0.000669513725031419,-0.0159024831808036,-0.0277764442694882,-0.0182905194025143,-0.0237834798162777
194,,-0.0187670467537795,-0.027685104765029,-0.0390581438477467,-0.0574452370802502,-0.00600599602358079,-0.0553159899558235,-0.0692449661911925,-0.0701541523195608,-0.0271188790972987,0.0154729102478161,-0.0363740548983017,-0.0357595654108698,-0.0143872063667845,-0.0111698424379491,-0.00196168956483748,-0.0440023306670514,-0.0514510540850536,-0.0596509799415715,-0.0300610500610501,0.0143243592403667,-0.00601120101975376,-0.024832374938177,-0.0715226258149467,0.0102750822654625,-0.0514440930141504,-0.0672169996197428,-0.0656118686828096,-0.0181873323666279,0.0286539798122024,-0.0320618881415891,-0.00974872748256876,-0.0388797283329376,0.00456033030311855,0.000695514258042285,-0.0108701488987934,-0.0282615605483229,-0.0168758855955492,-0.0230379883141905
195,,-0.0203040539744131,-0.0282293386812391,-0.0417109829997225,-0.0617444975638735,-0.00702540128925225,-0.0589331375340925,-0.0698860853943495,-0.0724195365794664,-0.0306991618456241,0.0103723691083145,-0.0423273715650528,-0.03727088773394,-0.00813304177263891,-0.0124010807356163,-0.00489803282690252,-0.0450357832973233,-0.0543481659951669,-0.0621978449539926,-0.0345543345543345,0.0104878268392845,-0.006212672146423,-0.024894363998879,-0.0720624501602048,0.00744289420817546,-0.0552914730231366,-0.0717481166200081,-0.0679070748046551,-0.0191350828807825,0.02808228769346,-0.0374968709383276,-0.010103616503966,-0.0400122378641885,0.00603070294687899,0.000738848479727062,-0.0150433041570457,-0.0280493221763327,-0.0192761249237606,-0.0270139429919887
