Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
296,,0.584105504331294,0.569203590785747,0.574480061281165,0.710476469271434,0.48709047013094,0.830263412751064,0.560212161096243,0.468024878042119,0.753107153619439,0.768304843189361,0.487049363437173,0.516744205136129,0.668398119889921,0.41458858380864,0.370892806208629,0.492661760229533,0.265437844113679
297,,0.579409528899107,0.570629033706498,0.570592410698041,0.703696209942658,0.488491491552779,0.825296289572483,0.557362374020675,0.466442569010572,0.76000683537047,0.764956717572228,0.48906053490848,0.514523072020242,0.671407935773334,0.41548208574671,0.379734470532876,0.511713371478436,0.264021258746436
298,,0.582118745494599,0.571892926429565,0.570039664169634,0.706881855595544,0.494448590511775,0.829615527119075,0.55709404991291,0.468439292312286,0.755596918938386,0.766513231176319,0.49315502750029,0.514020902794041,0.682476290957499,0.417140130580242,0.384828263094386,0.521433348200748,0.262910769714829
299,,0.579919499081788,0.567531071092065,0.570877996404384,0.702254059545744,0.496963810072241,0.829102617660418,0.551487001316176,0.469550676036824,0.755688792197388,0.767559013754068,0.497754567636463,0.518134827608685,0.683954229222831,0.418871866295265,0.38723021405835,0.531061950288772,0.262832466001062
300,,0.576445327212275,0.560223300385012,0.560827222029529,0.694645101854563,0.496831430095374,0.82301519224319,0.547637938253071,0.460113332884385,0.750259082590385,0.761097860928752,0.493750262106147,0.516802147739152,0.678085627643703,0.409190726739473,0.39460171874086,0.538988699813196,0.255806487320315
301,,0.574649807194086,0.556602675366303,0.559436143266373,0.688833451001326,0.498287609840907,0.816684809713965,0.541716302771372,0.457184177474795,0.744397568666074,0.758446923696785,0.496978958907618,0.518096199206669,0.676823446789368,0.406676025408616,0.401807571632752,0.530970575654485,0.251200805246918
302,,0.573151769782461,0.554483516890786,0.557225157152747,0.687714170096258,0.501530919274138,0.819289849859254,0.543354005084279,0.458314398211614,0.74789793983404,0.759144112081951,0.504590746897678,0.518955681151513,0.673317388860661,0.411217225980457,0.404344114676593,0.531004841142343,0.25194113126799
303,,0.570888777096814,0.552430879084904,0.554074501940831,0.682634356757874,0.502170755828994,0.817332695345954,0.54218818309882,0.458267305680913,0.744434317969675,0.756582350108551,0.509650241047469,0.516609005729075,0.671159814750687,0.410968519255427,0.395378211509383,0.529737018091607,0.251400123791053
304,,0.567658965939835,0.548534668434849,0.550371100200509,0.679072030031168,0.500140929517039,0.808775205956769,0.53568363662439,0.458804160530902,0.742146673820531,0.752674852414947,0.510461924600911,0.515025241246442,0.666100303462799,0.409052556336679,0.391040205242569,0.527783885283715,0.247869338152097
305,,0.567148995757154,0.546472527676162,0.546640061133766,0.676058581440601,0.505325811944315,0.812757003070033,0.534008924089722,0.458191957631792,0.745003932175485,0.752318151380676,0.511715524755672,0.515430839467604,0.663759335553477,0.409761831071023,0.399146789745947,0.54347747872256,0.246132419410352
306,,0.567255239545213,0.541255406586212,0.541315269576785,0.668858591772425,0.503957885516693,0.809247622563427,0.530492953022463,0.45334142696961,0.736597528976826,0.753128835549474,0.514953240263292,0.512726851326524,0.661386004032506,0.405469337224212,0.412699176865899,0.557983201915669,0.240928781704551
307,,0.567180868893572,0.541312424303042,0.544023727565976,0.670246930587364,0.503748283886654,0.808964172599432,0.529216100371722,0.459049041690547,0.734640628560089,0.752918057665586,0.518172918358614,0.511635598969588,0.659476550945179,0.405902271152968,0.424201623076951,0.560724440944289,0.243947033944304
308,,0.564928500586731,0.536950568965542,0.538975309273198,0.665802093916278,0.50714603662623,0.80673706573947,0.529863779252532,0.459727174132638,0.740796136913206,0.750113090441547,0.518659928490679,0.514629300125784,0.657275825353006,0.40649179820489,0.445373992565341,0.554282529227034,0.238337640630801
309,,0.561188719247071,0.530374525624475,0.531660630213954,0.659915106848277,0.508911102984451,0.801648464004892,0.524275235766678,0.457174758968655,0.729146607671785,0.745524618046154,0.517640814695801,0.509308237748157,0.653144070932407,0.400163593756909,0.440425145320622,0.549154127877659,0.237604433129162
310,,0.557151455300848,0.523769973424993,0.526787248321838,0.64964785700756,0.509242052926618,0.796627350356978,0.521064599028945,0.453614563647675,0.729550850011392,0.740928038809073,0.517830207524938,0.505580596953668,0.646498742673688,0.398717410207661,0.457601165360347,0.53959405676535,0.232265543554127
311,,0.557980156847704,0.52577509646685,0.528095415105733,0.650218259776488,0.510918865966928,0.795331579093001,0.514402759112032,0.455093269111679,0.734328259479483,0.739493127830301,0.518831283907517,0.501659814149101,0.64711365129503,0.403055960855404,0.471681567562895,0.53947983847249,0.229923550660545
312,,0.556535241330109,0.523437370076817,0.522871960412294,0.645224544969263,0.510731327666367,0.795142612450338,0.51127539537326,0.455319313259043,0.726445533857133,0.740271384632347,0.516179784299605,0.50170809965162,0.64797668093902,0.399481953103123,0.476485469490823,0.544551130675436,0.228129683763334
313,,0.554399741190133,0.517612060007346,0.5199792535803,0.637034422192758,0.512871470625711,0.790701896347748,0.509683955837553,0.453859444807319,0.710340151554128,0.738617588928,0.514466230131227,0.497236862118333,0.645290501172102,0.396359301999971,0.471898985538081,0.532752381023088,0.228222224515967
314,,0.55555779847997,0.519512650568348,0.519417294609754,0.636098100666403,0.511415290880178,0.784830432807849,0.508804963070738,0.451975743579287,0.70569136464864,0.737369135308052,0.515313988509266,0.499148968018098,0.644265653469865,0.395078922934076,0.483494610881356,0.523032404300776,0.227282579950761
315,,0.55212612412568,0.515283836570118,0.517574806181733,0.634709761851463,0.514923360267143,0.785626792230502,0.50713025053607,0.45217353220823,0.697064465628376,0.734166932841302,0.513537303397843,0.499148968018098,0.641298989068651,0.392702392006013,0.492398394627084,0.513163943797747,0.224513475891176
316,,0.551191178790765,0.511577684976164,0.514046440842073,0.626455065176588,0.512761153978322,0.782819287825217,0.504835616786911,0.451307029643335,0.695107565211639,0.732634739762275,0.514971277675591,0.496232523665932,0.639896565897168,0.392278669437444,0.493340539186225,0.496933524382465,0.221153534718621
317,,0.548790069180643,0.504688044192532,0.514976897498223,0.628080174952216,0.505038988661103,0.779323404935944,0.503160904252243,0.452625620502958,0.688410004630412,0.735447813828002,0.514430155306629,0.491278431107452,0.636002144628665,0.391431224300305,0.482655998691351,0.493095789742398,0.224207379555541
318,,0.548811317938254,0.506189510735723,0.512434263467554,0.627036230261912,0.507852063169519,0.776934326667985,0.500283359510355,0.450167390400376,0.689016368139824,0.733088722896802,0.514078425766804,0.48744456220742,0.637674264563895,0.392822139688435,0.468969019491521,0.498406940360347,0.220591171683384
319,,0.545103409735012,0.503025027451655,0.508822986148633,0.620438930311849,0.50902141963184,0.775058157858684,0.493797318146806,0.442585492957547,0.68723402691519,0.728257045250769,0.515431231689208,0.483156809583707,0.633596449496045,0.386355764837659,0.48308048140481,0.49412375437813,0.216341415581656
320,,0.541172389576847,0.499024284320745,0.505478869651774,0.615014722848828,0.505557476903831,0.772061686810736,0.492390929719902,0.441257483591785,0.691836877191177,0.729440644137213,0.513672583990083,0.47728529247736,0.634081903670789,0.388907311609262,0.485171835261365,0.491965028643092,0.215238045069482
321,,0.53839942670852,0.494282310871045,0.500771311718181,0.611377059907358,0.50299813068441,0.768268856340135,0.491826523838053,0.441323413134766,0.685488434994157,0.727000484789133,0.51456543589887,0.478724200452435,0.633434631437797,0.388446743599947,0.473514090496609,0.499183624751789,0.213643496716405
322,,0.542075461775345,0.493103944723224,0.503313945748849,0.613744769514232,0.504641848730504,0.77103586789342,0.491132582180041,0.441982708564577,0.693968336800018,0.729975695688619,0.515205764035474,0.478714543351932,0.63153596622102,0.391053558532667,0.490959294696088,0.485637335218697,0.214996015408747
323,,0.535870824552727,0.487810800010833,0.498035216402569,0.611334010641779,0.499137048025801,0.761452559586919,0.488375320658874,0.437819728850627,0.681179579146975,0.72340915392136,0.512996181028881,0.474677875341318,0.630079603696788,0.38771904614523,0.485389253236551,0.470297818487716,0.21032626666045
324,,0.535467098158105,0.487041060833627,0.497427195221322,0.605586933686911,0.501883932545783,0.761115119153592,0.489939002528261,0.434947084477878,0.676117362575979,0.724154983356654,0.51160730028188,0.468999500245049,0.626994272719525,0.385425417458844,0.493682196004375,0.47073184800058,0.208646296074172
325,,0.533873441337227,0.482878767505033,0.490950848396828,0.603434470407935,0.500482911123945,0.758793528972298,0.484905612368816,0.433166986817388,0.671036771353183,0.718480194175072,0.508937763261669,0.467154994048812,0.625289789172646,0.381160557692591,0.492439807574739,0.470720426171295,0.204254169583777
326,,0.534882757323783,0.48482687283006,0.495050385149175,0.602971690802955,0.498397926488296,0.755176167527027,0.48514617881026,0.435097780576121,0.680949895999471,0.726076304836704,0.512175478769289,0.467290193455866,0.627188454389423,0.387461128060014,0.48285271019271,0.472216685807749,0.207421910731631
327,,0.531376712317852,0.482745726165763,0.490849511533287,0.603229986396432,0.499026731378412,0.75078944189377,0.484091387490082,0.433374193952472,0.678000764385515,0.72421173124847,0.512049216883198,0.46577402867676,0.62658433363863,0.384577972321705,0.483484257644442,0.474363989713501,0.206589043957925
328,,0.530452391361743,0.478811503704489,0.486114316273272,0.601163621648615,0.499821011239612,0.750627470485773,0.481806006296364,0.431791884920925,0.677183092380399,0.721179772457168,0.513582396928589,0.466527282516061,0.626066515852236,0.380230210313776,0.488122507781752,0.477070963254262,0.203407065771204
329,,0.525193323852846,0.473024205446237,0.479444508163836,0.593231794465587,0.496169530211041,0.745241921169866,0.476939162134842,0.430708756714806,0.668739939878139,0.717142565296556,0.510840710259184,0.461032392329365,0.619701672227814,0.378876140366391,0.497430067767112,0.482564863140786,0.199876280132248
330,,0.526223888597014,0.470686479056205,0.476247790741219,0.595513405541302,0.496588733471119,0.745646849689859,0.480890003307789,0.43149991123058,0.668675628596838,0.713697157579168,0.510669354842346,0.461785646168666,0.623844214518964,0.38272648892426,0.499448948965272,0.489132414980186,0.196971924203429
331,,0.525405811428963,0.472853152295747,0.477436195777293,0.593640762488592,0.497118253378585,0.744175609400551,0.481815258851804,0.428900403535895,0.659442366067163,0.713851187571239,0.509857671288904,0.455305731730577,0.623725547942915,0.380985541849052,0.501053700686886,0.498886657190356,0.197719368743934
332,,0.521974137074673,0.46679026840615,0.473281384372105,0.59297349887211,0.491348692720149,0.740288295608618,0.477882922789738,0.422608841434269,0.645468443372998,0.711597485581982,0.505654954223302,0.451433234428529,0.619054399994822,0.372483456397105,0.510982454887064,0.498292722067488,0.193989264560843
333,,0.521644781331692,0.464110435715138,0.474709312903822,0.58880848242729,0.492385669205604,0.737669757845996,0.48097327630675,0.425067071536851,0.643006240031751,0.714661871740037,0.506286263653757,0.451404263127018,0.618719976007776,0.374224403472314,0.522122537806139,0.501456568779686,0.195897027768988
334,,0.522112253999149,0.467198895376766,0.47278391249654,0.591111618135795,0.493113759078371,0.740450267016615,0.481509924522279,0.424793934858786,0.643676914822464,0.715496876433898,0.509505941749079,0.450525466981166,0.620370520201906,0.3749060441261,0.527485514527403,0.501742114511834,0.196267190779524
335,,0.518680579644859,0.461088496723144,0.469725381706025,0.582243469426412,0.489451246385061,0.736873398423344,0.477845912567978,0.422486400854447,0.642078320115834,0.71164612663211,0.50455467207308,0.447010282397762,0.616486886803953,0.373026926648097,0.53541609400325,0.486893736440147,0.193021145917903
336,,0.516523830747271,0.455472251615383,0.466169379039944,0.575204914504159,0.487597926708929,0.73206824665276,0.47682813146956,0.421921290486037,0.636492425968528,0.707098188445156,0.500288824064433,0.437865008220607,0.611254769587267,0.372308440553566,0.530384420863222,0.498304143896774,0.188685967582975
337,,0.515514514760715,0.455918890397219,0.463930755599898,0.574957381227076,0.489749101333011,0.729044780370145,0.471850256642757,0.418295165622076,0.63715391343334,0.703060981284545,0.500514291718167,0.43847340555235,0.610801679024173,0.368163328469735,0.541389911702419,0.503044203050428,0.18705582663273
338,,0.513973979833867,0.451595046870939,0.461747406812693,0.571072185008524,0.486814678512468,0.727695018636835,0.469731421446961,0.418643650349262,0.633910787390579,0.703977054395286,0.497907885641002,0.432630859747515,0.609183498441692,0.370539859397798,0.54164874262526,0.510845312452706,0.186379567286559
339,,0.512773425028805,0.449029249613586,0.460430027586658,0.573999535067932,0.486913963495118,0.726831171127517,0.470295827328811,0.418106795499273,0.639138375827778,0.706206435859479,0.496284518534117,0.431578235792595,0.60941004372324,0.369148944009668,0.547239490558624,0.51413479928705,0.185361619007586
340,,0.509054892446757,0.442434200366909,0.457583382965365,0.569533173764056,0.482148284327921,0.72436110715556,0.470388352883212,0.413906141760761,0.636382178057726,0.700345189319074,0.493903580110687,0.430429040832635,0.607996832681207,0.368412035194765,0.553606731260512,0.507338810861931,0.182521329753667
341,,0.505793208153361,0.440505100947492,0.454792012996913,0.565443493534,0.477636333449717,0.719569453002309,0.464013342184945,0.409912695157334,0.63290018154156,0.701058591387616,0.490260022826345,0.424248496510165,0.603746411684559,0.367094810688125,0.553948388078662,0.497299022919614,0.182307774170666
342,,0.509044268067951,0.442975868676795,0.454810437881194,0.561439911835104,0.484398743934653,0.721000200439618,0.467177716145478,0.416072398172998,0.634820332654696,0.703912199661783,0.491666940985645,0.421988734992262,0.6044691990114,0.368117271668804,0.562500161769327,0.488961087540897,0.181282707372259
343,,0.502319036283847,0.438461966094415,0.448122204887477,0.55495023504899,0.479257988166333,0.715020755961054,0.46256069098084,0.412314414223074,0.618944633499195,0.699696641984036,0.488438244184175,0.417449897755448,0.600919989600493,0.364119541347954,0.554787000268667,0.48649397241514,0.177709210616702
344,,0.502829006466528,0.436599387344633,0.449927843546938,0.555036333580149,0.47731641517229,0.715925096322372,0.462708731867883,0.411815233397646,0.614176411357005,0.702744814458714,0.484569219246099,0.417063613735294,0.601383868034137,0.36266414643852,0.566424038559596,0.489749193761625,0.178221744015906
345,,0.497569938957632,0.432560632402503,0.446500815070818,0.547997778657896,0.479302114825289,0.710269594659803,0.46077494778089,0.411683374311684,0.606165063172053,0.699518291466901,0.486805858371141,0.410062215869996,0.596982416849791,0.363069446286717,0.566051322030705,0.481833866066488,0.17627126969116
346,,0.500767876978193,0.436608890297438,0.448776288279425,0.551624679282972,0.480339091310744,0.708406923467835,0.460367835341524,0.413990908316023,0.605062584064032,0.700815386136977,0.488762917605551,0.408401194583333,0.598233809833576,0.365298595451799,0.572056199440615,0.476431340814251,0.178833936687176
347,,0.499843556022084,0.433016774137144,0.445855944121011,0.549579839167944,0.474988733912386,0.703790738339915,0.46432792906991,0.412154299618692,0.604685903702125,0.700661356144905,0.487870065696765,0.405156408814036,0.596658780733295,0.363493168855286,0.578744390486825,0.484300981192245,0.177659380980669
348,,0.497718680260914,0.432598644213723,0.447689220106892,0.553152928211045,0.470212023080449,0.69980894122665,0.461857496767389,0.413049057702007,0.608994759549307,0.697710465770483,0.488997403965435,0.403698186637953,0.599021324383716,0.362387805632931,0.577077519343729,0.486414019610139,0.179488840475047
349,,0.498515508671352,0.431125686528947,0.44403188057727,0.549676700015498,0.466626732040312,0.699201548446661,0.457749362151959,0.411118263943274,0.607432914146277,0.697102452643884,0.486553334598959,0.397865297933622,0.594447267270572,0.362304903391254,0.583827829811421,0.486848049123003,0.173288610048573
350,,0.496773110547193,0.427704623519143,0.441913018885046,0.547890155493947,0.465313963936385,0.697041929673365,0.456065397061851,0.409046192592439,0.601929705932073,0.696299875316775,0.486499222362062,0.400289230160091,0.595148478856313,0.361632474097655,0.595661579603709,0.476339966179964,0.175552299228388
351,,0.49255523216127,0.427010907964377,0.43874393878885,0.54540406040673,0.460073923185415,0.692722692126773,0.455861840842168,0.406437266391615,0.603491551335102,0.694808216446188,0.482801552840825,0.397363128707421,0.589851634416328,0.360038908785427,0.591468518653686,0.46391301591689,0.173196069295939
352,,0.492194003281871,0.424635169763125,0.44053115256403,0.544747559106642,0.459389959971604,0.688916364038838,0.453289630429804,0.404817283335507,0.601231469163659,0.690284598784298,0.483090151437604,0.394514284058783,0.590358664332172,0.357607109696246,0.577626240900152,0.452262750045259,0.171622876501162
353,,0.491195311674121,0.421138083130881,0.433594183632531,0.541002273001223,0.456014270561506,0.688173995085518,0.450698914906561,0.400089193253147,0.598842764429614,0.685331318512946,0.476930375137592,0.388633109851933,0.585730667866278,0.357192598487863,0.573516005845438,0.445124106741563,0.1671951574136
354,,0.488656085139522,0.420653432537825,0.43533533519701,0.538430079382846,0.453190164388352,0.681209224541638,0.451577907673376,0.400060937734727,0.591823647441881,0.687909294169722,0.473367986208595,0.383688674393957,0.583368124215857,0.355608244535821,0.567055586011328,0.441115044662208,0.168156157537106
355,,0.485362527709708,0.418496262251088,0.434801013552884,0.540001377576499,0.450233678238332,0.677186934576374,0.449847679806067,0.39668911253655,0.591630713597977,0.684326070143637,0.471095272258956,0.378599382428423,0.581329216681932,0.351085466684352,0.565233416314527,0.438716460512166,0.169188342854946
356,,0.488571090109075,0.414676075223474,0.43177012008879,0.53806416062542,0.446835925498755,0.676309589449723,0.448774383375008,0.398158399494415,0.594092916939224,0.68459359591934,0.469940877871838,0.379333322066716,0.582246185678671,0.351398652930686,0.572987990762842,0.434718820262097,0.166234157290094
357,,0.488857948336833,0.412518904936736,0.430563290168436,0.535621114803782,0.446626323868716,0.677308413132372,0.444971583089104,0.399260364712813,0.594046980309723,0.679915948265379,0.469011951138454,0.374804141930406,0.583476002921355,0.350514362352803,0.576839394894715,0.431052413061319,0.164497238548349
358,,0.484002607222559,0.411967733674046,0.427753495315703,0.536180755256315,0.440691288239197,0.674014994503096,0.444222126098452,0.396905738177773,0.589627876551739,0.67767035311781,0.466576900478127,0.372322267100914,0.579764975452201,0.350403826030567,0.575307115831497,0.428916530984853,0.163849453279911
359,,0.480528435353046,0.41138805355294,0.428785288835395,0.530175382707971,0.438484955291421,0.666267362153896,0.444897562645583,0.396039235612879,0.582930315970512,0.679170118830086,0.461409181854544,0.36605480887391,0.574230797860118,0.348091774623808,0.581808948613262,0.425775527931227,0.1620342308244
360,,0.482238960340788,0.409021818304493,0.427679795778583,0.525052520104007,0.43908066518732,0.666645295439223,0.444814289646622,0.40027756337595,0.579540192713348,0.676843455265637,0.462383202118675,0.366276922185499,0.575881342054248,0.347207484045924,0.590950856808004,0.433268247942786,0.160866793637325
361,,0.48264268673541,0.412452384267101,0.433059861988404,0.531639057737675,0.439742565071653,0.665619476521907,0.4482654928258,0.407190746882828,0.587128923906892,0.681213042935455,0.464457504533027,0.365784410059802,0.576129463076895,0.351168368926029,0.600486188005464,0.437528590266431,0.163059297622806
362,,0.48338639325182,0.418999918749753,0.443396222069603,0.526462383551737,0.435318867511361,0.660247424823333,0.46314360197357,0.419434804865035,0.600661854957848,0.700239800377131,0.467307415676225,0.361245572822988,0.572504738572139,0.364165598148885,0.598384480911996,0.426552212322669,0.171096106063092
363,,0.482217711583176,0.418049623469252,0.442217029475669,0.530638162312951,0.434767284274417,0.663621829156608,0.460247552120801,0.416354953357203,0.594846277663038,0.698772462031607,0.463510540387344,0.360028778159502,0.571749587633648,0.36405506182665,0.599285212523483,0.423993722562625,0.169387661399081
364,,0.478021081954865,0.417279884292047,0.437850331901259,0.524697363662976,0.431656354818052,0.656697551464728,0.459701651349832,0.414640785239694,0.600606731002447,0.695367588522658,0.464881383722047,0.3562721660635,0.570757103543061,0.361448246893929,0.599833934079905,0.424382064758346,0.169451728073981
365,,0.474536285706545,0.412699461040032,0.434976049953546,0.523309024848036,0.427254720587237,0.652756247203462,0.457749362151959,0.412954872640605,0.591419405102273,0.69267611708225,0.46131899479305,0.352177555449864,0.570282437238866,0.358380863951895,0.595071445099632,0.418476979017529,0.166340935081594
366,,0.478669169062021,0.413573732698093,0.438522840177487,0.520413961737813,0.431523974841185,0.655104832619422,0.459127992912543,0.412446273309037,0.584639158587945,0.695708075873553,0.463546615211942,0.352650753374553,0.571372012164403,0.361402190092998,0.598436247096564,0.422508884755456,0.165031127505852
367,,0.477256126680843,0.412347851786246,0.438154342491883,0.520467773319787,0.426416314067082,0.649300857166189,0.455130888962395,0.408594104297712,0.577601666948411,0.694848750654628,0.458279690820716,0.348546485660413,0.566776379310159,0.357008371284137,0.591727349576527,0.412857439008859,0.162959638350739
368,,0.478106076985311,0.41077986457342,0.439398022180797,0.51934849241472,0.426261870760738,0.646884783663564,0.453770763312693,0.407087143315286,0.572925318065223,0.691111496636472,0.453986786693621,0.347011006680299,0.565632865031873,0.356179348867371,0.589501403640094,0.414479338767459,0.162425749393235
369,,0.473750081674912,0.407805440345451,0.436275004295301,0.519014860606478,0.423184036298589,0.639096658462365,0.455232667072237,0.409272236739803,0.570536613331177,0.689473914615501,0.453084916078685,0.343293022986313,0.561921837562718,0.355092408365389,0.586354019618349,0.41573573998891,0.161514578905763
370,,0.468310399726316,0.402901916698066,0.42922748605812,0.512514421503969,0.417657172264409,0.63049867622118,0.450486106131437,0.402990093144317,0.557371175316228,0.683661309125223,0.447547430502978,0.338087845814733,0.557218326002975,0.351546034693667,0.584190193103398,0.408562831197356,0.1570227931433
371,,0.468374145999151,0.404241833043572,0.429946056545049,0.513687513991011,0.41923470032207,0.635371316078429,0.451050512013287,0.406983539747744,0.553310377268351,0.682996548106809,0.449242947259057,0.336648937839658,0.558404991763461,0.35213556174559,0.588724910871572,0.416009863891771,0.156197044889028
372,,0.467375454391401,0.401333929485239,0.428545765339753,0.512858815628605,0.417304158992765,0.63049867622118,0.455223414516797,0.405307045654796,0.554210735206568,0.681756201328549,0.447051401664763,0.333973921000089,0.558070567776415,0.349215560566536,0.581933187456225,0.422862961463319,0.154794696560652
373,,0.467024849890808,0.40226521886013,0.429107724310299,0.510544917603706,0.416123770865704,0.628109597953221,0.453160094653642,0.405994596603027,0.558381781165247,0.68479626696154,0.442776534949966,0.329299884356222,0.55682996266318,0.348690513035917,0.580566560183625,0.424039409879768,0.15449571874445
374,,0.464889349750832,0.397361695212745,0.425920219329823,0.504840889914418,0.413156253050945,0.626381902934585,0.456472509501218,0.405081001507432,0.556277883534107,0.68463413012778,0.439250220845567,0.32842108821037,0.552849238430279,0.348874740239643,0.578081783324352,0.428710938057707,0.154374703914082
375,,0.460543978819239,0.394282738503922,0.422953812960709,0.503592461212612,0.406868204149781,0.622724048637315,0.453261872763484,0.40436519504078,0.552777512366141,0.680280756141338,0.438889472599592,0.324229906591695,0.552050936009588,0.347520670292258,0.579230992621766,0.422703055853316,0.15040968858969
376,,0.458982195134778,0.395299554454058,0.422824838770747,0.503700084376561,0.404595681213571,0.615327354338775,0.45185548433658,0.402406145763627,0.549727320167283,0.679234973563589,0.437635872444831,0.323051740330225,0.551306572941647,0.34771410885617,0.580359495445352,0.420487220971849,0.151342214635463
377,,0.463805663112635,0.397513742457625,0.427845619737105,0.505777211440773,0.407243280750903,0.616690613689419,0.453326640651565,0.404713679767966,0.544527293707784,0.68207236815438,0.438447555998274,0.324220249491192,0.555093115504651,0.348589188073868,0.583548292414753,0.416306831453205,0.155513667023423
378,,0.458759083179855,0.391308314275953,0.423405222625574,0.50056825030565,0.40402203464715,0.615948244736098,0.451883242002901,0.401888127925918,0.551399413481114,0.678464823603232,0.437031619132824,0.321216891234491,0.551457603129346,0.349556380893428,0.586519671408967,0.415941332916056,0.150523584900624
379,,0.456102988478392,0.3883623989064,0.419342535641787,0.498308163862725,0.402907836508522,0.615421837660107,0.449311031590538,0.397612126138285,0.546070764459013,0.674354654867429,0.43441619434951,0.31746027913849,0.548728271880229,0.345153350724381,0.585722472166617,0.414193793035311,0.146722295523199
380,,0.452522572820821,0.384390164633906,0.420613852657122,0.497770048042981,0.39828556898293,0.613626654554805,0.450615641907599,0.400475352004894,0.539354829225986,0.676194907930599,0.436319141347025,0.315036346912021,0.549612877265318,0.343955873900164,0.585670705982049,0.405935810461596,0.149626651452018
381,,0.45270318726052,0.384551714831591,0.421415335123311,0.495606822447609,0.399090880508869,0.612357878525493,0.449061212593653,0.399109668614571,0.537076372402743,0.676527288439806,0.430258570814655,0.311270077715516,0.5470345762039,0.341542497531355,0.585080571477971,0.39935683679291,0.147519569699737
382,,0.450078965695474,0.382290012063999,0.418108068395013,0.497178120641262,0.397612637433858,0.610549197802858,0.446988640175058,0.396020398600598,0.533548439257076,0.673081880722417,0.429537074322707,0.307928720941181,0.548167302611636,0.341312213526698,0.586550731119708,0.402189450455817,0.144643687848652
383,,0.445138629550753,0.378659884092485,0.413612396630641,0.49329292442271,0.394523771306971,0.603732901049642,0.443491174218679,0.39256380684716,0.524535672549005,0.6683069509682,0.425568843616988,0.301622634312161,0.545535062197468,0.334477384268471,0.581684709770298,0.402120919480101,0.139952583542054
384,,0.447794724252216,0.379952285673966,0.415344335752981,0.49829740154633,0.392637356636622,0.60407034148297,0.443195092444595,0.39256380684716,0.530902489397826,0.670422836648761,0.427886651097374,0.30277182927212,0.546894333886751,0.338908048518077,0.582958157910676,0.411840896202413,0.142678976485039
385,,0.441016370574083,0.373376242332899,0.411171099463514,0.48864360374012,0.386327244405981,0.598212375560404,0.438226470173231,0.387750950209538,0.521384419765245,0.665720868469736,0.417984111745377,0.297218996482401,0.539526218301191,0.331096815080102,0.575276056120756,0.420841297679713,0.137276020235104
386,,0.441621960166017,0.377120405738073,0.416726202073997,0.491183510409313,0.385985262799075,0.60019652530837,0.441446359466405,0.392055207515591,0.521411981742946,0.671152452400679,0.419634534970709,0.29799156452271,0.542719427983952,0.332524575908977,0.574779100748901,0.431806253794189,0.142330169032803
387,,0.442950007516748,0.379809741381891,0.416385341714813,0.491624765381503,0.38356932822126,0.593582692815151,0.437625054069621,0.390482316990185,0.519703139125514,0.673430474915,0.417461026788714,0.294833692657948,0.54124148971862,0.331041546918984,0.572563508049383,0.441731823443647,0.141176968884596
388,,0.438455895281873,0.375029756120971,0.41170542110764,0.48641580424638,0.380679032059673,0.595067430721792,0.432693442020018,0.3842943584561,0.511287548600954,0.668744720419351,0.411625923910078,0.292081419014348,0.538727915880501,0.329309811203962,0.569084820446401,0.446997286744453,0.139803094633953
389,,0.435045469685194,0.367683973602698,0.407237386669688,0.48456468582646,0.379432453944179,0.592799831009831,0.432055015694647,0.38492539836749,0.509606267961222,0.662486238636235,0.409254004192796,0.291173651566985,0.536171190560182,0.326933280275899,0.568608571548373,0.460817700180408,0.136713657199866
390,,0.431656292846128,0.369185440145889,0.405551509758049,0.480076799889794,0.375185263019709,0.585619098588622,0.427835850413936,0.382617864363151,0.510800620328245,0.661553951842118,0.401624178790438,0.286876241842768,0.531953133175183,0.322640786429087,0.566154854399841,0.463764532136174,0.135240123677157
391,,0.432166263028809,0.368881345656129,0.404095943899912,0.481432851755549,0.375339706326053,0.579599161258059,0.427706314637774,0.379632197916721,0.508494601527301,0.661926866559764,0.399098941068618,0.285601504576259,0.532675920502025,0.318458828904511,0.569768134082701,0.468264732874823,0.132883893744708
392,,0.429722655903463,0.364652531657899,0.404888213923961,0.482186213903191,0.373431228326226,0.58051699923671,0.426087117435747,0.376476998359767,0.504452178131224,0.657338394164371,0.395094635538302,0.282318090404946,0.531003800566795,0.317924570013706,0.569385064316896,0.474718066421364,0.130726982356394
393,,0.430317621116591,0.367674470649893,0.406048981633615,0.475782635648236,0.375229389678664,0.576710671148776,0.428529792071948,0.377927448305352,0.501153928133062,0.661886332351325,0.392975239593202,0.277219141338909,0.530895921861296,0.314875609792044,0.57087593043246,0.469212744705554,0.132727286317174
394,,0.430593854965542,0.369955179323095,0.408020444251597,0.48277814130491,0.373331943343576,0.579410194615396,0.427937628523778,0.382269379635965,0.508016860580492,0.664934504826003,0.394436269989399,0.279701016168401,0.535092403505195,0.318670690188796,0.570741338352583,0.469315541169127,0.131545612091232
395,,0.429446422054511,0.366486601549266,0.403395798297264,0.472672326210115,0.370474742176205,0.575009971364805,0.42629992621087,0.381723106279836,0.508191419772595,0.660508169264369,0.38949401901955,0.272139506473879,0.529536650172013,0.314746650749436,0.56487105302255,0.46084054383898,0.131132737964096
