Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean(background)
125,,-0.0520113906043617,-0.0344880515935912,0.00825941075389742,-0.0356422985521935,-0.047000493619393,-0.0506437783733865,0.0120312257005827,0.00324735274073493,-0.0126732824542758,0.0136864934415417,0.0478738907979794,0.0405876220952998,0.259326806884948,0.0413577745429834,-0.0496987947772888,0.0276073415837066,-0.0164175318145454,-0.0112365116012458,-0.0482589698353429,-0.0514009934965706,0.051338556156125,-0.0511276107928401,-0.0792257021303289,0.04893252641818,-0.010286549325725,-0.0278475732242563,0.0197139665620676,0.0447050012846234,0.00779003407798384,0.0175251652252196,0.130143236093609
126,,-0.0488915289464405,-0.0335110777508893,0.00905454581525743,-0.0339359990029392,-0.0457517096024574,-0.0465872382277806,0.0142308433162526,0.00686303548000313,-0.00606323523888507,0.0141752468926178,0.050077536297274,0.055003177788362,0.268659852410319,0.0414659867007485,-0.0562956230144145,0.026376109287227,-0.0136033498575935,-0.00930621307906287,-0.0468578952276774,-0.0447701696349766,0.0549165558277797,-0.0487756156590138,-0.0830582423229789,0.0526891330646479,-0.00971144652816225,-0.0200199083207433,0.0261517723016386,0.057349193420542,0.0109466155440104,0.018156461582129,0.131116508592594
127,,-0.0527294504383446,-0.0351304697305955,0.00860839174282576,-0.0358085812471208,-0.0511800137434941,-0.0518429067665853,0.0131758805973877,0.00566785082454882,-0.0131642101558283,0.0221908557075144,0.0571058622979747,0.056898082294107,0.282652319004929,0.0457905071207537,-0.0491827638158223,0.0377185020478583,-0.0179969379824427,-0.0104023697658578,-0.0498296751195967,-0.050282479518769,0.0568938740994643,-0.0484427167398305,-0.0765125701668422,0.0647266328658332,-0.0141387171768547,-0.0267476673377112,0.0244044241709778,0.0623689547539264,0.0107536717048017,0.0171506225229024,0.132344099260296
128,,-0.0493725179082376,-0.0300687328582526,0.0111291127160834,-0.0310298556942092,-0.0452419496376814,-0.0464743887372719,0.0177907092490358,0.00862790693306363,-0.0118935560650239,0.0239439628155051,0.0569786902976392,0.0646631435276458,0.286347093381229,0.0466758072135482,-0.0514884051189336,0.0369189817558973,-0.0110913932902209,-0.00520401903444354,-0.0498826322449015,-0.0455061304492301,0.0605582138011037,-0.0468103570423807,-0.0766789482800864,0.0659862020878701,-0.0105145486596699,-0.0224383785127251,0.0266115824603003,0.0609822175331953,0.0120240625579226,0.0193683730863843,0.136875690190461
129,,-0.0484313061358526,-0.033785524157218,0.011797353105103,-0.0320736160995222,-0.0432757013090319,-0.0463452047864712,0.0194785831605693,0.0109457525310756,-0.00793298499365705,0.0194969678292009,0.0504731922187024,0.0712125399220211,0.29414175429101,0.0510200437753872,-0.0408223478926562,0.0410870965319778,-0.00919017637753361,-0.0061993679205666,-0.0442860408310348,-0.0476702213927941,0.0613977263552552,-0.0466242540651765,-0.0758242742863614,0.0593137720293803,-0.00894299287074133,-0.0219784779946434,0.02824073342316,0.0724672967698557,0.0129763239627735,0.0222972954614791,0.142944581764231
130,,-0.0478073113543753,-0.0318999903454381,0.0128336458358879,-0.0322987540067316,-0.0441421836233519,-0.0503027685448298,0.0195459353423373,0.0126430834016181,-0.00732374153613402,0.0214448452761354,0.0453369097672631,0.0679244062149451,0.286900788746821,0.0493150507514171,-0.0356917177119978,0.0432778152212543,-0.00958089522987627,-0.00582048436465246,-0.0444396470172572,-0.048287769407381,0.0605346297131947,-0.0476516393697626,-0.0782196201140542,0.0552891196831418,-0.00811008892670088,-0.0243904150505389,0.0285298529659678,0.0626764990460988,0.0134442507539254,0.0178154727988927,0.139795365292023
131,,-0.046953205167604,-0.0290458861291904,0.0134003374630476,-0.0320480341464566,-0.0445989577853374,-0.0504677540524342,0.020331572382443,0.0123919336305297,-0.00769477493605184,0.028729064489386,0.0612062646533381,0.0627456806349276,0.306519848150171,0.0487282122539662,-0.0432030807150449,0.0421798707747927,-0.00932808243371802,-0.00464385229799943,-0.04456418019953,-0.048712136861968,0.0594832652449076,-0.0496920657054165,-0.0726875150195395,0.0753832911833518,-0.00578492882638834,-0.0273523453777074,0.0262568750773205,0.0746842833168429,0.0143206513002107,0.0150507388584659,0.142287427033754
132,,-0.0469846350180831,-0.0313326099686656,0.0135927847507675,-0.0329178205506918,-0.0437070422856779,-0.0462709165561033,0.0177862246401388,0.0130511634478647,-0.00469290726471554,0.0262041864404866,0.0588898489245079,0.0718482385843345,0.310310889926502,0.050052819713939,-0.0408353592204585,0.0344565171629383,-0.0110159267839049,-0.00434971563892107,-0.0391847587836708,-0.0469561563281389,0.0662311485262038,-0.0481420458637468,-0.0755670907545628,0.0729634184300668,-0.00754983547517541,-0.0211583677757982,0.0280962315915443,0.0537582612213215,0.0125288563083775,0.013043498265274,0.141679968294812
133,,-0.045935327009943,-0.0286572518268567,0.0142060402004386,-0.0332350869293993,-0.0441834760075954,-0.0435673769113761,0.0174899913079975,0.0121525900452617,-0.0114372811992417,0.0233117859870478,0.054125219443164,0.0734190321478329,0.307367869255204,0.0514494930716486,-0.0521349745652141,0.0355917904797308,-0.00469156403139461,-0.0014320986825331,-0.0436133174640516,-0.0498398778111722,0.0620175931121426,-0.0490906308086157,-0.0810385932450821,0.0646348286303938,-0.00789188603632213,-0.0260145042880158,0.0327471742649445,0.0722734553087743,0.013345702535789,0.0136620270056421,0.141586984104346
134,,-0.0448894987352488,-0.0272873925307146,0.0176996478482955,-0.0326390107027367,-0.0453439747145025,-0.0435564126846049,0.0193708694987282,0.0133915495845046,-0.00741319245710283,0.0240872121353896,0.0515426764466445,0.0673857417907147,0.313221716254182,0.0493905159839527,-0.0465766713942434,0.0469502108716675,-0.00736442597116218,-0.00225419484004422,-0.0388430556033905,-0.0474333957934612,0.0654935637682942,-0.0470717208832392,-0.0791298410232505,0.060896545051493,-0.00379686950521019,-0.0225091138256604,0.0308947233586017,0.0640800730322031,0.0184088324686217,0.0128078423185031,0.14388681206793
135,,-0.0438368232431288,-0.0285761833638923,0.0199877973889031,-0.0318126968984824,-0.0405782489018757,-0.0396950656101568,0.0236759279432309,0.0176883112512297,0.000635060196016074,0.0257190011680955,0.0525737559524537,0.0711340831790925,0.313516120901328,0.0560757611106366,-0.0361587648511497,0.048725141783658,-0.0017723578531529,-0.00113394679749572,-0.0330797331826207,-0.0450471252369176,0.067973030795844,-0.0424144892214708,-0.082473226936631,0.0627326297602811,-0.00391092073241197,-0.0213642018905202,0.0322872482267063,0.072319811078373,0.0206644016545426,0.0133717194319691,0.144612316586192
136,,-0.0430419847744038,-0.0280439985637239,0.0194337374369991,-0.0311091931891745,-0.0345656392528268,-0.0305119662899701,0.022558180699808,0.0174607738517822,0.000109404489852191,0.0366344078800458,0.0633739493673627,0.0949496026145237,0.339414576556419,0.0597183749699817,-0.0350157239557853,0.0484959983580261,-0.00384103853699841,0.000236184988243124,-0.0345232345362075,-0.0426024171948244,0.0713078005823256,-0.041741426101712,-0.0748787292157895,0.0802747001845568,-0.00498667335643451,-0.0205151361672921,0.0340347122369434,0.0870797505097496,0.0209927606711906,0.0194231025646071,0.145145302535527
137,,-0.0473088114758825,-0.0300042735437979,0.0181839446264013,-0.0326671006904168,-0.0366456791607104,-0.0338425552848013,0.02145828884366,0.0183861794948861,0.000126693323316901,0.0370680721333777,0.0575229899504138,0.0791282944979506,0.332645636903205,0.0591379952086489,-0.0292614004541982,0.0497378812740182,0.00211551483830083,0.00307307027375434,-0.0312176874020939,-0.0438903852347338,0.0711743935957845,-0.0418953941804499,-0.0860940847941984,0.0724933467430484,-0.00551722811588583,-0.019518227994109,0.0336930992460828,0.0907002017131956,0.0203421196092079,0.0163637792278866,0.143657555488067
138,,-0.0427909949684345,-0.0265389922079811,0.0218784206788152,-0.0313956943432801,-0.0296861949448321,-0.0228251482844544,0.0259339285228749,0.0198560496295253,0.00159955159681549,0.0338375649923621,0.057993011379245,0.0907822723622183,0.330524361071195,0.0625871869179364,-0.0289315250257986,0.0567576735735987,0.00514639347767412,0.00455204031208269,-0.0295411441743276,-0.0398152859917911,0.0732066739264159,-0.0419562176259526,-0.080377939505752,0.0708812001435471,-0.000643755242869673,-0.017913496196888,0.0426796762658371,0.0859501566147168,0.023219565526227,0.0240983857583217,0.147668406472543
139,,-0.0447605240988182,-0.02541649058786,0.0238980026402925,-0.0313113407790862,-0.0274082439280436,-0.0202481074737674,0.0280034094322187,0.0213158768398627,0.00425338753362599,0.0438709353391673,0.0727880814471112,0.108364129885652,0.356950314733836,0.0643773899341992,-0.0260217499141412,0.0550307221514516,0.00244388398185392,0.0073324561431498,-0.0247180014954588,-0.0404274149914273,0.0715981986433168,-0.0400554150955186,-0.0725287532682276,0.0914051136923676,-0.00297881490720687,-0.019042276931815,0.040354204929137,0.0950708729425528,0.0230841503487874,0.0285590328617664,0.148982715933498
140,,-0.0423272924244007,-0.0247471814485064,0.0214554659576702,-0.0288528816490066,-0.0329090472640706,-0.0224483368990938,0.0266342749456245,0.019935243070775,0.00105517884920501,0.0388431975147165,0.0645752316189883,0.0992883600207759,0.346734291990142,0.0670953847282426,-0.0259172340849318,0.0483201080299576,0.00418419552214634,0.00572064192681768,-0.0265852361585803,-0.0400959030903204,0.0717392982937253,-0.0419239895828533,-0.0787717406958499,0.0812882302776641,0.000218847393244927,-0.0191516464692613,0.0381207419759997,0.084668922501681,0.0243278025281284,0.0290555685831091,0.150433297783849
141,,-0.0385728845351985,-0.0234292257414575,0.0251372277748595,-0.0250872348779599,-0.0285295696828186,-0.0125584551783379,0.029592621948018,0.020845545995654,0.00496095183537338,0.054172528288575,0.0728096404615813,0.0972717065735729,0.357436859642521,0.0697872046443344,-0.0252118160187873,0.0625408565649067,0.00580304192370159,0.00615180885053787,-0.0225672859670534,-0.0410121559965828,0.0773495782960113,-0.0407856690200837,-0.0795761860957974,0.0989036874210102,0.00149795356160921,-0.0177398438265917,0.0470284050043105,0.0938612497471752,0.0248142640817871,0.0402871785734047,0.153786994037848
142,,-0.0380325156058888,-0.0230634290183248,0.0257674080181738,-0.0253584370209183,-0.0283119990139818,-0.0164858113731433,0.0314825524048557,0.023104360664564,0.00908178287607281,0.0494131000954753,0.0674839529032594,0.107868757659951,0.35724164198049,0.0776265239352461,-0.0249113649003198,0.0584685973644401,0.0103312119848142,0.0057528491648289,-0.0144200535295048,-0.042188887770139,0.0791228385366891,-0.0393859846164559,-0.0752946744989,0.0882543961100393,0.00376856293932703,-0.0186660166868394,0.0517844504533926,0.0805301394499627,0.0233385728811194,0.0448699743985154,0.158213212378511
143,,-0.0371505715515503,-0.0233690175781094,0.0260656146261722,-0.0254811635147109,-0.0254419955993938,-0.0108669807925096,0.0322097234326745,0.020715754615174,0.0136213795308203,0.0456533711353725,0.065908486461216,0.106834638074774,0.360569258805685,0.0752231942324211,-0.023121754558675,0.0544496946656098,0.00971714821020802,0.00778779985296329,-0.0171429196710726,-0.0391358586848614,0.0838935047655623,-0.0387273589148486,-0.0781464767761875,0.0844023017248581,0.00125500176116851,-0.0154211451079292,0.0520735699962005,0.0817902729414595,0.0229034617350613,0.0454969110814838,0.158120228188045
144,,-0.0382416363610413,-0.0206416569832283,0.0254354343828578,-0.0255221280800775,-0.0213113685815916,-0.00948921754817488,0.0336911392383197,0.0239757951724888,0.0165279331115781,0.0589575429337075,0.0834442571540219,0.112486177493519,0.378250660606429,0.0833707198784335,-0.0281575636249571,0.0719004762269409,0.0139859470763992,0.00702618837585505,-0.0169310148627567,-0.0374654107113355,0.0903982593809468,-0.0382762594560897,-0.0790062721167292,0.105315344337475,0.00335711230954844,-0.0132568219753082,0.0529670015292859,0.10948937589172,0.0258095707001097,0.0472096401297025,0.161517355036366
145,,-0.0350903448526411,-0.0183488035770411,0.0273978848457929,-0.0247342708065757,-0.0225111133244966,-0.00584514117157996,0.0343330196487824,0.0239285704292073,0.0196870539986009,0.0557270357926919,0.074797433965797,0.129232130670253,0.378393483552377,0.115541117925978,-0.0160022621341443,0.0672259917056802,0.0107416958745255,0.0114912050725528,-0.0161734380039308,-0.0382560010546868,0.0834227339807349,-0.0359672971428182,-0.0746416371215021,0.0967334428511268,0.00594997312036349,-0.0152860463061426,0.0593915969971614,0.10196607501107,0.0277694952316209,0.0484468533130793,0.156124129593932
146,,-0.0318763058927483,-0.0165695485429281,0.030616567796907,-0.021262816495785,-0.0206350504863894,-0.00319940612377581,0.0369951333190346,0.0256699061741712,0.0197087777936932,0.0561350265652426,0.0699250094121028,0.121508205318841,0.374500571928964,0.0968035312697811,-0.0205874370434042,0.0673165736735744,0.0255871256008919,0.0126557914613289,-0.00271050057650203,-0.0360171423507892,0.0818298464638933,-0.0381724963346656,-0.0794248437315403,0.0899766700125471,0.00680762597446576,-0.01350120965854,0.0555420774732837,0.113206802490529,0.0274309066465946,0.0488676396996986,0.157866052414718
147,,-0.0284947907295882,-0.0167296093252934,0.0303691355698386,-0.0216951180621346,-0.0184903313571687,0.00378077865432425,0.0367077861563744,0.0249046506750856,0.0246700716472938,0.056462080601771,0.06576699997354,0.126247374093867,0.366085301919797,0.0890953129909471,-0.0217924730888854,0.0730837290335769,0.0262799800017352,0.0103588259217879,-0.00110278635021245,-0.0353887563063008,0.0808333428352916,-0.0394146731634924,-0.0824026442721727,0.0908836618571197,0.0114084483549671,-0.00969997298427245,0.0574208330434412,0.0946619800692057,0.0294893793962425,0.0519691584520612,0.158504553348946
148,,-0.0338423552896862,-0.016049820604142,0.0264780016712862,-0.0211425980366068,-0.015563468694897,0.00500191008764199,0.035163502777858,0.0207832185341477,0.0180208614656638,0.0625482620643961,0.0747255123952572,0.127025638444441,0.389952831065039,0.0907740178258057,-0.0229191860434784,0.0698270177563768,0.0228945884648348,0.00912982505698939,-0.0128150100516095,-0.0368642662014642,0.0831951930810805,-0.0390530856972727,-0.0787869077614218,0.112186022431137,0.00801733207419818,-0.0132053634466277,0.0622293719405762,0.108258761404449,0.02633907746724,0.049944946271028,0.158436488351943
149,,-0.0301611340523139,-0.0125533971148692,0.0297325982089118,-0.0206180843976052,-0.0139813491655106,0.0103399967936721,0.0409724831208041,0.0247647397067596,0.0281699328912507,0.0755547955431655,0.0708913245910424,0.11635834120451,0.386263895858905,0.0951117956515268,-0.018007452318788,0.0692513672823279,0.0180577244564585,0.00948034574017228,-0.00994647366190543,-0.0363159204723968,0.0845997115524343,-0.0381546125650844,-0.0874430344140093,0.110081892022579,0.00759103209838245,-0.0115909529292787,0.0693634980539878,0.0937937933560375,0.0251097061704862,0.0542456867624255,0.159409618455536
150,,-0.0287179426679903,-0.00924194813072661,0.0307243911164103,-0.0201474099016571,-0.00617116875035034,0.0143609591422043,0.0437062674850955,0.02879003576316,0.0283071160263501,0.0760987252207342,0.0684885855208725,0.138404934773212,0.394390600391091,0.0922461564160509,-0.0124360527786569,0.0723056133847142,0.0241718590842317,0.0148157267362282,-0.00464137535850552,-0.0314176435664666,0.0855098751510515,-0.0365437692779118,-0.0745508973612402,0.117888935538202,0.00841393335793962,-0.00774785579045765,0.0715181628952576,0.0822158932505345,0.0297008579979578,0.0568210862917036,0.159793943616438
151,,-0.0258141612321134,-0.00934377802932841,0.030868210582394,-0.019835243193332,-5.28067473188598e-05,0.0252546270118479,0.0451562910284618,0.0269509539992284,0.0270393935203506,0.0801010033026583,0.0654409089692479,0.134619355459279,0.397962988917022,0.095669059936227,-0.0143170825803506,0.0709250656069114,0.0245134348663902,0.0155088230810155,-0.00191583846854342,-0.030601422746997,0.0862003929524045,-0.0378001972356238,-0.0732750254210032,0.102609008368051,0.0100698416819957,-0.00787004963207348,0.0802814399715288,0.105548698157249,0.0298938018371666,0.0566401598231555,0.162038237377446
152,,-0.0235097919446607,-0.00828781186722566,0.0357342125948015,-0.0218281274978457,-0.00645743825315005,0.024308645459883,0.0450529789272047,0.029413693695945,0.025799107641371,0.0942284670609611,0.0751739748096184,0.130503610930126,0.403135152252989,0.0981575996313444,-0.0167272397126713,0.0768894125340079,0.0317242595448756,0.0154403079486946,0.00352974120039815,-0.0351264466907133,0.0882561561516834,-0.03351880416896,-0.0793668674592456,0.12510482400278,0.0107490961427354,-0.0108898909680078,0.0920928134221551,0.0856594490879174,0.0304273599185061,0.0522047365475117,0.161573174029724
153,,-0.0223594594171233,-0.00469786305360607,0.03654420845058,-0.0214009256018785,-0.00221119255946617,0.0286539848303731,0.0441866189269529,0.0272948666589056,0.0235712535273591,0.0924166155477929,0.0691048940276464,0.134706022791584,0.395935060899961,0.0967608129624749,-0.0114856305595815,0.0774971182706678,0.0296654613797144,0.0138767618742096,0.000232130004370535,-0.0344105508777638,0.0869928385499996,-0.0360460975025353,-0.0836684704936542,0.11248712521157,0.0123752026542588,-0.00980934252171874,0.0863119290004909,0.114648095204255,0.0294257737631594,0.0533704043674652,0.165838200787526
154,,-0.0176777586893195,-0.00117029741087746,0.0370919938448406,-0.0214853627672262,-0.00452049655473343,0.0263245714542462,0.0471853274094196,0.0327227222580602,0.0381645323482738,0.112633828947406,0.0846768741675695,0.139639342978022,0.422154039652534,0.0968789965023167,-0.0113615552179896,0.0683399637834473,0.0412337580693123,0.0154927621771797,0.0171277421894832,-0.0310860584354277,0.0884365288755197,-0.0335510322120595,-0.0718832009361769,0.139360265018805,0.0130792060250603,-0.00939767429227483,0.107714191461149,0.0875053708188244,0.0316095334047238,0.0545445579813396,0.162230328760201
155,,-0.0165935410972544,0.000866893745033785,0.0386886210851729,-0.0190065049556172,-0.00457143600927803,0.0220644099543185,0.0482537439549756,0.0326063469978307,0.0502108653244939,0.115801849447062,0.0789506428140931,0.148426166445051,0.421515913042652,0.112967368238568,-0.0114497431064274,0.08097769936578,0.0443237521386332,0.0188615367567431,0.0172310619987953,-0.030497655933684,0.0919282897364515,-0.0305548487947774,-0.0778791818673411,0.132313345460811,0.0152903148981709,-0.0058150960368988,0.109895045086657,0.116296130277205,0.0327300256321079,0.0534546394961094,0.164889705086614
156,,-0.0133934210711454,0.00369806151810116,0.0382063883062918,-0.0147982736763023,-0.0078237411264813,0.0260110094859059,0.0472212873289087,0.0335233196510628,0.0531492153250581,0.118062160100792,0.0826865494430314,0.15488673919072,0.422690138599924,0.111606727829727,-0.00177969026721253,0.0744749274308924,0.0512457377483024,0.0167943788305977,0.0254233156235627,-0.0315196528614173,0.0921951037095337,-0.0294057234545526,-0.0782498885869056,0.144068065549131,0.0185475808236886,-0.00277275167666682,0.113048244236694,0.0955977325031569,0.0316915725174583,0.0583992104069963,0.166309387137071
157,,-0.0069721903687859,0.00799478891920067,0.0389634632219466,-0.0167962576511984,-0.00451070331670047,0.0332688800889655,0.0489360688938242,0.0331845434488527,0.0535376127272816,0.116691370284571,0.0778572429182773,0.143245201613386,0.423098091434485,0.113311607542537,-0.00139759944488744,0.0944947831843821,0.0481328342038499,0.0166533333399969,0.0185553716668979,-0.0301878933223115,0.0928463484374589,-0.0323124880239288,-0.0805418226038803,0.135629348446451,0.019568885845575,-0.00484391712805599,0.116109550882745,0.123528614301411,0.0332759402217852,0.0627967979409385,0.163953740180129
158,,0.00180560562271504,0.0105619898677373,0.0409175751280135,-0.0151385303723075,-0.00592414528354865,0.0312501198046887,0.0492817990204584,0.0358798803389402,0.0595355600691857,0.121274217147145,0.0766030668902596,0.152760694153746,0.42316808256877,0.112911619147866,-0.00487893752490619,0.0921442017983426,0.0560201622068103,0.0202437996506984,0.0253464743769029,-0.0277050324857681,0.0972481716777464,-0.0288974331909872,-0.0776447817630467,0.140586777160179,0.0173576738520058,-0.0041589057109974,0.124031889873984,0.118479333963801,0.0344355276312871,0.0632680319831597,0.163916574983021
159,,0.00275029712854591,0.0142641492977774,0.0431718750813344,-0.0139796511781986,-0.00306583528750768,0.0384530201007392,0.049842873422462,0.0356034315982367,0.0506730033598857,0.141443738792628,0.0755072230575807,0.164001820362307,0.42918810919436,0.11575097019423,0.0025213614643513,0.08423441064298,0.0570512682698908,0.0186480463382021,0.0282970408958616,-0.0292389066365493,0.0994608247322141,-0.0286181855805476,-0.0826245036425956,0.151610746868257,0.0215767442948026,-0.00313618761747295,0.129746954696323,0.100343404415824,0.0324530170230601,0.0653637895276162,0.164530299119176
160,,0.00157897395086706,0.0155405821335518,0.0450603518120528,-0.01403081508433,0.000588358008377021,0.0459035478313497,0.0513647337564933,0.0390640239874095,0.0884321163218574,0.137290813947205,0.0720542894039945,0.167810040998458,0.440482326818409,0.123036197912921,-0.00665876811035986,0.0842290336311873,0.0545589868988078,0.0136349940132767,0.035313325849057,-0.0309511689011139,0.096196705990198,-0.0293950118217305,-0.0736835513170589,0.148474668850222,0.0208925400520506,-0.00602093015162075,0.12956316968835,0.116675504146327,0.031757305090501,0.0676866393736026,0.167009972461871
161,,0.00405755440954707,0.0177211260593394,0.0483170123489032,-0.0114189478370099,-0.000195831872919695,0.04845023190533,0.0522355783656421,0.0389461154562942,0.0746632141818377,0.147577699038131,0.0713277418880073,0.166263962138335,0.427550537593657,0.236553924120989,0.00357944604288891,0.0920695440576811,0.0568804803788116,0.0193491731349073,0.0341504819981658,-0.031494022385299,0.101108573088741,-0.0266600059560405,-0.0857587022360092,0.153758890418498,0.0238424038905081,-0.00158614058897506,0.14283277172683,0.103268409745645,0.0325904578576041,0.0683178578791917,0.170016508752077
162,,0.00893097722527369,0.0205086948175686,0.0468494263401051,-0.0118205677799113,0.00204879290101045,0.0481394296403265,0.0558941887424723,0.0385414852695408,0.0674249809609541,0.136923204513917,0.0728240422323811,0.161753943448629,0.432676066476001,0.179068906448329,0.00196289486515052,0.0942816673900557,0.0650206211779302,0.0203364915691126,0.0405125099018475,-0.0248322954924997,0.100724142333898,-0.0261839437355744,-0.0803401859875533,0.161676155685929,0.0237184530992815,6.3677912842116e-05,0.152200360793378,0.130377460600329,0.03383633825976,0.07133093753161,0.168640257295941
163,,0.0104961837791362,0.0215251153879811,0.0476382042838527,-0.0109558810460584,0.00765359457823834,0.0527296367420397,0.0594495700663584,0.0437720855692415,0.0879512612450192,0.133464856109561,0.0715675095509599,0.177794034744743,0.424330708693415,0.155465625272142,0.0063945701228865,0.0897403673147399,0.0712596349054405,0.0214325628255678,0.0488292967088876,-0.0319476818125925,0.0969264968649789,-0.0249238831371664,-0.0789180273715831,0.165789023213136,0.0223302454857279,-0.00563176494647446,0.148337630997805,0.117817670950567,0.0330419768262092,0.0686670989023875,0.172812299863278
164,,0.0162480709157553,0.0261711292276827,0.046678114404447,-0.012022715369823,0.00503448807534589,0.0564836537326532,0.0550143749155295,0.0422145123399365,0.0729335039781287,0.147066840284958,0.080408538436334,0.172594575353169,0.443043592013188,0.151511519034057,-0.00452627101251314,0.0941536531477578,0.0668824876980385,0.0224238110553924,0.0394954889132866,-0.0308091760634187,0.101595134078349,-0.0229013405710936,-0.0835423409137243,0.188332629941623,0.0264005131067779,-0.00503039380252189,0.154394424690582,0.108355627470167,0.0324612209343336,0.0682968380226908,0.169192039436916
165,,0.0163526874180646,0.0300998848981066,0.0524577250337178,-0.009162636296842,0.0105765837956164,0.0612167687152751,0.0609399550897977,0.0472731563097987,0.121840832602257,0.15724720218783,0.0800680456612421,0.179785890553325,0.453396598532665,0.148013150281345,0.00582955533910545,0.108198511354638,0.0783588769638732,0.0266671360209521,0.0614023407713256,-0.0234241571345614,0.109527890033735,-0.0206461227111988,-0.0746012572716025,0.200498580113382,0.0274813186332714,0.00108954159040813,0.159150470139664,0.136438258816069,0.0360958574770347,0.0706324554852183,0.169836663372966
166,,0.0205742775847465,0.0330829077432636,0.051730206586962,-0.0101014772541241,0.00849267044283943,0.0678311809213624,0.0593732486667964,0.0428702922977785,0.0904520534212477,0.165240618671881,0.0760060480280115,0.152032025080415,0.426215971579938,0.145088589242688,0.0138634974881993,0.100347246904559,0.0694240918214637,0.0218475834151126,0.0449569404584002,-0.0234880136350618,0.106875742946216,-0.0226400698748683,-0.0925262994208613,0.200590384348821,0.0308674851320278,0.00319280813022167,0.162881792495741,0.111980342529779,0.0335386679482459,0.0700390727213311,0.169954424361505
167,,0.0196749348631783,0.032490415915768,0.051057755639524,-0.0111579450348162,0.00887102561669536,0.068934018044074,0.0598536001086538,0.0435564310191585,0.0842982810716391,0.175119687047754,0.0865016221696391,0.187988518145946,0.458006386655495,0.155705051753144,0.0169529649897017,0.10288436923818,0.0700972710260176,0.0200946382778402,0.047584422728742,-0.0254134482309986,0.107856557589299,-0.0247270685271401,-0.0714318658333986,0.225590698863331,0.0264847625214468,-0.00201385936263127,0.165811691702295,0.114315295764023,0.0332780671617449,0.0706365816051981,0.169111443645486
168,,0.025670740089409,0.0430149808241696,0.0570910730535063,-0.00640237700150981,0.0135210596695745,0.0835597744507888,0.0621654990433748,0.0477873387013402,0.087064795101334,0.182227411959227,0.0808186834120217,0.196713471919291,0.456966067473513,0.170006506496772,0.0158621394882629,0.113880358354467,0.0735844525053653,0.0228268713973999,0.0472586677317306,-0.0188172621271303,0.110265474791644,-0.0181188293776235,-0.0790819104697114,0.237885193854466,0.0335099468834252,0.00349188058217663,0.17206548067474,0.14213236540154,0.0373026426970728,0.0738347916974651,0.175316750004044
169,,0.0292997653250927,0.0503321016545733,0.0567781707710276,-0.006021155740138,0.015299263211218,0.0820664765991851,0.0641721123798477,0.0476238920249176,0.0808819324102002,0.184697200810382,0.0808329978993621,0.177787814601276,0.437958937322004,0.187740949453812,0.0414365420938757,0.109477723140961,0.0751671827931837,0.0244548319479073,0.0451079522033253,-0.0194512868763647,0.109637712932367,-0.0186736919578067,-0.0806124709266313,0.226310493182553,0.0368961133821817,0.00751822815542107,0.182667998385658,0.116283557367998,0.0369065254502774,0.0754970730900816,0.172149022130978
170,,0.0288430222479508,0.0520637042506999,0.0597261395838176,-0.00496719599406001,0.0198238122663165,0.0903062048975902,0.0665512804480237,0.0522408006525907,0.119409346097569,0.192179932598758,0.0865711870867753,0.167260926733204,0.446662614992741,0.199242598745903,0.0223708648783089,0.117328987591041,0.079518006564454,0.0289157479883066,0.0543278335031338,-0.0166276871673116,0.112556572773706,-0.0165759816727129,-0.0945106899956752,0.254762628059825,0.0329496934318996,0.0111393599793069,0.189118898517349,0.143497892671087,0.0378896781259725,0.0771634806026778,0.174231981913735
171,,0.029665810833709,0.0513423926582739,0.0585016926837002,-0.00792951927815016,0.0179163233658645,0.0850916335625333,0.0677229260465238,0.0544490173822702,0.100030894017869,0.209056460461867,0.0801711274267852,0.182081123492597,0.440960191879551,0.198636044106618,0.027210738655333,0.115079638792408,0.0852579530984108,0.0316963346800529,0.0666386100732489,-0.0170229091090556,0.11542846687775,-0.0165043534497549,-0.0851283169695304,0.253539799421724,0.0338023965039896,0.00679788940989533,0.199537631220294,0.125922496214461,0.0385587526676068,0.0732456907561982,0.17426288171363
172,,0.0332877643530348,0.0560818329583432,0.0611261089780114,-0.00200487270996999,0.0219763513691902,0.0958093516978015,0.0705376825159,0.0562138888353307,0.101154217180018,0.219611568155396,0.0803127011979206,0.19263280899929,0.441006826333173,0.199058921355602,0.0369526514422141,0.123357341639286,0.095430658467638,0.0308177690680977,0.0630815547474864,-0.0153487996389414,0.116958497233255,-0.0137335800449024,-0.0970144376643174,0.268676542208206,0.0419082832720029,0.00880783695647489,0.208747508183531,0.145697933123056,0.042256994843391,0.0818345598250925,0.178013433922957
