Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean(background)
32,,-0.0144071714723055,-0.018180502420359,-0.012791622279986,-0.0152198920995151,-0.0117855355851505,-0.0138031611950396,-0.0140925246841084,0.0928518178397819,-0.0110880025884749,-0.00624401745399498,-0.00802048583834125,-0.00947590620231143,-0.011425827396955,-0.00990126868232339,0.0768586196193429,-0.00736952944605518,-0.0117759888360945,-0.00158095859830173,-0.0159687748175052,-0.0154390093775157,-0.012561017300358,-0.0103439738694048,-0.015872302385935,-0.00988913858973528,-0.0146441236864447,-0.0120553400953687,-0.0159507478394092,-0.012068388462837,-0.00887901092736277
33,,-0.0156413644423892,-0.0186941745585172,-0.012397226419764,-0.0167883526480466,-0.0143725375412124,-0.0165147898133123,-0.0155799404474232,0.10031708859515,-0.0118684154431416,-0.00443138762720838,-0.00994807000239969,-0.00932119317457408,-0.00985853906081097,-0.0111208803860461,0.0981281549624577,-0.0100353637353857,-0.0101155559506398,-0.00205720727852203,-0.0162162152436313,-0.017295577598228,-0.0134861545734882,-0.0142229310370099,-0.0156729025026909,-0.0110537677354185,-0.0154532308250836,-0.0146200598365216,-0.013653880718577,-0.0140218575327836,-0.00162591383241758
34,,-0.0157107381292627,-0.0200188623150104,-0.0173603293636584,-0.0156541770041413,-0.0142869970333882,-0.0163596195924503,-0.0199084548047241,0.096287989262501,-0.0121583114404324,-0.00613565780807192,-0.00568800020852326,-0.0114420626292188,-0.0125536433975691,-0.0143084022494451,0.0958804736606907,-0.0107047865926487,-0.0148751022584006,-0.00610266798555518,-0.0161815595026342,-0.0153380954246067,-0.0138051890396287,-0.00952653389778948,-0.0177505710900628,-0.0116392618279172,-0.0172283453796592,-0.0152914463415843,-0.0167542962192822,-0.0170607747151739,-0.00518848591332949
35,,-0.018441655864853,-0.0173881358242638,-0.0155010479547863,-0.0226874317362556,-0.0141480409507228,-0.0159625694827801,-0.0158916253274466,0.0927253473705146,-0.0122196355937054,-0.00679291770608401,-0.00653508888811076,-0.0142615273887827,-0.0110817065000102,-0.0118733236566258,0.08884990918404,-0.0124237041889239,-0.00840798120332958,-0.00610710427463113,-0.0180866082718474,-0.0191758432907315,-0.0144723587862501,-0.0131699271941353,-0.0151132795623964,-0.0104039895363973,-0.0170191450099285,-0.0146594375576012,-0.0181714788577822,-0.0156486936354909,-0.00773262778303353
36,,-0.0187168596340393,-0.0175379351796503,-0.0161720914210165,-0.0185818545177266,-0.0141373326397287,-0.0176441252208914,-0.0163904072065589,0.0872489613637109,-0.0143197014602754,-0.00689406772313236,-0.00997605903874802,-0.0138837767657048,-0.0126384002318669,-0.0136386161474661,0.0918234194726497,-0.0137807492341839,-0.0145607736865946,-0.00779428590048562,-0.0157906458733734,-0.0174500105604633,-0.014288710262519,-0.0128532129108923,-0.0156270274968725,-0.0127212234625148,-0.0146964237788775,-0.018217625903221,-0.0218928439329289,-0.0175802934152735,-0.0093978943245454
37,,-0.0216749421874308,-0.0188397236716258,-0.0138466803068215,-0.0219937581711568,-0.014923070706442,-0.0180350571301467,-0.0171563321844278,0.08040462548176,-0.0152841631435699,-0.00942174208532994,-0.0125545119243901,-0.0141977889907856,-0.0115952391943554,-0.0131921717874536,0.0782452015891708,-0.014848259472307,-0.0117026405533962,-0.00885777747388715,-0.0200757539294848,-0.0178273062630279,-0.0165609913872021,-0.0148238343882718,-0.0173135855942995,-0.0133679955702238,-0.0155683322096106,-0.0185741362134766,-0.0226701139938562,-0.0181846874633724,-0.00762975716063638
38,,-0.0184732284096531,-0.018646294278162,-0.0150452060238585,-0.0200284176839691,-0.0161363853321461,-0.0164465402328244,-0.018367674974964,0.0624415250952884,-0.013766562179881,-0.010707208153053,-0.013619479922265,-0.0143729993888039,-0.0119817385084491,-0.0139694042378163,0.0737850986431573,-0.0136903040753831,-0.012079701209089,-0.00727045584527342,-0.0186952350550472,-0.0206342584835196,-0.0173539661927423,-0.0145043554617348,-0.0172598909852168,-0.0132116788219896,-0.0187524606717333,-0.0182275249236771,-0.0196515163943012,-0.0105688302224984,-0.0109102361169728
39,,-0.0216092913403071,-0.021272857266269,-0.0191273013786393,-0.0209315386743218,-0.0176329032886135,-0.0185190278801909,-0.0178866452550522,0.0359099528307112,-0.0178079231600264,-0.0141593291072318,-0.0177049891184215,-0.0171128145496961,-0.0149838826271466,-0.014399349047298,0.0646296117184578,-0.0156141939319489,-0.0105293649868343,-0.00837474388096229,-0.0192741345660597,-0.0217095201717273,-0.0192653076786344,-0.0182235325095523,-0.018110794147113,-0.0131075061961322,-0.0190733649790418,-0.0201750116246161,-0.0202082616435344,-0.0172330569045682,-0.0104899140465121
40,,-0.0202400022431541,-0.0239159875252959,-0.0205768487909185,-0.0200471711273982,-0.0182956847490879,-0.0166575126609169,-0.0213512211979285,0.0122767597387506,-0.0177312488762329,-0.0129965343367803,-0.0169265378636599,-0.0156542254243129,-0.0163075969358794,-0.014436572670959,0.0588604330544017,-0.0140461101828201,-0.016193218411546,-0.008869085661728,-0.0181311209504644,-0.0166747393391265,-0.0159034920650384,-0.0187866252981166,-0.0193757453018634,-0.0132607012341576,-0.0192337656562271,-0.022410297787938,-0.0204902209035748,-0.0181280804582858,-0.00924640600735256
41,,-0.012276776425564,-0.0232193814899112,-0.0206281006124508,-0.0236747393802625,-0.0188408007687559,-0.0211437358580896,-0.0207010618158156,-0.00944659264793788,-0.0173940042176356,-0.0179795715596261,-0.0189475836508601,-0.0182938936162521,-0.0129613319202372,-0.0166111656061241,0.0459831836619096,-0.0160847109724992,-0.0130033847448497,-0.0103997793650772,-0.0137718511732125,0.00285242118977513,-0.0188043507794789,-0.00681425620026661,-0.0207940910073189,-0.0155719229776508,-0.0217517886103979,-0.0198971111826897,-0.0213785701289108,-0.0195594290154767,-0.0102077104271756
