Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean(background)
177,,0.0215811475199213,0.00352395900840096,0.0030510051242289,-0.0209642716085161,-0.0162819050656149,0.137116196028833,0.0412830763966709,0.0356629749911038,-0.00153119603915779,0.0214137923246843,0.0046104447758142,0.0474532355577178,-0.0829888964791599,-0.00342376191256119,0.0351103764888748
178,,0.0227745572851015,0.00716592177813257,0.00479815448733566,-0.0208812605754743,-0.0158825335217143,0.140568106404827,0.0439216579339442,0.0391529281179873,0.00288151959577942,0.0153248161243583,0.00702709238770298,0.0366365066014187,-0.0833346064418642,-0.000326559852885126,0.0422651652458984
179,,0.0331955407105811,0.00499462431479055,0.00545629173653018,-0.0192302061453357,-0.0133538696842098,0.141792457144777,0.0438428755137305,0.0379944887501598,0.00257751117501342,0.0917364208912001,0.0102381221135585,0.0290070884705818,-0.0822584387295156,-0.000675396924713778,0.0403739557230437
180,,0.0314338493556818,0.00679887352653193,0.00846805121495371,-0.0155088194742483,-0.0125343543885476,0.14375022819432,0.0460824186965648,0.040095114562395,0.00291350729499733,0.0377249013191174,0.0102765369031453,0.0561024709412841,-0.0854135207279023,-0.000673802848224078,0.0405594990636869
181,,0.048613956319581,0.00788315366356744,0.0122068676205797,-0.0155067596471257,-0.0100246769129796,0.145817714756708,0.0475455593295074,0.0415036219387672,0.0023695493706982,0.0321598422245897,0.0120437958975774,0.0448750375516573,-0.0821590424231919,0.00338143918175987,0.0418606199294143
182,,0.0321903604019177,0.0100738763410909,0.0134138247504643,-0.0170301047956617,-0.00581337024683117,0.149537702901035,0.0496466936713497,0.0421284738074464,0.0025455234757954,0.0356849562121857,0.0163749294184078,0.0640888945488824,-0.0806247808579831,0.00423763537633714,0.0448171466032684
183,,0.0351916205810844,0.0129291179364751,0.020750471651918,-0.0101465745172794,-0.00553318042043262,0.153356174665029,0.0521358943867337,0.0442123738786521,0.00781271992195705,0.0280943005189699,0.0174407164876411,0.0536065804738235,-0.0779710346100718,0.00794412889429733,0.0484512468505248
184,,0.0367899586190945,0.0149279724757431,0.023187426805513,-0.0105638954923227,0.00442996000165698,0.15639124047561,0.0523178314142364,0.0445392530348596,0.00444632777475514,0.0812718376187578,0.0159201161770442,0.0440393706861887,-0.0813119967100123,0.00719863245594916,0.0488578199630816
185,,0.0538812485511377,0.0163542246787996,0.0261733033415331,-0.00901202173813839,0.00364446977045498,0.158179342993086,0.053476904281491,0.0447483247977286,0.00687505438900659,0.0523473088262255,0.0213575956379739,0.0650012213040704,-0.0782606652368064,0.00743659265193882,0.0494182158920029
186,,0.0550817526228043,0.0114694896835976,0.0247795830194033,-0.0100067122556532,0.000830070584996218,0.161758820897574,0.0543103251583413,0.0450920205957321,0.00575197712690754,0.0821736315341216,0.0253741745677924,0.0570260929942328,-0.0817700905628726,0.00572862825303359,0.0496873333993525
187,,0.0689373938600768,0.0166516070486314,0.028038397720612,-0.00809642858213239,0.000943612789051705,0.164102567402135,0.0577632615072989,0.0500985621103144,0.00964946530368393,0.0713433578563754,0.0282752058753546,0.0495524944218473,-0.0765491569350189,0.00923152277933755,0.0562779603204629
188,,0.0593297680665752,0.0186449872093574,0.0298978080025359,-0.00898977560521402,-0.000254501842649843,0.164863360802391,0.0534498340663262,0.0458346798577496,0.00593112494628751,0.130122906373291,0.0286168294925169,0.079463924242438,-0.080996465988352,0.0102899010086914,0.049859985750677
189,,0.0763713057193626,0.017224297681271,0.0316133903260839,-0.00837996378556147,0.00357256597401256,0.167652961397794,0.0564874539580383,0.0449766675230882,0.00683354554694046,0.086871883486811,0.031087883166867,0.0667123663303932,-0.0781180270328675,0.0119005381819202,0.0523805362689216
190,,0.0753767208035037,0.0215306910724352,0.033627895258959,-0.00653858132929234,0.0085996282601922,0.169348977267879,0.0578284638527955,0.0473609037266936,0.0067343252162069,0.0943658341655633,0.0326537771944884,0.0745542656773004,-0.0788613972936054,0.0135277360386808,0.0552739115793717
191,,0.0757425843237331,0.0183224403575178,0.0319783905648413,-0.00708556842170498,0.00847095336172203,0.173726440271892,0.0598643958491414,0.0484833463910011,0.00818705116972442,0.0821285221828626,0.0331537948161565,0.0608847333611874,-0.0750191745159282,0.0111775359340376,0.0570204233681885
192,,0.0814113037418017,0.0198043193102756,0.0366051441475113,-0.00785532581742936,0.0135186938638719,0.174808718720633,0.0604100270631104,0.049516888105706,0.0102126325512733,0.0777198938862953,0.0326989815747929,0.0562866213285451,-0.0700531879094304,0.0126325735299109,0.0578426946756287
193,,0.0848778398658583,0.020924712686403,0.0363148491856519,-0.00619016157150066,0.0139275585887408,0.177861487780067,0.0633797465812364,0.0494279871561034,0.0113390505652487,0.0864773977875662,0.0347083430803417,0.0837702102214622,-0.0734459501992225,0.0149918067346624,0.0595835576039578
194,,0.080633417642256,0.0222396230936289,0.0382116121060247,-0.00622868033869365,0.0157332368024083,0.182306714060148,0.0642646997945964,0.0504422579083178,0.0128749612404924,0.0869868681076672,0.0378627333257368,0.105315620362172,-0.0760780004255875,0.0161264349561066,0.061927689863886
195,,0.0905216831442991,0.0258482098135396,0.0443671848199974,0.000930454808695668,0.0275134284569492,0.187430316934904,0.0681710847311315,0.0538455826047602,0.0145166067126287,0.259757059313726,0.0458030703333256,0.097637965754833,-0.0713497691832339,0.0219421573493508,0.0625048875316946
196,,0.0936686069410639,0.0288090539369283,0.0479967853588539,0.00170649467714399,0.0281796429787583,0.188651469188717,0.0695147027197085,0.0576767772089525,0.014660593118508,0.191501107321554,0.0427278324218234,0.0878724401655326,-0.0685750807529301,0.0241186916764221,0.0634534615659425
197,,0.104526396951637,0.0326929489196466,0.0523936375119393,0.00286916409650877,0.0308653672657469,0.192125992117866,0.0715180785104411,0.0570422898590283,0.015940518681211,0.151329411892582,0.0424948422561436,0.108389422703581,-0.0705372569299552,0.0271006774298151,0.0633884272490426
198,,0.110909061577023,0.03096366337536,0.0554082390389406,0.00279428938060136,0.0271973337282748,0.197049354883756,0.0742787907858995,0.0578498522683015,0.016558140184388,0.144367437070833,0.0467919384866655,0.104664011299557,-0.0683590214103323,0.0309552429417072,0.0695650940861889
199,,0.123191240915913,0.0305049634313942,0.0561899038995277,0.00486266478578362,0.0260370978285552,0.195556851992074,0.0753728411761967,0.059991383425446,0.0175117578075491,0.137107485009396,0.0500164580572364,0.0928926445136714,-0.0731175069664687,0.029379055532617,0.0679783436593777
200,,0.118712430176707,0.0341746512795484,0.058707349928911,0.00687223212661476,0.0423787159423791,0.195018985637239,0.0734427618152294,0.0589145729459039,0.0172589464092912,0.152512672435409,0.0500979331458483,0.0941731794589734,-0.0709738049067468,0.0284928375641504,0.0684330045073705
201,,0.126384231637915,0.0363070100180995,0.0577187230308304,0.00758122462222178,0.0415573208089014,0.200434989651651,0.0768332837810497,0.0616185071451661,0.019095691791018,0.156797962527554,0.0519602464103278,0.0985417747444966,-0.069400580590041,0.0296334878523335,0.071757141640672
202,,0.140637706841531,0.0362319580542168,0.0593711712752608,0.00631710871706781,0.0419755847228476,0.201368575686713,0.0812498658293115,0.06801428507363,0.0211628655334299,0.161278333365339,0.0544856168104192,0.117095412329174,-0.0758619410829897,0.0335959192066951,0.0716067950461462
203,,0.127382317640092,0.0385172462062326,0.0617938146842327,0.012305335136602,0.0507690900561401,0.20236040392283,0.076458617613686,0.063221723963306,0.0184397351600575,0.172915858047967,0.0551168700737221,0.110990211305163,-0.0704767483023896,0.0338219238290122,0.0694909346869625
204,,0.140282530847956,0.0385005581813221,0.0651474320058529,0.0132432774168885,0.055491430632429,0.204298760905355,0.081182055389995,0.0651420935556415,0.0214925142248484,0.180270254742433,0.0553862202844293,0.106038056496811,-0.0700100210845542,0.0362709566760165,0.0702835132661968
205,,0.142534282153523,0.0457817465315144,0.0732199664854467,0.0206232260318232,0.0700502105620436,0.210795332550341,0.0869749915009867,0.073265985955368,0.0257004417697532,0.191562727285039,0.0574996590687424,0.110681442304904,-0.067101252742548,0.044152425080298,0.0776090714210488
206,,0.148675463956819,0.0442359409648139,0.0748550579332064,0.0202363904981946,0.0726261523206077,0.214237498701126,0.0882264268631721,0.0794885979237165,0.0277515799031575,0.21617936217107,0.0622810496582179,0.109579317513575,-0.0658695343151673,0.0452601311210274,0.0816477169847894
207,,0.164992368875634,0.0437300024318161,0.0873646392529123,0.0241725141468154,0.074484841960672,0.21770874876074,0.0901808784112147,0.0771019983001829,0.027505199452262,0.231502389645771,0.0657047007776002,0.107400806396305,-0.0664400120581834,0.0477720414295698,0.0771228348913542
208,,0.157086086764971,0.0445500996559844,0.0850168026225734,0.0236984449345437,0.0898876690694409,0.218245053064205,0.0918639083334524,0.0770082796099576,0.0291435876913187,0.220353697017961,0.0672683613872225,0.14513987756499,-0.0690331746057903,0.050994998412322,0.0867926701487111
209,,0.161657307756202,0.050024125012308,0.0872496377872527,0.0249037527753467,0.10072343020548,0.223105338708134,0.0943749630763614,0.0858266538654753,0.0270923660391174,0.225177154446694,0.067080486265127,0.13956453710724,-0.0644562149323508,0.0549545072931192,0.0805935527121896
210,,0.175839655627253,0.0470549810246782,0.0898562023398921,0.0282119381256357,0.0921683822990824,0.224114944576502,0.0951947139442249,0.0807912968079237,0.0314571418846261,0.242116846035141,0.068019593865444,0.1283851550253,-0.0601861526155962,0.057601028505236,0.0833720678593844
211,,0.185852209693585,0.0545779249950011,0.098319416997177,0.0293767703634792,0.0964004611730919,0.227177532244543,0.117204597558578,0.105345593646931,0.0411369704469281,0.257649401041179,0.0766455008620771,0.13194354415752,-0.0612579661090877,0.0676979975507813,0.0874477931227383
212,,0.185916150585813,0.0579696556875048,0.0999345126031583,0.0327577706025531,0.108971782572281,0.230731050342941,0.110695065187012,0.110126246756848,0.0390634492759507,0.263358338327957,0.0793020175670833,0.137507681901917,-0.0542909156468067,0.0699255423255227,0.0875480241857554
213,,0.194859583451253,0.0602549438395205,0.105432049569672,0.0365905939209743,0.105250737608412,0.235032493513647,0.110149433973043,0.100505036931913,0.0431785874374843,0.26538590047572,0.0834769905014073,0.135813479822235,-0.0513260679688309,0.0747441698744615,0.0898197351573764
214,,0.210878158962236,0.067380377290549,0.109418022699818,0.0390539411769195,0.108436216778649,0.238179060038638,0.113070229248479,0.109006167512469,0.0436746055723549,0.271298075536798,0.0804674150790824,0.140799613108277,-0.0576188150901762,0.0960683081967471,0.0910057061746954
215,,0.217548465468799,0.0757596200205599,0.115392617820435,0.0436464287381641,0.118842340981958,0.246320099858522,0.125470546216416,0.117096335727837,0.0481993199139534,0.289470461227294,0.0872649567648244,0.14917989078697,-0.0517842368944301,0.114946424705398,0.0953023163673862
216,,0.22341610187004,0.0795239616396346,0.121062504732836,0.0471084831745132,0.122338087383641,0.2481081279926,0.133388988856326,0.134348755798259,0.0555879773205208,0.295072570921875,0.0878510949845428,0.154061311107706,-0.0474406032935387,0.112518380532174,0.0948569254442969
217,,0.240549865507151,0.0777724253954673,0.126062886201731,0.0531392450241297,0.135278608929792,0.252388669428316,0.136339732243555,0.142496646000332,0.057159132928062,0.312291665311257,0.0908651372428661,0.161959779527824,-0.0549565105500284,0.10078819156313,0.102048938743511
218,,0.23855037668418,0.0795294360181766,0.140644422436274,0.0654095322022404,0.172981294100466,0.253690527669544,0.142208662812402,0.140492193199016,0.059287108354627,0.325268515133224,0.0955763985071656,0.196636528821677,-0.0475183786510548,0.0983855640539366,0.102962026346488
219,,0.241885437803612,0.0822484362250066,0.145822939449947,0.0649152766841669,0.175591354915382,0.258282735545138,0.14088932707663,0.147118586372002,0.0600711828200533,0.328769158034844,0.0992376853016663,0.194287847562735,-0.0447609569507016,0.109578283566538,0.101377158873173
220,,0.24907077253432,0.0875612323036244,0.151823417512968,0.0703767023170903,0.17859505376886,0.259985297154295,0.148191630035165,0.145503461553455,0.0673029919260166,0.355945429203094,0.102487129817109,0.185479922504073,-0.0453876641751652,0.114167984019596,0.102622515346904
221,,0.266641527024227,0.0922429738106305,0.162013785691582,0.0856350777106343,0.239619758813613,0.271103309350502,0.166759369412918,0.172703970605019,0.0788067874941176,0.359035075793243,0.113289815332513,0.194219890607356,-0.0329014911660595,0.124748401040544,0.108912449078963
222,,0.273812581008112,0.0941445256861352,0.158364189310947,0.0878735948361453,0.277701137312217,0.270990246584722,0.162901998653342,0.168298464958302,0.0799620194930283,0.359193302493737,0.111065509678718,0.201948466639026,-0.0384984641431392,0.126475937156351,0.112450084170194
223,,0.287149692934921,0.0999272353550871,0.166160740573304,0.0890829193398373,0.235593898147962,0.274716631701324,0.166069933301778,0.159962955574246,0.0840804148876415,0.378125667733875,0.11888131129867,0.208575010463774,-0.0344574487528148,0.13360739257223,0.116368075867615
224,,0.299708826628334,0.107489118050201,0.171523178730644,0.098198993245075,0.209519983695791,0.281117918212783,0.176189876928459,0.173799961146285,0.0910658435427093,0.387606100584733,0.124350594631908,0.209722316446146,-0.0320803455478056,0.138836317697656,0.117871396970296
225,,0.309838667086318,0.109671452567055,0.188004319934138,0.110218084505582,0.244103641963007,0.282444099825332,0.17957761093192,0.182661785968173,0.0937281722319285,0.398101641255098,0.129706688340946,0.212640484397919,-0.0220100883497282,0.14236161785462,0.119358061176666
226,,0.318647031726964,0.113255051397814,0.190518822413209,0.101278228810685,0.207273483514391,0.282912492085932,0.185145261697438,0.188348447017445,0.101577686359866,0.394073051872079,0.127045615463221,0.20583543783479,-0.0336578490106297,0.144719256982882,0.12274158376638
227,,0.333298248763073,0.11547632463946,0.207359076754836,0.108117266823218,0.197684994768928,0.290418743982685,0.199877304474601,0.211873928981604,0.11052488803564,0.402238827224482,0.135904601962254,0.207444554843635,-0.0266820901106344,0.156272769140985,0.126557461447287
228,,0.34930972996757,0.122821439603594,0.22374257328934,0.115207603744712,0.211528120442186,0.294605487952844,0.206585051976477,0.203235810945986,0.114409597836489,0.416641584622519,0.144046303936654,0.21462077229793,-0.0246421385760933,0.159040617285929,0.140262176361393
229,,0.351103483902434,0.125298507597438,0.225256979174285,0.122384968362137,0.236633166484255,0.294479556859118,0.200515298183501,0.199164274715261,0.11152644544823,0.41042740294615,0.145164084976909,0.224865051860346,-0.0264833725707261,0.16334745772187,0.133868390501902
230,,0.3690365086924,0.130903211667345,0.249646729555484,0.138664194077653,0.218614545055234,0.301413949187905,0.20996199386758,0.20678103173888,0.116947149443119,0.427089657282736,0.153222078444698,0.22441462871604,-0.0245514507074838,0.170915955775341,0.133055389119365
231,,0.371775003130017,0.136886001042366,0.266487085398845,0.153280315374363,0.302633708234715,0.307330702241281,0.220404981390846,0.224660667097909,0.124950254638581,0.442497006812731,0.162617442610426,0.229361228459919,-0.0179819854704972,0.17492186999395,0.137869811523452
232,,0.383652162062227,0.145376408975351,0.27262824486646,0.165289210490613,0.316092689050378,0.309212379074119,0.221238402267696,0.221406328757702,0.126422189915388,0.45506924835772,0.164730881394739,0.231783421738712,-0.0196157184147686,0.180300461189797,0.13992816937972
233,,0.39821465420033,0.154675965375421,0.2825745013726,0.190038342343,0.351605739133572,0.312688464054637,0.232313987443683,0.222350969522805,0.135049180523796,0.459785779916802,0.167489241960511,0.247294457927435,-0.0224163820127371,0.185827212939381,0.147675074589944
234,,0.406770940626081,0.163402742846423,0.288296052668073,0.201704997182826,0.340351714083586,0.315880330069339,0.244993820121694,0.236788829161177,0.144825055702548,0.461517625206312,0.174886501047406,0.271888209697388,-0.0154666733531453,0.192939185198164,0.152361600998881
235,,0.425357562951306,0.171170444515432,0.297400250781351,0.21644666494266,0.366359364252762,0.321041050259966,0.256780515567806,0.252135151059598,0.150444283877701,0.490809809953222,0.182989698895499,0.271180031561562,-0.012480204726362,0.201646916582938,0.156951372566639
236,,0.426650385141146,0.186566692682768,0.290954383105519,0.218918045524383,0.366590302328394,0.329086730562923,0.26595318153226,0.259667915775004,0.159973695086762,0.506389636414501,0.193840000882647,0.266477021394798,0.00115998642534716,0.219052017855304,0.164345730945383
237,,0.441017553516246,0.194331480569649,0.29024742352183,0.233617280845492,0.380800654318908,0.329577809760077,0.278820257359683,0.261520927899389,0.16490163817986,0.510027769473879,0.193767548802752,0.270363992590563,-0.00369361629099459,0.21549687304406,0.160897318881346
238,,0.435895740634587,0.201223458264788,0.308432677352827,0.240427996235089,0.36312096764802,0.333388248117028,0.284444836517889,0.270373026339265,0.167931950688281,0.492843563580569,0.195862941569631,0.272429272977002,0.00175643933602805,0.206803931146718,0.168345413856015
239,,0.444640256516855,0.223133510525722,0.322318723699727,0.25278932777202,0.357384078602711,0.338983590505318,0.303832416697776,0.29380242619327,0.182978196027478,0.541569328581605,0.206199646753676,0.275381419406465,0.00978666992682534,0.206639387029059,0.173087559814371
240,,0.454105811912927,0.241721321383065,0.33577947777733,0.263082489886481,0.369020556656258,0.343134853594374,0.309766639546388,0.286832246321515,0.185080614702187,0.53062819793606,0.209754533514693,0.282585875105162,0.0145624222129123,0.213769336928253,0.178590563827684
241,,0.47083492367876,0.264154088498336,0.354473356801989,0.272121526257332,0.383853604923152,0.345593224916083,0.319289329688321,0.300332828156869,0.189054940172124,0.540628518517114,0.208233843867376,0.297436784465744,0.00773808502730899,0.227378145040406,0.179579838625961
242,,0.482541542853743,0.281671658350711,0.383406527841492,0.296682286919355,0.432706266120725,0.352857135700397,0.331515893647294,0.315345180639298,0.198577920433822,0.545090413193599,0.219197335478725,0.304561895326892,0.0172594103584389,0.236566401927019,0.189307176386234
243,,0.507063243558755,0.297401490423398,0.392714642940217,0.323029741627542,0.469322593017829,0.35589874725005,0.335696308303454,0.323863218762416,0.201985904941887,0.529781734227142,0.226162294177689,0.323849356928377,0.0243128695432113,0.243985233910068,0.196142876946976
244,,0.530704052519391,0.307092994667792,0.402902270571987,0.322579978375317,0.473942764408846,0.359453901783216,0.353751062607121,0.368383414451586,0.215851278011521,0.522585662510625,0.230977722057473,0.324636972486159,0.0233101980422605,0.255305213862431,0.202256537263295
245,,0.532128441847707,0.324504785399306,0.430352501264369,0.332939878888551,0.466983322840235,0.362062527569974,0.360122186137695,0.350414787242188,0.21763356913766,0.560251184592202,0.235109634692772,0.324486800576588,0.0272993381699946,0.261730227713959,0.214933014726014
246,,0.535253990591162,0.361838987498855,0.456236763190469,0.387812643521673,0.481629045268816,0.367554477034295,0.381173730174654,0.359783656539417,0.23128145926013,0.557868152894323,0.239481416421188,0.3291245387358,0.027312250681088,0.271346671257666,0.212607422315893
247,,0.574611636702481,0.400410222556048,0.475252402714812,0.395583444333126,0.476399524449908,0.373445493431777,0.399041241328909,0.361374783555617,0.24109257937118,0.558755598301443,0.250562475156017,0.346885005698223,0.0457411817027164,0.289700779400231,0.218932697636646
248,,0.580205635567816,0.417457967114516,0.475968091447704,0.416019710156164,0.512985491966292,0.377436832213974,0.408208331368644,0.366970180235358,0.249978812325208,0.570298776628497,0.25479623165208,0.356749689188356,0.0521550211519318,0.297857757357815,0.226744637163769
249,,0.588140387038274,0.442053555236032,0.47800553577267,0.426339135066438,0.509919288505449,0.38633531818118,0.433179750482585,0.388452758373986,0.268701722142141,0.606540454960534,0.26410091904704,0.367770289010793,0.0749793859643031,0.309496464048313,0.236406940607142
250,,0.598710535167671,0.534884446398327,0.483149542196471,0.469052946177428,0.539328223226079,0.388852006087344,0.445224467348325,0.38838067406618,0.27180895546252,0.610912130934501,0.269287451661576,0.382726003921089,0.0963083768902234,0.317382537562453,0.243561874206742
251,,0.620344668864999,0.534881620912628,0.501007249928894,0.477137973616436,0.552111684322746,0.394466613775855,0.458430955109408,0.407784169874225,0.279795941530177,0.608660594469704,0.275071200249107,0.388839722710624,0.113259125682613,0.332299639673622,0.256912159335872
252,,0.643314098457236,0.53110906772574,0.524253278761061,0.472223329093214,0.572005913932171,0.39885211018691,0.472739497410788,0.454234461537743,0.286480702516356,0.598916974597775,0.281067748903604,0.39788568228193,0.124833390132116,0.340417562757208,0.258658526282113
253,,0.666567760978184,0.556015989052726,0.542090686146501,0.479287403218894,0.592589010109082,0.407464740753531,0.491176922031818,0.460380080556896,0.300470852668579,0.595724628068485,0.293142231964491,0.406583246726406,0.155726948286782,0.360193941367803,0.269466099978776
254,,0.671778206623998,0.57349744566601,0.564468773643402,0.490119210125921,0.600403965867522,0.411614441791218,0.513113509216406,0.551860248507151,0.316880208292205,0.604473876663643,0.300892549768705,0.418966503863929,0.17426383390697,0.3740167985286,0.276502262665553
255,,0.706135011599329,0.597948404238301,0.577334727554397,0.506329637615541,0.617283217596575,0.417577907618876,0.531054226866156,0.566365283811941,0.325008090570256,0.611737956378137,0.307870998312385,0.423799780292571,0.198756540196253,0.390405410359369,0.281019757787581
256,,0.707942769879465,0.595199030060206,0.584542061245568,0.522730393131292,0.626566984632147,0.42036750821428,0.53885062870215,0.539789717529822,0.334207936606694,0.627190415259391,0.313066464598918,0.43096451728029,0.230112471349897,0.396842291224765,0.284325355071075
257,,0.762679766847184,0.599188527570929,0.595660662789987,0.525122882334219,0.657870419903227,0.42915627866864,0.567758111061611,0.564879965287906,0.348729433344882,0.635684830417045,0.322497920799514,0.44610160504561,0.262241952005322,0.418494277945099,0.297410143757271
258,,0.779888158903178,0.626255709307745,0.6281948108791,0.532867523341214,0.673973674582047,0.436475010017677,0.586917707867933,0.593630786911528,0.358934010508193,0.644415602850903,0.334303232323133,0.457068320742664,0.301057636006747,0.424018018661313,0.316436085251038
259,,0.813960638815949,0.649675365599859,0.662567967401419,0.545557088330135,0.686249767452313,0.43671415264398,0.598454745781496,0.571321466301902,0.368121161687501,0.649894374341062,0.337081961661057,0.462029085900948,0.311767588013121,0.42905981691881,0.314626422098817
260,,0.832803024710087,0.70791312897646,0.683647137196601,0.552102497986339,0.695815416168318,0.442475741928004,0.615005619228069,0.615817573287959,0.378776990910536,0.649752658252793,0.34881928794078,0.472256422516723,0.33970050256319,0.443006834926193,0.326079848844604
261,,0.869329673997914,0.717699110398918,0.698426804817701,0.568152773917175,0.714435961665858,0.4527441469461,0.640680144462137,0.645339960617334,0.396440631826213,0.671602094874342,0.361882639155007,0.485404612032099,0.362399495901573,0.454084249572707,0.336015035702319
262,,0.875556079612897,0.721613555945758,0.695837698563467,0.575589573760694,0.714278807224484,0.453459715240044,0.644377342287465,0.647154612618271,0.395819836608753,0.673629657022104,0.364792604134566,0.493850069133935,0.366613403809619,0.458660488935407,0.338925212751656
263,,0.901693808055209,0.753782240408755,0.707401791222431,0.592873583146626,0.737462659019123,0.459037205612684,0.658770152999507,0.654521301633345,0.404322133653369,0.686214281526262,0.375833103998528,0.503224610768784,0.373347053126612,0.473373992054919,0.349454399016067
264,,0.910044083191302,0.792008854507084,0.721480284858732,0.60616070398382,0.745150819716908,0.461695965810058,0.676767888976216,0.663577744996234,0.414955579838831,0.694655332026545,0.385311997997428,0.514457599222884,0.372608037084732,0.476462338134097,0.353236962904353
265,,0.927476360503947,0.789278728950314,0.733935258245053,0.620849743160671,0.764842590793605,0.468302476118085,0.687759205741541,0.686584092683112,0.425192311738954,0.70515087269691,0.393996777892521,0.531161400338243,0.373468070381744,0.487722451658291,0.36286015885204
266,,0.96587498536569,0.815575877537693,0.750330122973869,0.623106386764861,0.77948267370874,0.473251649923267,0.711910963921888,0.707456272174929,0.444689607840872,0.708871067430146,0.406143713033303,0.538187353298559,0.365874312694999,0.498241496734386,0.369256117350181
267,,0.976555233446401,0.825709305404714,0.755681091435163,0.627903518150738,0.777378007290519,0.478446288943628,0.725529980177857,0.71858925264694,0.446884815898952,0.717906008583278,0.417371820009201,0.548885018706332,0.375698181163957,0.510800871157488,0.376518524141629
268,,1.00082467166882,0.836549016400086,0.75955784869854,0.641940313069211,0.810365871236167,0.486795751046218,0.741953236895797,0.722374815066367,0.453931046238173,0.73060768153482,0.426780763356365,0.564543264103574,0.368264478556579,0.521562481539432,0.385488624911362
269,,1.0304326215892,0.850955638201307,0.765190484474226,0.648765138274598,0.815161995446713,0.488831029597039,0.756511526663996,0.734899577173721,0.46084615206624,0.737762673275682,0.433931274422705,0.573226755718054,0.351015390699741,0.545724961611428,0.393966985133488
270,,1.04930688579561,0.882860139751436,0.773001448982942,0.657838676749754,0.838345941233243,0.494726732148629,0.771417322450124,0.749875842051865,0.476241088382552,0.742754676537549,0.439418693110098,0.581592775397934,0.344437367170519,0.557986332290762,0.399694495140553
271,,1.06216803425087,0.880435961318024,0.77703908649616,0.660354858571394,0.838485895158607,0.496159505171285,0.777489864205458,0.757369973941523,0.476407541344801,0.745211612880628,0.446779681488686,0.581380294181864,0.332283916540285,0.552253147635762,0.409414445929419
272,,1.07584594929058,0.879671402547129,0.778777608211799,0.673411072788142,0.844578543510496,0.499273714917911,0.785161347340908,0.768457413129535,0.479066696319737,0.754920147701578,0.450096932574585,0.581091245660482,0.336333715441062,0.552015010320162,0.413124588529398
273,,1.0924080223855,0.887352838605886,0.790718170805567,0.681108955719453,0.856907647807159,0.501276636690368,0.797851972131277,0.784611388337996,0.489018629122384,0.765590229129756,0.461146366110544,0.588972863718367,0.346568081646408,0.555726020388177,0.421660306411864
274,,1.11481276360819,0.900664054920131,0.817679873647798,0.688910344963677,0.878389870411218,0.508889405613829,0.811264769106938,0.79782345114059,0.499924012510598,0.783357711710913,0.473071567512362,0.604523433449252,0.356659884720554,0.575671459666484,0.429878819051544
275,,1.13896150648649,0.923160748649344,0.853570582608844,0.699035219202219,0.904244313798432,0.517269439293218,0.835717807090614,0.811713360958713,0.516746118028572,0.784230808609789,0.476366216408109,0.61845923852241,0.363644276985525,0.58678925758407,0.445192590149259
276,,1.15101289052994,0.934592575491537,0.858734686376159,0.698721198557375,0.910870648106138,0.523144240109819,0.855292720354182,0.826321841335739,0.52740837819897,0.799469710584102,0.490742013375405,0.62674035830027,0.372646849690751,0.60012415021941,0.451616213579533
277,,1.16569948696463,0.944815094454508,0.86570643454059,0.710813310689379,0.922266694903084,0.527605681970782,0.870041041234152,0.836817971037898,0.534541134011794,0.806793248158099,0.500196161102873,0.63778651141928,0.3789656470525,0.606194304932371,0.464613807034607
278,,1.19217110848106,0.969124337259703,0.879057972751423,0.723314504487936,0.925860944806298,0.535415492516972,0.8967960367838,0.85422183178525,0.548115277036589,0.813025905995768,0.506851121383544,0.650430393664967,0.395925104282603,0.624454185442434,0.475007420647306
279,,1.19269323101169,0.970570014676941,0.877382686616636,0.730884781129001,0.933772430236564,0.536959691870639,0.906299840729107,0.849628616055783,0.551305695078694,0.813677190681591,0.514587860006322,0.65283564399712,0.404543079346367,0.634637943096863,0.478734220143596
280,,1.20764277745563,0.974973710731869,0.887438057487812,0.739170332738397,0.942325598305146,0.542826384896799,0.915559203329503,0.86195866872137,0.558774279973908,0.837295326637795,0.532869190360514,0.659844654010795,0.421394431832433,0.642884632136895,0.491932420567281
281,,1.23348217649011,0.989772192080986,0.902134392184545,0.746369943488746,0.950975296045553,0.551112695494029,0.936108644339003,0.876560058838612,0.567350240597401,0.836845412454651,0.535550632010392,0.676253758955892,0.42898383530032,0.65966255287037,0.498834748713266
282,,1.24375758843184,0.990656304215525,0.909689572321273,0.74655429801622,0.955438219003305,0.551846041420224,0.947116329141404,0.890464330977835,0.57530523896584,0.852004120026726,0.539415695863143,0.681154899755506,0.429381495598354,0.656120780589678,0.500254640491817
283,,1.2528501860012,1.00006702581857,0.918609849290884,0.753508892330333,0.971327642130613,0.558058468482793,0.951600811563252,0.897622039130807,0.582415611741091,0.852281360723679,0.548928537815631,0.686486835804955,0.429502512853485,0.663252236005557,0.514360279657991
284,,1.28290913111965,1.01203543005431,0.919328278570618,0.764814768449632,0.985555006653357,0.561899478416543,0.96969900411916,0.910800377749043,0.591701899732335,0.859812460279939,0.558538756792885,0.694238002432146,0.434580883350139,0.674383583573306,0.520904556954585
