Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24
111,,0.56896846397993,0.0537664482617199,0.59570726539695,0.521347247467127,0.144177968792808,0.200353386399898,0.160726851769258,0.284452475566606,0.798857697212336,0.102640414526817,0.298702910397003,0.157353239555141,0.232673483917413,0.0951218168514539,0.0912605836526525,0.0797738259952214,1.03051785931453,0.573853090445126,0.435453967222876,0.268594129331274,0.117066981604648,0.295253966646804,0.637626115544499,0.0248457532927843
112,,0.578719818422091,0.0539973835882817,0.614207503019994,0.523471328416133,0.151957798886748,0.194674590023427,0.161194662987609,0.285638383761232,0.805246552914954,0.101928248082032,0.298111046143933,0.155847710224488,0.234970428086755,0.0977211764002982,0.0914834985337581,0.0819839686603413,1.04537720143606,0.564739493528126,0.477871719919343,0.471823732803649,0.13115631234925,0.293771159737587,0.633098283993004,0.0191047127291821
113,,0.563851624229634,0.0582140915880952,0.634352377794001,0.546340288060934,0.174461439654344,0.210735210735211,0.172834440420475,0.291829226539955,0.818875428081534,0.105408674417029,0.306521246256101,0.163136067447714,0.241234821275868,0.101181816277267,0.0971332377617807,0.0847363768120705,1.05769185567021,0.577824014816105,0.462317134234637,0.601510581426715,0.143393066732969,0.303154893013822,0.631929280210618,0.0222290290115084
114,,0.579824272903712,0.0562554178924415,0.645779903537784,0.562153930368509,0.199144004369278,0.22267299011485,0.176862374300513,0.292773933067877,0.834360455546947,0.106695168639865,0.314492321277281,0.165359465068479,0.247051757808616,0.103013006884811,0.100392407057946,0.0912024819327,1.07607697016583,0.599452533213772,0.495743845831134,0.675752225410138,0.148755787777628,0.303420470370696,0.632513782101811,0.0194197698332822
115,,0.583214528749195,0.0572989034420911,0.641255221047341,0.55889763005902,0.183784376543777,0.224940992382853,0.178368885003677,0.292124028577038,0.848020095668756,0.108866127640903,0.319141319523168,0.168948806519042,0.251128585122166,0.103400970996579,0.101914377625495,0.0943739134149909,1.08272994934129,0.60670272504685,0.523757324780426,0.699391843841193,0.16048064606163,0.311420988246542,0.635535080609808,0.021450137837483
116,,0.580753971929381,0.0616781214865222,0.650736978894209,0.576189707564582,0.185963300491115,0.246680409471107,0.190627124725211,0.302529200476775,0.85968001370066,0.112070876642434,0.328267484457597,0.172219095396221,0.259033652717951,0.107428038476729,0.106042146285969,0.0978246937843229,1.08563232428113,0.616955521578475,0.524366313453236,0.709850658427132,0.169987287913524,0.314984151117942,0.642623195093148,0.023909333566709
117,,0.578230503145423,0.0666047417865072,0.674549471727877,0.582533878857207,0.233028057753629,0.24651338604827,0.207745843715373,0.334803323490965,0.875995694957265,0.117435098089441,0.337527296158849,0.178291064683423,0.265407424200843,0.135912363562721,0.147012364089181,0.115103244062193,1.09779368406422,0.61543387637894,0.559814529116425,0.72120454155325,0.172644272431104,0.308023811223188,0.647126329381634,0.0258084277775347
118,,0.578475160783757,0.0667501455106387,0.682324822014356,0.594043216157987,0.240600711472249,0.255822744194837,0.212844193095027,0.339359354973143,0.890209104273201,0.119307406645891,0.344686944381466,0.180703899769634,0.266282450551068,0.142973310396895,0.157919819823282,0.119909688148048,1.1072877203991,0.632009230771734,0.585933376639194,0.717820446798597,0.179420801751172,0.311719762773026,0.659796025304816,0.0256946571566096
119,,0.587562444493298,0.0678192905410174,0.715611351393714,0.610137574009483,0.255667434767125,0.278353324864953,0.220424320633052,0.344176688260916,0.905653111798309,0.124418923870556,0.34982279870649,0.187623352454885,0.275171922790857,0.14527005793856,0.16182467360265,0.122563502574939,1.12791093388002,0.633335584608762,0.69408807329517,0.718605164422865,0.184076618658125,0.31365626433357,0.671848289652793,0.0279700695751105
120,,0.584983053963436,0.074653265575198,0.719572378898147,0.633315320752598,0.26397592181878,0.299424648261858,0.22960610691865,0.349771226919178,0.918553883024462,0.127887863649991,0.359025333221961,0.192658400878591,0.279169202254386,0.150228239286953,0.170287752364627,0.131913474147082,1.13012859360517,0.630959539698259,0.743610693841095,0.714816449643199,0.191328480070788,0.317706319025906,0.674466199531658,0.0314619524788868
121,,0.592700254898308,0.0808457535911513,0.729525136116888,0.643037435757078,0.265997677481393,0.319590528892854,0.238248720952591,0.357194878216608,0.932623722549328,0.128393272094677,0.365984511294345,0.194293545317181,0.286885343706373,0.154612233749929,0.176567802635776,0.147417337377867,1.1532556164532,0.643010644192971,0.793640804947695,0.713529022290885,0.204077130554225,0.323039997609804,0.685275368308225,0.0365728788342887
122,,0.590386492661494,0.0806661372260477,0.731864690373892,0.646087878001025,0.275634950940277,0.328855933507096,0.244465059854067,0.356524873586876,0.949277818313455,0.129025032650534,0.370824433492834,0.198540932700346,0.29378611969565,0.152323245490499,0.173685282621479,0.135610738828509,1.17149765612784,0.656420651085128,0.816342549361915,0.701598862159445,0.207014439126413,0.32206621396793,0.692857428051728,0.0328797094473374
123,,0.603164611600756,0.0902969956596989,0.751708434401948,0.678463737399966,0.290830266468111,0.338745478280362,0.264017982980394,0.367305248079264,0.969080194496047,0.133814926319489,0.382384878822954,0.208910141335305,0.301780678622709,0.159197969551025,0.187267716928848,0.161113648986621,1.18849290093397,0.674078245111817,0.82839545017796,0.694487358689522,0.215326656745633,0.331095844101665,0.699278716433847,0.0583468253620969
124,,0.606918358794621,0.0953604665235724,0.759205817846012,0.690066646548719,0.318034667751604,0.353856702693912,0.265080469476309,0.369750764977786,0.990195208768423,0.13349330276378,0.389830912974476,0.216687047811524,0.308522358911945,0.163395741240352,0.189919635342001,0.167037488620641,1.20444574347298,0.692370536066653,0.834899787530618,0.686848623065794,0.219324321524378,0.327012592239719,0.705428334922877,0.0554062923904958
125,,0.602067147337373,0.092905709533823,0.762340666124374,0.695287955665659,0.301174797208263,0.363869317357689,0.265714789772378,0.369208061227703,1.00229609115861,0.138731172099616,0.39741059389282,0.225480934365402,0.312758281925535,0.161036919440804,0.19226408495363,0.169855625922262,1.21145640970088,0.702786075400368,0.841209586835018,0.683207042840678,0.222700398182038,0.332268810761194,0.712063666251067,0.0503566271386689
126,,0.597034190205935,0.090023294531922,0.776756335424133,0.710409166298228,0.327229012408079,0.370181044599649,0.27216899878488,0.376919814515918,1.02111398877387,0.136755484543116,0.404894812834863,0.235770379857015,0.310610489974982,0.161890440486693,0.195807662891206,0.170093894090621,1.22752166817066,0.69894534527106,0.84350175253407,0.6667647563697,0.234474008475537,0.337834869532357,0.715883509596327,0.0429090272611911
127,,0.610001045037627,0.0937695787183689,0.791866921829933,0.738593006907942,0.318991965485845,0.384087942227477,0.293926184940047,0.389984904795692,1.03254829713409,0.141499431989827,0.412913618844194,0.246129618099055,0.31227105134416,0.169541092770754,0.198674809465427,0.171819284275287,1.22902395379092,0.726945244370523,0.858582680362145,0.662644988842297,0.246613258840263,0.341143520770086,0.724412297755142,0.0469872664420426
128,,0.612258885528536,0.0974303313023854,0.794955442301226,0.746621471464095,0.321028009174341,0.387155898783806,0.289589019915675,0.385911276646922,1.04692578621125,0.142717006879298,0.418459959667315,0.250995169843151,0.315065169576129,0.167484882978385,0.202472049164261,0.181908708783715,1.24507899263062,0.742348850588274,0.867742884982339,0.653632997376101,0.250196531538284,0.343998477356487,0.729178869515715,0.0513543079683192
129,,0.617858050337261,0.103186608145944,0.796183129188565,0.764287836361552,0.331129643474462,0.413528018179181,0.302061342737132,0.39433993488895,1.05561175857099,0.144910938991457,0.425877355225947,0.251304252023616,0.322463119628034,0.172024063086068,0.210573852084446,0.185655270327561,1.256841786841,0.747174174670222,0.878924593669224,0.643787243434121,0.257545896969941,0.344573894963049,0.738382716196753,0.0580142650855468
130,,0.622275868263745,0.109840966815021,0.815115759677589,0.776321176010986,0.367035452521426,0.411242434498249,0.303750220525415,0.39423943419449,1.07497317039529,0.148758935104407,0.438927007386371,0.260586687830488,0.331849765930451,0.175492462245272,0.222034751661292,0.216186460452414,1.27065872669541,0.753928000956928,0.895773280283653,0.635829716275534,0.264310238287634,0.350416596814289,0.745100371734971,0.0614711416444231
131,,0.629608607195521,0.113159592989317,0.809803504466966,0.795512762030416,0.361877475177234,0.439214462470276,0.319092842686584,0.396075246879956,1.08753552711392,0.150734622660907,0.447852702170567,0.273777517661305,0.337109867513056,0.177789209786938,0.224448381753264,0.208151071878112,1.27756719662262,0.768745733087158,0.901753210723614,0.618970548566664,0.269380447275311,0.349796916314915,0.743527979323452,0.0676410099330504
132,,0.631908388995859,0.117975022206142,0.811563961135603,0.800481427157825,0.373036423392785,0.441684650986977,0.318125504235079,0.398118761000639,1.10220015577322,0.148506230882064,0.452816724938248,0.276130530390007,0.344965217702579,0.178557378728238,0.236585712693465,0.23975036068871,1.27785334626457,0.776288861963997,0.90757243581936,0.616224036881729,0.286943358696566,0.353846971007252,0.74661513719947,0.0715267142169518
133,,0.636067568847533,0.122833217224183,0.807054721247515,0.807939103441339,0.385445573873202,0.466342582621653,0.332944812151991,0.408879035354134,1.11903884126873,0.14934474943802,0.457379807405463,0.283049983075258,0.346436852927957,0.184888953032289,0.242658221523585,0.242428823546811,1.29880358790773,0.796062112417845,0.919921372795799,0.612876725765713,0.310844031352417,0.361592977249426,0.754839325781185,0.0726381656675272
134,,0.64125431078021,0.125022826246399,0.815772070277739,0.832323927023316,0.390710711411525,0.478614408846967,0.341523994156324,0.410312845261761,1.12946816109146,0.155490056663179,0.468109733541759,0.315084855521529,0.349439784266231,0.223142214452594,0.254595697742795,0.259460889512585,1.30234979954196,0.802018498974313,0.937945745875793,0.612729591211163,0.317011160553774,0.361294202722943,0.762684822996774,0.0734345600140026
135,,0.636976297218487,0.13231011877346,0.809301619890381,0.834148578058805,0.394939967073244,0.494578331787634,0.350983295571453,0.418801803920465,1.13690302527187,0.158246829997829,0.472080951755904,0.308783567197208,0.357911630293412,0.249989330986926,0.259323030566242,0.254942010457508,1.3124978922013,0.797876694661141,0.931103081482684,0.624365482233503,0.341106841247613,0.363761858997235,0.764092566988239,0.0796306830613049
136,,0.641911391294592,0.132977265272416,0.813378466912487,0.853742523024523,0.39929067095498,0.51433104921477,0.364089938688979,0.420262414013281,1.14651194628849,0.159429945220617,0.478935121654356,0.325254656298123,0.361958627163204,0.246885618092784,0.262559139702293,0.266715744431919,1.32180797519491,0.815835362871695,0.940178704342766,0.64961131955173,0.376781124196963,0.368841025947461,0.771485281048679,0.0765151183652037
137,,0.646937358207792,0.135286618538034,0.807656982739417,0.869041520168242,0.393704052834262,0.524624966485432,0.370948526890225,0.432161696237321,1.16193544384345,0.159648189776276,0.487478968533346,0.36079910705161,0.371852391009502,0.25051696217893,0.259745800168339,0.241483967017113,1.33403065275843,0.835299402001574,0.948459258657789,0.657507540645921,0.383569841519405,0.373389038183938,0.773765661666432,0.0811884654093555
138,,0.651348185916038,0.1385795852316,0.815772070277739,0.883002439885936,0.399197798786732,0.53364423131865,0.375832793169956,0.430922187672317,1.17929713357785,0.164047540556156,0.497407014068709,0.399683639432705,0.374417809172663,0.254621622481434,0.273297487595555,0.280444920615619,1.3463044284723,0.840075903242895,0.963489437429797,0.68406532774222,0.398110128351853,0.382473996933688,0.782862486874434,0.0841465015534065
139,,0.661861474146154,0.144754966927068,0.825964187833005,0.897365718549917,0.411999869978964,0.551920110059645,0.386489374143915,0.436141523737929,1.19113138635605,0.16640228444617,0.506179969690822,0.424988496659171,0.382124007143397,0.259028894791116,0.284620026211715,0.28429829202804,1.36183826617844,0.865781128832898,0.970602763455266,0.71032884572942,0.419865712589841,0.387342915143055,0.792222749554523,0.0884872883210082
140,,0.666188419235543,0.145079987016303,0.834959503705645,0.91118628049565,0.422944497806252,0.558557093440814,0.398335305673004,0.436503326237984,1.19583842450613,0.166287418890559,0.511010345691682,0.391109101523027,0.381199263386909,0.259936730812653,0.305858433677058,0.293516805300399,1.36624292673854,0.864918591981825,0.994429445278984,0.733490276858187,0.43423536738905,0.386712168920478,0.794725405539349,0.0886360652868332
141,,0.673451255984937,0.152880469157946,0.837669680419205,0.930443366808662,0.417322159620824,0.58074483655879,0.411299226723914,0.448000605684185,1.211518296688,0.168182700558132,0.52003150245218,0.380949271139352,0.389919696445404,0.267222696831652,0.306965321362548,0.301379654856234,1.38452584493347,0.890737737533291,1.0048837508289,0.750692758527674,0.466826085737722,0.392023716057969,0.802175746546808,0.0953747866800857
142,,0.680637200333713,0.153025872882077,0.842765739196838,0.948193946369295,0.432946115925184,0.583469955562979,0.419156869391469,0.464777521612674,1.22233730594364,0.170181361225753,0.526360631480973,0.395416311263702,0.393489406215074,0.269829815662732,0.324437236009209,0.29022213166206,1.3899013703502,0.906458692215117,1.02320416006929,0.7744672503004,0.484986209275314,0.396959028606554,0.803731674116322,0.0983153196516868
143,,0.692939984432784,0.161142821952712,0.918187409105808,0.970183330643143,0.44849148808718,0.602229323159556,0.441984471046252,0.52243812004741,1.23552521675193,0.175292878450418,0.537386489743804,0.425736276128038,0.398391542472586,0.28024277242258,0.326927733301562,0.31039276453518,1.39782158365431,0.925930868485101,1.04107628598108,0.791841388950195,0.499404616084019,0.401650895244671,0.817924367925006,0.100415700345688
144,,0.695016079249502,0.160783589222505,0.907763652515195,0.97573214122799,0.45415669035026,0.616927384369245,0.445425658652426,0.481179234948513,1.24609810636573,0.179772635119225,0.537844707230052,0.44818960097989,0.400937073673241,0.274275884383591,0.328388210108805,0.336281833448907,1.4194054423618,0.930357472701929,1.06229784959333,0.814316192157729,0.500696544335687,0.397811089293193,0.817265774244789,0.101334616899313
145,,0.699482828703653,0.166702376110681,0.909863846435673,0.988542127215606,0.475417272865932,0.618659153542875,0.449572527587977,0.51061253833264,1.25514300320314,0.18324157489866,0.549491068338842,0.449386048130078,0.408444402018925,0.28024277242258,0.336874349030897,0.330177238652684,1.40879746634931,0.934808488339072,1.06248392946558,0.839083842173668,0.510520074249311,0.406287433266773,0.818739377604275,0.106690587669015
146,,0.700524371221132,0.175323961635655,0.91765463932451,0.997225594707576,0.475345832736511,0.64712346107695,0.467928171155474,0.514545465509167,1.25936805705464,0.183253061454221,0.550302495137406,0.48130127586133,0.411258407213399,0.281057497057292,0.339587761204355,0.343643498236816,1.42611973931768,0.941489080364837,1.0689628922902,0.861031413227397,0.50448701307407,0.405214058116072,0.819430900968503,0.111171399816217
147,,0.706137516466333,0.17593123601291,0.918488539851759,1.02021619775474,0.476867507493177,0.654762584995143,0.47423172909766,0.497654648793623,1.26897697807125,0.186331458344581,0.564115843108242,0.503664867176918,0.415762804220809,0.282384334319538,0.341993704576289,0.347094278606148,1.43019737171554,0.949528574788048,1.07779322804596,0.867137497241227,0.508777189909797,0.407106296783803,0.823308371260783,0.112282851266792
148,,0.72048843450917,0.188760976377455,0.921661994636012,1.03622634094306,0.487190606194502,0.66719264393683,0.487988550518656,0.534605404123343,1.27799110995344,0.19017945445753,0.570521341718077,0.526776237961374,0.425775889842137,0.289453040435947,0.352670558709246,0.355639068092113,1.45081036556639,0.975583697402543,1.09398217693151,0.883763701905393,0.512433590622064,0.406884982319741,0.827885597338294,0.125707784535947
149,,0.723585101188652,0.189505101318598,0.922295141332627,1.04629467178505,0.48718346218156,0.68266428731545,0.496266430382357,0.533091193660148,1.28674886720871,0.188789581234644,0.575408994904717,0.541362922800743,0.421957593041154,0.288421055898645,0.357382518092617,0.359812869110257,1.45954814927609,0.989034389995224,1.10496934757014,0.895301503224699,0.521403960369492,0.404074288626152,0.827869132496288,0.11974795431672
150,,0.733189661047813,0.205807424741812,0.92306727145045,1.06747933816632,0.506479441138156,0.708623243506964,0.513258285313305,0.545446079032406,1.29348639240393,0.193120012681157,0.583370523728268,0.579748935535926,0.43409858365053,0.296063948900471,0.371018759440253,0.37898934859126,1.46756033925084,1.00491808747914,1.12101450746349,0.903111895828735,0.541733548329695,0.412329318135669,0.832643936677864,0.130634927580624
151,,0.741165500057495,0.210785364003255,0.926541856980655,1.0807571833938,0.503586115896608,0.717115065952275,0.522860308795049,0.570202750101003,1.31112496673539,0.19524502545995,0.58412467334105,0.576069860549099,0.437718010826463,0.296870914252948,0.378913020919409,0.379400155778085,1.47442793065777,1.02342194407669,1.13173101646976,0.914809092915471,0.551520514236196,0.416346175658397,0.836949492862285,0.132332735308275
152,,0.750881903408465,0.256330942297387,0.937367121232536,1.08680192477291,0.526189772845393,0.741430160034811,0.548233120637809,0.594289416539868,1.3150833909749,0.195497729682293,0.592448957674546,0.59633966935186,0.447820587779064,0.303675804773355,0.389551441452175,0.390565895115995,1.47274169169624,1.02589563466845,1.14330180125316,0.914919443831384,0.547620353476445,0.417209302068239,0.838678301272856,0.14721043189078
153,,0.757012324803287,0.252986656642363,0.940895755870988,1.10236292309096,0.533876730771086,0.757464408627199,0.559341654822718,0.597619339549636,1.31835473121428,0.198518693794848,0.598997649248834,0.572749719707329,0.452036623830149,0.306663128433967,0.402480504556303,0.390089358779278,1.48559798632409,1.04289412034667,1.15508404043685,0.920240810220947,0.547583789469322,0.416512161506443,0.842020664199959,0.149949678379206
154,,0.764855349666444,0.249993050557303,0.938594808119875,1.11831692317049,0.542871043065182,0.768549489479722,0.588377666375276,0.644767565343876,1.33275273026159,0.200563300684714,0.605097669534504,0.628324689833539,0.453498315574276,0.312017033176363,0.41213502492419,0.410186046358769,1.49985437027151,1.05197516870326,1.17853010434006,0.92288923220285,0.548193189588033,0.419732286958547,0.847042441011616,0.157204743359734
155,,0.77189449943222,0.248316631149669,0.929831131282582,1.12780510855504,0.541413664424995,0.768716512902559,0.591469977818612,0.645692171732907,1.33955178536726,0.202148445352138,0.608352922926387,0.637976030178385,0.458112090875464,0.311908403225068,0.420352128644946,0.409364431985119,1.50150995034282,1.0682657231924,1.18232782536911,0.926641163343878,0.558857691665478,0.421779445751122,0.844004677661614,0.157266004463309
156,,0.769916267670835,0.247538293567553,0.918187409105808,1.14355325056903,0.543128227531097,0.789638394289557,0.596560398194566,0.627380945202331,1.33887495635222,0.199701809017635,0.608982971969977,0.625164075278461,0.454542381105795,0.309254728700576,0.420882512327577,0.408624979048833,1.50308377337357,1.07418956118845,1.1884769193293,0.920130459305035,0.577042191207819,0.420661807707608,0.835377100450766,0.149975933137881
157,,0.780848968995237,0.250095688480219,0.915261035959258,1.15764517087389,0.549993623968449,0.798508217112868,0.605448811343233,0.634375793536733,1.33842373700886,0.203676157241756,0.610424447812131,0.635064675446262,0.458828021525648,0.312141181692129,0.428438558125055,0.418336460945382,1.5143560253406,1.09205872085785,1.19384786109645,0.922864709777091,0.573373602493178,0.421026976573311,0.833154346780033,0.155620706253008
158,,0.791425169189495,0.259717993753627,0.926626791293615,1.18273178331567,0.557144780923485,0.809057064871018,0.626088007976578,0.665912911458218,1.34651492023416,0.205778196909427,0.622996790091047,0.63615144827435,0.461681800645133,0.322259285727033,0.440376034344265,0.438145583494096,1.52993074156702,1.10088751787119,1.20097810347394,0.927560754309816,0.573385790495552,0.423527830017213,0.835936905078951,0.161895593576336
159,,0.790495470163826,0.262035900179488,0.92254222297033,1.19216382559143,0.554558648238447,0.808784552970599,0.633810857581218,0.650536305205869,1.34884280184651,0.204997111131276,0.623970502249323,0.642153624811123,0.459563839138338,0.318030476908764,0.442182413553225,0.434686586981027,1.52612903918104,1.11199471411379,1.20792226597919,0.93631526030555,0.567986505443771,0.43064309003681,0.836076856235997,0.162534459370761
160,,0.796367253483837,0.262540536633827,0.937421170340783,1.20109057988814,0.560609627200401,0.825179220528058,0.643397023055561,0.670247841412584,1.35571364184772,0.209028892133203,0.629029986993306,0.660040509706427,0.466812636971454,0.319085739292772,0.446594590855109,0.448473276170883,1.53909774973966,1.11550995863892,1.21696405613522,0.944125652909586,0.579808867746768,0.430244724001498,0.842382890724078,0.162945783923336
161,,0.794549796741929,0.267390178491625,0.941853197217089,1.21976752074371,0.565531852117503,0.832475506894111,0.655441179677171,0.684418439331416,1.3550265578476,0.217080967581494,0.63479589036192,0.669721761230027,0.477839957680544,0.324331014083873,0.456164557302576,0.451685788371856,1.54261330248368,1.12935123395661,1.22317235732749,0.956497216704677,0.59490980268843,0.437791547226017,0.846260361016358,0.167584124622588
162,,0.804371053366472,0.266372352422704,0.932448652382002,1.22975163692252,0.567917952440163,0.845942869198683,0.663552550463153,0.691868890814035,1.36366125528196,0.215897852358707,0.63720153216472,0.676491658021505,0.480305941031179,0.324020642794459,0.462467667733839,0.459335018190542,1.54746762676685,1.14496640581708,1.23965734237343,0.955001348733417,0.599797191640493,0.439119434010389,0.841469091992777,0.176064411674616
163,,0.815702197130446,0.272778669444733,0.94084170676274,1.24861572147404,0.573097361823181,0.863524282128933,0.685642754773756,0.698970939889195,1.36829650853651,0.221170181361226,0.644953044640407,0.678186624817604,0.481469328337728,0.328474470797553,0.468478682803654,0.469243687536767,1.57103409370788,1.16174518871248,1.25921264531146,0.960506633316168,0.60062597580194,0.441742010409526,0.850821122251863,0.183547017896994
164,,0.831912513224619,0.353648799542577,0.94171421379588,1.26187485233193,0.583656212951595,0.871488662186337,0.70434727450409,0.713617241095136,1.37875659331447,0.222215457917281,0.649344295550279,0.674208438043231,0.484094407388404,0.333005891623001,0.474651118994269,0.474518451815604,1.57732938583089,1.17648154944167,1.27255118888122,0.957588464650924,0.612899294192783,0.440181743437888,0.85211361234929,0.261103575022973
165,,0.838259631384822,0.368599723647393,0.94149801736289,1.26928574269145,0.592021852106787,0.880340903596718,0.715796755848136,0.71468254845641,1.37802848937404,0.226051967474669,0.654060117179576,0.716622489517378,0.488380047808258,0.335124175673254,0.478233130532036,0.48061483046809,1.57675708654698,1.18812579693116,1.27694944040708,0.960849947276785,0.608511613338062,0.445437961959363,0.855702947906475,0.274703540016628
166,,0.842607547128925,0.369737293959716,0.946022699853334,1.28102900961217,0.598072831068741,0.884173651615512,0.73945690289151,0.718823177068153,1.37612106214982,0.227464813808678,0.658985955156737,0.720620617077588,0.494893028028685,0.337203663312329,0.489394248027395,0.484410688874355,1.5898586522965,1.19945269595657,1.28423192995277,0.962909831040487,0.607353753112511,0.445028530200849,0.853134432553627,0.277232748435654
167,,0.84185260355921,0.374655361099457,0.950176759887223,1.29661807948461,0.609274643361944,0.889808494459657,0.748115374932851,0.728310442625158,1.37936163743398,0.231129025032651,0.665066883047146,0.736762683212202,0.502281034599337,0.341634213468717,0.495951020219917,0.490835713276302,1.59728832335727,1.20359450026975,1.29074472548144,0.967949189533829,0.616909146973902,0.449255636464435,0.86017315251095,0.287384588456658
168,,0.838343514003679,0.377991093594239,0.947234944138316,1.30852041854688,0.627613324584299,0.895188406816314,0.760619413769112,0.730615258551436,1.37895143803092,0.228992525698296,0.665992864217272,0.73981362344518,0.499745446879935,0.341463509259539,0.502738394013582,0.496447339448335,1.60703785044389,1.21805419823538,1.29758738987455,0.971983128571078,0.616677574928792,0.445758867932253,0.856139266219619,0.28074213451188
169,,0.837707404144011,0.385458002486404,0.942609884732555,1.31889753648717,0.640601140113025,0.91005349144884,0.775121561537989,0.738762514848978,1.38569921821121,0.235735133812629,0.669887712850375,0.740750840379493,0.503643291530938,0.345948374391575,0.503975955939721,0.499166883025118,1.6332205426828,1.22073131732975,1.30373648383473,0.97986708845239,0.622686260099284,0.452851996505445,0.85559592643344,0.285074169693257
170,,0.842160173161686,0.386980465009663,0.948895023891636,1.32897522451395,0.649059651436465,0.90650204603693,0.784477785905007,0.741328632580851,1.38550437349476,0.236435813701853,0.675099936756441,0.726134244361369,0.508794014819765,0.345094853345686,0.513023225424595,0.509264523677283,1.62506527788707,1.22978795426602,1.31527343591409,0.986144829446529,0.632192901951177,0.455740150261455,0.860008504090896,0.297930249857787
171,,0.853694033254566,0.392565678648361,0.945235127133154,1.33364445972785,0.670577418418051,0.915310333914985,0.810564208080844,0.74083282915485,1.38601712274858,0.235022967367844,0.676646420772526,0.729952904849051,0.512353781108181,0.348423585424654,0.519103420974753,0.511400721048774,1.6244112215626,1.23196870781401,1.32321566318866,0.98343510140023,0.626842368908894,0.457853703393249,0.86311212680892,0.295558569990811
172,,0.847696426006268,0.396406047597482,0.936224368658158,1.33539425328496,0.665433729099744,0.917657452541173,0.811452256495341,0.740276725312172,1.38230481815091,0.232955387366856,0.673505721752205,0.742505629533102,0.512423385476949,0.346507042712521,0.517504583206823,0.515673115791757,1.61369082961935,1.23618374638813,1.32213301665922,0.975048431790873,0.625733260692839,0.460874645827697,0.861284529346317,0.298709141031812
173,,0.861816666847247,0.402572876132706,0.946331551900463,1.34958910262259,0.668791415182528,0.930852302945326,0.831227191725292,0.747961678415198,1.38386357588253,0.236941222146539,0.677333747001897,0.769505453555667,0.519652296347561,0.352939487685631,0.521624665147258,0.526781342123512,1.62650624572692,1.25433770596119,1.33492177878825,0.989810932097403,0.636544018798775,0.467137845160655,0.863927136488189,0.309989935675841
174,,0.859649699193434,0.411485269105943,0.937637366773774,1.35747720940678,0.65208156891097,0.947967808432925,0.853325325039596,0.751887905545427,1.3786540434637,0.240203403925875,0.677963796045488,0.773264291685839,0.524713528305114,0.354584455519526,0.520894426743636,0.528424570870813,1.64021076965056,1.2649241252371,1.33364459421055,0.996382942200643,0.64296709604999,0.469926407407838,0.858625457362439,0.319476655143745
175,,0.855721196543617,0.415359850696035,0.939675790284827,1.36020950736761,0.653788988004131,0.964845964845965,0.875843695550045,0.756866039944336,1.3807460604193,0.240352729148169,0.68174409030703,0.776085912881698,0.528561655549855,0.357649372002492,0.526659466772231,0.535170024878483,1.64132470932817,1.26069281238277,1.3336868850906,0.996885651928689,0.643613060175824,0.470977651112133,0.850500057832758,0.314155690718943
176,,0.865919924953017,0.418498860505227,0.939521364261262,1.35359397771586,0.650745638490799,0.95816502793247,0.881600152236871,0.757603045037041,1.37811052925465,0.240502054370462,0.684970705106023,0.785876838727399,0.525876915611664,0.357199333632842,0.530917909673353,0.542359150647925,1.63779893695408,1.26599822773089,1.33596213443763,0.996039628240026,0.642772088012003,0.47046862784479,0.851232743301999,0.316352338861419
177,,0.87023288960593,0.422185272569973,0.933159012090399,1.35963871909497,0.666226714536316,0.971509320346529,0.885794595194627,0.757261342675878,1.37496224883619,0.241616250259883,0.685142536663365,0.797382672155036,0.532459500200858,0.359721100359332,0.536621455941642,0.551027182289938,1.64718055735818,1.27488398472496,1.3376622278159,0.996554599180951,0.647232896880968,0.476034686615953,0.836834238968247,0.325742790880847
178,,0.875286817392082,0.424066967823439,0.931854112191278,1.3738335684326,0.676071164370521,0.973328996584811,0.899694138682239,0.760738666704187,1.37674661623949,0.818758234424518,0.689151939668031,0.819616648362687,0.533115769963527,0.362281663497,0.537090345863968,0.552382846006461,1.65080852603298,1.28022194863349,1.34030963690742,0.996199024007455,0.641065767679612,0.472084223432444,0.82735872239412,0.327606878746773
179,,0.882962077017525,0.432149704253102,0.930757687423969,1.38360246936107,0.671649020359365,0.989398408003059,0.901494022522335,0.763023382491573,1.3743469497316,0.865416623113477,0.691022994403542,0.810274390198306,0.536029209970528,0.361560050249112,0.531079330794153,0.556162272125253,1.67442609112435,1.29904315369512,1.34822648965396,1.0035312293092,0.639493515373337,0.47242726085174,0.819192160759424,0.325751542467072
180,,0.886205538280008,0.431935875247026,0.92752246223029,1.39451294683482,0.68756588119435,0.999964837174139,0.91339545707733,0.764986496056688,1.37387522041809,0.858719961221389,0.689619703351909,0.841631275926138,0.541130215853091,0.370110779272474,0.539719204117007,0.563680043644156,1.66937759386986,1.29789581694039,1.35190579621886,1.00734446651463,0.641650791793574,0.476001489446343,0.810383470286517,0.331772633789875
