Time,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48
283,1.41235433456316,1.43883902135618,1.06960036159687,1.4549311236796,1.47592882482996,1.5480879368695,1.35578761871266,1.3306661334417,1.31796790686977,1.29546579702783,1.61333577715664,1.60200013569442,1.51891437465208,1.45030997897324,1.46663261867002,1.20538888162353,1.16976107168173,1.19208226602689,1.66293933275841,1.67548147053974,1.29612985447998,1.13752312670505,1.51828814622446,1.19379265221601,1.4702203654164,1.0962226385925,1.02333823037705,0.997063669761394,1.4209754997033,1.33785085908073,1.28035797664621,1.2341863533928,1.27771539477453,1.47864892933171,1.37859656459198,1.1926836378637,1.29590597623385,1.10900794891813,0.815550314917604,0.984758532809202,1.2314609780493,1.12690546019949,1.0954063209466,1.00246237229076,0.67467616244392,0.951350078808079,1.10024087970297,1.69980076694017
284,1.41615442151616,1.44217898633767,1.07155608005079,1.4551097911774,1.49009921556113,1.553108351598,1.37131979466548,1.33362252187459,1.32646002512252,1.30173563924197,1.61833450664623,1.59797272542235,1.52195903343444,1.45633483753969,1.46697999094351,1.20645887080475,1.17785978873826,1.20100588976035,1.67243443810736,1.68470436213312,1.30960368461512,1.14080055971084,1.52337134714699,1.19685655573474,1.47842770771171,1.10212185186581,1.02608334124681,0.997731776755389,1.42510849102212,1.34756537017803,1.29150447422721,1.23620001199626,1.28090482597202,1.48938603538775,1.38602092997707,1.19610234689096,1.30378827305057,1.10796399250331,0.819713266802795,0.977386021631559,1.24382025623731,1.13312714186164,1.10054549314003,1.0057907353371,0.677180311713908,0.962360701930266,1.1085376790259,1.7095886563313
285,1.4093208357563,1.43388871611576,1.06644870020349,1.45838536197042,1.4903639973467,1.55370137793325,1.3699830090302,1.32955883159229,1.33260796489924,1.30187014080762,1.619491619954,1.59813555872176,1.51841450529975,1.45079196765856,1.46316716670354,1.20383591121468,1.17237981851438,1.19807070917505,1.67659275552082,1.67819841819635,1.31433367091584,1.14267701746804,1.52601598546479,1.19436619080572,1.47695348971539,1.09629875747345,1.02481452546689,0.992762730987554,1.42006548326612,1.34671256958552,1.29193725454744,1.24607550791325,1.28006420069516,1.48576008900953,1.38184804680717,1.19143308871834,1.3028992106861,1.10624506426857,0.819267493025797,0.975536350188174,1.23438332770216,1.13230731738269,1.10393240753753,1.00135291794198,0.674384416897902,0.954781013305821,1.1086285198944,1.71583462465872
286,1.41097447590011,1.43279811530547,1.06276941692506,1.45855410349613,1.49943962130726,1.55728390688999,1.37974366604973,1.32955883159229,1.3380393821984,1.30552237562873,1.62395344886878,1.6034764909424,1.52859366301989,1.45357200953993,1.46328295746137,1.20746198566214,1.1784659801347,1.20690998863883,1.68096151409893,1.67953234129282,1.32081419420263,1.14599690426924,1.52727819920738,1.19869036990975,1.47943638318288,1.10040156515643,1.02837359362943,0.994357836435716,1.41532581432252,1.34206851418499,1.29185069848339,1.24115918185479,1.28287452637565,1.48729159604143,1.39525265877333,1.19379613937614,1.30514355104519,1.1062630635171,0.821877426591125,1.01820094150021,1.24207856933819,1.13518231829517,1.11095319884069,1.00452719010654,0.677950195793677,0.959951747921213,1.11223187434487,1.7129306302382
287,1.41335089915314,1.43175011608934,1.06282569659279,1.45736298684412,1.5087343750214,1.56450583034248,1.379945244836,1.33833124236042,1.34346195354104,1.31263026605962,1.62717485231763,1.60522423502273,1.53168376447065,1.4529781306241,1.47254621808776,1.20948307633778,1.18504517742414,1.20938127574082,1.69342804869272,1.68493350229693,1.32823187365367,1.14793279734002,1.53013749972631,1.20044871848085,1.48534187632604,1.1046566106013,1.02787085530154,0.99692169702517,1.41631166546279,1.34848305777214,1.29636123115422,1.24747864236566,1.28420963710949,1.48916251814525,1.39633353297021,1.20001640330697,1.30920938502906,1.10784699738786,0.82558022490006,1.08177031006863,1.24686820831078,1.13961835485934,1.11464587634352,1.00659200792233,0.679254946707814,0.961813212382754,1.11765204616533,1.72189968841568
288,1.41053642553089,1.42631415267559,1.05998357337198,1.45783943350492,1.51429479251836,1.56106952705744,1.3730279096439,1.33155842522326,1.33993241689224,1.30930911201549,1.62329620850997,1.60418210190651,1.52924803744476,1.45071450519128,1.46960182453151,1.20592387621414,1.19188301637606,1.20486885731227,1.68297333163297,1.68239659334045,1.32909830105081,1.14789883430369,1.53170024055046,1.19609435313526,1.48535049748392,1.09794292530188,1.02476664562614,0.996086563282677,1.41662448361307,1.34630470843258,1.29030230667102,1.24874253446784,1.28085537742633,1.4873081528742,1.40233149880041,1.19821366362989,1.31651704397606,1.10582208192808,0.822812113542895,1.09118443972623,1.23855332806641,1.13823700676467,1.1168097383197,1.00832809852366,0.671734394854905,0.9563748162108,1.11586550908484,1.71048365789041
289,1.41503739307464,1.4284783136585,1.06444373704029,1.46125396790735,1.52330650363413,1.57168713555282,1.38624723425948,1.34080385814066,1.35280328361906,1.31686189224045,1.63468220345847,1.61109708935477,1.53797302977631,1.45462205631866,1.47296802727699,1.20887377694292,1.20329557973316,1.20793055430211,1.67981671416324,1.68001517235228,1.33803664899479,1.15262818711256,1.53796837682318,1.19950539843198,1.49205775830929,1.10316468053477,1.02808631458492,0.998683829221831,1.41854878920417,1.35366474832881,1.2997561523329,1.2543015175274,1.28523981514485,1.49402194856537,1.4080813951428,1.20241193576075,1.33017824616185,1.10737001730178,0.82594690978114,1.09874889794045,1.25377634144432,1.14890595546332,1.12807593273917,1.01596073353423,0.678404022198594,0.969770060473262,1.12818958691124,1.72549873723849
290,1.4174247675869,1.42891284991884,1.06464775083584,1.46369575704397,1.53123169638842,1.57261323147361,1.38722329996144,1.34183590646632,1.36011004369903,1.32194191291231,1.64091210150753,1.60826378994504,1.53997250718562,1.45844353803794,1.47289359036125,1.21128868308109,1.20648818775445,1.21052835780863,1.67814160249263,1.67625072680396,1.34014082981642,1.15566787886404,1.54351524810013,1.19979971428722,1.4945320306189,1.1045272085037,1.02803045477071,1.00224985030228,1.42391409444833,1.35324761760421,1.29828469924413,1.25520123732895,1.28513267662917,1.49587631383642,1.40894077872556,1.20378429164105,1.32899644375054,1.10832397747394,0.825522705703028,1.10593818694682,1.25971314919181,1.15152265551256,1.13453223830941,1.01433764291287,0.682828829646534,0.959501589848814,1.13640563879551,1.73012608572496
291,1.41591349381309,1.42426927615631,1.06257243808797,1.46219693525685,1.52975257055179,1.56972933628168,1.38465582278891,1.34825395699154,1.37167170886188,1.31964504002198,1.63886632517939,1.61071714498948,1.54686161571407,1.45464787714108,1.47499436553902,1.2088663464625,1.20706204894309,1.21083199717953,1.66654208549719,1.67437668760708,1.34013198872053,1.15244988117183,1.5491995031858,1.19721879063351,1.49715286261237,1.10333975396094,1.02479058554651,0.997556398669465,1.42591423474253,1.35722426384538,1.29890982637334,1.25147382672254,1.28373163450107,1.49564451817754,1.4142299745906,1.20471002282658,1.33657515829647,1.10946692975568,0.82831957665871,1.11324962406737,1.26333887240008,1.15540839893333,1.13903636405331,1.02087109630012,0.679376507351988,0.965730804256062,1.13800040070916,1.7292596480454
292,1.41822420951073,1.42524059250297,1.06228400479081,1.46538317230098,1.53968645271385,1.57492034762716,1.39194448732414,1.35567180433224,1.37484740725015,1.32381458855712,1.64467966243765,1.61677454372753,1.55353259943424,1.46058666629944,1.47838538058975,1.21187569103468,1.21687426701357,1.21680357147376,1.66681145018795,1.67539145118967,1.34766460241813,1.15623675972256,1.55113146299589,1.20222216017273,1.50330836933385,1.11073089730079,1.0309431450831,1.00372803702649,1.43200944900401,1.36203517153574,1.30050630488797,1.25468711172806,1.28514091805346,1.49951053863102,1.41596646100525,1.20750345728116,1.33936160985341,1.11302178134063,0.829534669696011,1.10421066361762,1.26738327034372,1.16404463214307,1.14335232788624,1.02544245912611,0.6885745960945,0.976595430165579,1.14786168165625,1.74062807210475
293,1.42173956372373,1.42200287134745,1.05978659453489,1.46718969922319,1.54258992194872,1.57803170497509,1.39213545670061,1.35663934963755,1.380411513897,1.32437328736829,1.64899338084903,1.61155302259312,1.55404155732025,1.46416715367607,1.47902222975781,1.21180881671085,1.21923437218374,1.22111356365504,1.67191254401903,1.67154516986856,1.34792099419892,1.15796038381627,1.5530119038777,1.20376165849248,1.50384288112199,1.11139313156502,1.03045636670212,1.00482206222916,1.43266352331822,1.35553720180367,1.30123722276213,1.25396947807683,1.28694578997142,1.49806181576302,1.41737514131101,1.2080231660169,1.34825223349814,1.11539768214677,0.834603548934457,1.08419582262174,1.27065730677428,1.16468476906499,1.14331704752793,1.0244665502082,0.688914965898187,0.970208052111272,1.1542508227407,1.73873333476153
294,1.41706337603229,1.41752970396152,1.05941374173612,1.4681525185169,1.54525600061722,1.57903903738016,1.39576387485352,1.36001500770274,1.37811156520355,1.32437328736829,1.65067813782515,1.62281023135898,1.55894027697306,1.46309989301573,1.48021322040978,1.21128868308109,1.2199052239958,1.21892904707001,1.67662642610716,1.66927831896229,1.36029852844379,1.15978589701898,1.55961491318417,1.19863754398701,1.511119138367,1.10915523646521,1.02885239203694,1.00701011263449,1.42939315174714,1.36409301644376,1.29927528531043,1.26138145548958,1.28856110913088,1.49475044920757,1.41823452489377,1.21006951916385,1.3526975453205,1.11579366561446,0.83472577722815,1.06588233035917,1.27313586120765,1.1679752974531,1.14840917924362,1.02608964082956,0.695381992168253,0.980403524129385,1.158348755253,1.73615306430919
295,1.41530022329618,1.41726557407778,1.05752837286687,1.46706066158589,1.54817773066488,1.57881157522417,1.40250085007896,1.36029452079094,1.37613007094457,1.32423878580264,1.6454017011417,1.6182617545288,1.55767697079172,1.45741070514084,1.47840192212658,1.21108806010961,1.22442337053732,1.22558380994874,1.68587741970512,1.66444182479043,1.35963544625211,1.1575613181394,1.55870474545142,1.19820739004473,1.51395549930729,1.10912478891283,1.02790277519537,1.00564884463422,1.42913720962418,1.36047788349724,1.29487054338454,1.25316615682545,1.28857759197945,1.48942742746969,1.41751689530405,1.21026440993975,1.34818718015439,1.11666662916823,0.837220672399413,1.04560574340433,1.27669459645826,1.16348310852735,1.15514772768032,1.02657245892579,0.694036721039392,0.980646852817168,1.1618108016858,1.74296078893435
296,1.41544258966617,1.4153314617033,1.06163678861181,1.46650480714829,1.54968424772071,1.57572458882154,1.40485613905541,1.36239086895244,1.38065920067937,1.33124321349071,1.65124280911935,1.62488364203813,1.56422071504039,1.45851239356442,1.48467943535464,1.21085028473601,1.23065501809279,1.23257594990625,1.6921233134719,1.66108655810606,1.3706072462506,1.16083875114519,1.56327275709126,1.19863754398701,1.512955444994,1.10835598821528,1.02657809960124,1.0058075200453,1.42672945780083,1.35831807330099,1.29800579637109,1.25309118017532,1.28994566841041,1.49697734321611,1.42368319400097,1.21556706313406,1.34591031312343,1.11714360925431,0.836170947053579,1.05121583179158,1.28114929564256,1.17330977180242,1.16186275587815,1.02095327810374,0.699077435751147,0.98884702959546,1.16570686560144,1.73975211313201
297,1.41682244832922,1.41185517162052,1.05664900305845,1.47178542430553,1.5593442176908,1.58081811638589,1.40866491717499,1.37442068224845,1.39000053075739,1.33416086283789,1.65277945559207,1.63715041726033,1.57080081342376,1.46007885679169,1.48680502283766,1.21592530286638,1.23756560001229,1.24058865552704,1.70073456592932,1.66701146805602,1.37417020789395,1.16557659471314,1.5721511857296,1.2022447998539,1.52099898528972,1.11370714554577,1.02914765105491,1.00913135234042,1.43669224192029,1.36700366194428,1.30427630234418,1.26391995064394,1.2942064847647,1.49935324871964,1.4195280300802,1.21784890930189,1.34689695550351,1.12223739658869,0.839780276667338,1.08549582755129,1.28706935640064,1.17828487103768,1.16635512150261,1.02813391319444,0.699223308524156,0.996597048301353,1.16653452684777,1.75051117442771
298,1.41617632403462,1.40804658910336,1.05564300399762,1.47139831139363,1.56363550869831,1.57783673741281,1.40760397619461,1.37008822938134,1.39090281832175,1.33312623540981,1.64988204386941,1.6366619173621,1.56882860161549,1.45535364628744,1.48671404438508,1.21079827137303,1.24705451600467,1.24157548348244,1.70346188342317,1.66603762235982,1.37610640789368,1.16418411022364,1.57003032318253,1.19727161655625,1.52582683369873,1.11270998820538,1.02426390729824,1.00917310902755,1.43329863895667,1.36654945293305,1.30027548871718,1.26918973805301,1.29404989770332,1.49361630616233,1.42642967761598,1.22149499090104,1.35602610807529,1.12015848338332,0.838708981622617,1.07530518488208,1.28395441636951,1.1786105547348,1.16876594598695,1.03344491225295,0.703964173646949,1.00055113947783,1.17191432494889,1.74299887410708
299,1.41175201530548,1.40432320977451,1.05080998753054,1.46691177200439,1.56169073213533,1.58306836700044,1.40243719362014,1.369722712266,1.39742228827203,1.33009477704555,1.65478820429437,1.63339439582061,1.57382729513877,1.45655861800073,1.48455537382839,1.20769233055532,1.24673121392656,1.24414798370806,1.70377333634685,1.65906521451816,1.37870569008511,1.1659332065946,1.56930047169872,1.1955585473475,1.52185247991917,1.1112789532436,1.0275117564959,1.00942364915029,1.42710863131632,1.36308263313306,1.30112181467674,1.26516242084608,1.29443724464462,1.49335967525428,1.42625248512469,1.21619233770674,1.34910876919074,1.11944751306633,0.840089442351385,1.09812070763893,1.28752152511483,1.17607246799175,1.16909522933115,1.03321891229301,0.699814903659137,1.00382391032851,1.1743771218282,1.73543896732054
300,1.40739341413172,1.39699573558043,1.04419009161275,1.46275278969446,1.56253985993044,1.57553774490769,1.40245841243975,1.36989472032028,1.40083682748616,1.32873941511477,1.65095584501902,1.62717416378316,1.57191870306624,1.45256499746526,1.47967562046271,1.2038730636168,1.2457855553481,1.24359131152809,1.70528851273232,1.65355766700942,1.3728970900859,1.15983684157347,1.56681897665377,1.19001937202052,1.51838677445413,1.10878225394857,1.0211676775963,1.00420406325971,1.42890970551489,1.36188685838922,1.30043898350482,1.26399492729407,1.28975611565191,1.48612433933063,1.42270863529887,1.2121402336578,1.34175774134791,1.11432672685915,0.836782088522044,1.09186497921955,1.28602266956222,1.1742306705322,1.17311719017818,1.03801627507893,0.701419504162236,0.995319572690492,1.17284292049355,1.73183039720455
301,1.40889373664631,1.3952746311767,1.04355694535068,1.46297116108066,1.56380898641989,1.57954270358269,1.40464395085934,1.37523772050626,1.39831572987987,1.33050862801678,1.64881749962625,1.6254806974693,1.5691648773616,1.44753854403268,1.4794192266418,1.206533175609,1.25415907917102,1.24924237759749,1.70519591861988,1.65264110635418,1.38097785172863,1.16259633827524,1.56859637967905,1.19094759894861,1.52650790517071,1.10942165254852,1.0271845775841,1.00138966254751,1.42871063941926,1.36069108364537,1.30062171297336,1.26654413339846,1.29231095717962,1.48653826015006,1.4264739757388,1.21065419149156,1.34277691039986,1.11567667049901,0.839010957407034,1.09244082032929,1.2887440553421,1.17706074955541,1.17905605049325,1.03771836604083,0.704644913254324,1.0067560210163,1.18020103084199,1.73592455327283
302,1.40579453028406,1.38767450678004,1.03894904755456,1.46408286995587,1.56645680427559,1.58033882112863,1.40128076795152,1.38460140896097,1.40058914070378,1.33086040134233,1.65012272343742,1.62687020829093,1.57342739965691,1.44911361420076,1.47965080815746,1.20064823511229,1.26591919226209,1.25041476294621,1.71273812996089,1.64787826437783,1.39096829008343,1.16328408976091,1.5736452346494,1.18567255323532,1.52806833474577,1.10856150919383,1.02716063766372,1.00317684875644,1.42404680517875,1.36148826680794,1.30418012893968,1.26905049570277,1.29503062719299,1.48968405837774,1.43148852324234,1.21453576611158,1.34988940931564,1.11720660662417,0.842548388024503,1.10121803482006,1.29108863386015,1.17676875727524,1.18151391545533,1.04651181902745,0.701970579082493,1.00905547711585,1.18536886691661,1.73489625360917
303,1.40152353918415,1.38182104774361,1.035945120289,1.45846476974723,1.56683115093794,1.57834852726378,1.39925437067899,1.37510871446556,1.3939369814058,1.32833591041782,1.64554055473863,1.62551326412918,1.56738352476057,1.45039604838134,1.4745312025077,1.19801784504179,1.26574945867108,1.25053284492378,1.71001923011363,1.63908091880296,1.39309899419273,1.1637680630286,1.57396293470706,1.18139365349364,1.52528370075271,1.11005343926037,1.02606738129989,1.00133955452296,1.4313458953519,1.36565030448225,1.296784394134,1.26554801504674,1.29161867753985,1.48166227289717,1.4252513475489,1.21087344361444,1.3551912568306,1.11560467350488,0.834768916625924,1.08983208560489,1.29193435682559,1.17187227134618,1.17886788858228,1.04646045540019,0.705333756904645,1.00894597920635,1.18954754686758,1.73603880879101
304,1.40381235236334,1.38583411791269,1.03655716167566,1.46489679966808,1.57166113592299,1.585261752076,1.40478187318679,1.38783731048206,1.39650230879465,1.33638531180825,1.65218701357849,1.63032227423842,1.57134612544449,1.45549135734039,1.47990720197837,1.19841909098475,1.27217508747342,1.25852024726366,1.72277196469134,1.64629065038571,1.40444212021857,1.16414165642823,1.57659040004877,1.18411041523439,1.52650790517071,1.11388221897195,1.03071970582626,1.00555697992255,1.42205614422244,1.36268404155178,1.29960227488571,1.26801153355098,1.29261588987809,1.48504814520011,1.43176317160384,1.21525848607221,1.36081837106427,1.12030247737157,0.839737137269564,1.08001661214353,1.29547634508679,1.17710567144467,1.18597100072148,1.04554618283499,0.709256113689998,1.00713318048236,1.19260585610706,1.74000918804792
305,1.39916901844959,1.37800394490762,1.03115431357272,1.46067826152554,1.56930549107206,1.58399446292123,1.40885588655146,1.38090323579402,1.39194664119031,1.33613700122552,1.65080773451563,1.62477508650519,1.57166422412324,1.4537269344745,1.47672295613805,1.20091573240759,1.27023527500479,1.2566984110383,1.72364739993628,1.64095495799984,1.41405239145013,1.16613698481258,1.57842790849036,1.17777885106637,1.53137885936909,1.11196402317211,1.02858905291281,1.00761140892908,1.42748780483181,1.36549272176407,1.29949648414077,1.26832215110151,1.29396748346049,1.48400506473515,1.43789403180251,1.21534781101117,1.35583094804406,1.11824156341473,0.83904690690518,1.06455615083373,1.29603736923218,1.17494942076031,1.18996944132965,1.04690218259461,0.708777975156246,1.00727917769503,1.19870228772634,1.74503643084804
306,1.39749347578731,1.37468954088262,1.02717956203866,1.46420198162107,1.57197156974055,1.58425441967093,1.40908929356714,1.3837198676828,1.39306123171099,1.33809244706458,1.65028934775374,1.6191627654522,1.57233677561546,1.45109321058688,1.47500263630743,1.1961899468572,1.2670265018796,1.25849494398275,1.72252785294035,1.64270624353753,1.41580292843619,1.16195953134406,1.57950980598401,1.17617143370309,1.52965462779444,1.10998493226752,1.02825389402755,1.0050726023519,1.4229756399975,1.35715937684378,1.29147562220586,1.26460545144512,1.29176702317695,1.48196029588716,1.43541333692443,1.21343950549714,1.34226732587388,1.11687362052634,0.835969629863967,1.05227154049275,1.29195110381501,1.17007539577588,1.18606508167697,1.04139600175253,0.707667721272788,1.00595303634661,1.19395837570471,1.74715015793445
307,1.39780011104577,1.3739823544197,1.02712328237092,1.4676462939398,1.57558721067454,1.58590352030181,1.41024571923576,1.39098720797601,1.39867841409692,1.34284138695945,1.6570098618453,1.62194178709546,1.57892596253252,1.45379579000097,1.47990720197837,1.19748285045118,1.26231437409122,1.26139638686018,1.72576864687594,1.64597149087183,1.4277472489825,1.16325012672458,1.58418085548039,1.18138610693325,1.53646534251429,1.11583847421226,1.02933119044446,1.00734416613149,1.42351596225707,1.35806779486623,1.29134097943957,1.26585863259728,1.29289609830371,1.48388088848932,1.42977861570138,1.21517728158225,1.35007372712291,1.12339834811897,0.84026918984211,1.04989837713143,1.29875875501206,1.17352315077639,1.19173345924501,1.04139600175253,0.710617592904748,1.01293656968599,1.19861144685784,1.75137761210728
308,1.3969130590481,1.37105136474207,1.02853730902286,1.46512509702638,1.57608025262008,1.58624471353579,1.40904685592793,1.39570667896524,1.39944801231357,1.34225164932545,1.6541679915614,1.61581925503766,1.57689013098849,1.44932878772099,1.47598685774899,1.19618251637678,1.26270233658494,1.26580759216509,1.73374015819283,1.64882755934219,1.43448416405007,1.16445581451427,1.58614716124265,1.17872971767563,1.5421639278685,1.11363863855292,1.02613122108756,1.00661759977552,1.43081505243022,1.36724467080738,1.29839048998907,1.27010016880457,1.29641518647253,1.48354975183377,1.43307439603939,1.22260749241347,1.35044236273744,1.12237239095268,0.841829398061603,1.04450641037666,1.30199092396909,1.17171504473378,1.19838968684566,1.04902863676311,0.703461722984363,1.02229255773125,1.19924733293733,1.75926124286201
309,1.39632169104965,1.36895536630981,1.02681374419836,1.46675295645079,1.58133023629948,1.59142760123285,1.41535945476121,1.39917909156096,1.40337561700547,1.34227234187401,1.65436238659711,1.61510278852025,1.57886234279677,1.44580854893003,1.48116435877766,1.1970444521061,1.26772160134752,1.27320458461712,1.73420312875506,1.6510780430939,1.44189300240522,1.16646812441679,1.5886458292637,1.17945418747316,1.53954309587504,1.11523713505278,1.02610728116718,1.00692659926024,1.43252133324992,1.36992357701647,1.29843857669132,1.26551588219669,1.2934317908821,1.48792075568696,1.43637903600197,1.22518167474516,1.36020036429873,1.12072545971206,0.840707773719479,1.04881649383436,1.30709875574055,1.17793672639593,1.20007138392498,1.05127836363702,0.710333951401675,1.02262105145976,1.20870487669109,1.76823982233267
310,1.39419714675892,1.36636518938539,1.02510424929079,1.46886718850811,1.58399631496798,1.59239431539578,1.41793754134354,1.40184521640226,1.40830281478336,1.3472282072545,1.6576208176718,1.61803378790963,1.58371561978119,1.44703934146575,1.47739288837978,1.19617508589635,1.26987156016692,1.27187194515598,1.73720822858624,1.65530895254712,1.44654341884294,1.17342205610524,1.58995097544651,1.17637519083365,1.54820735953763,1.1156405651218,1.02623496074252,1.00441284669533,1.43473949831552,1.36781011467851,1.29909255584189,1.27510218246318,1.29518721425437,1.4892039102272,1.44045446330166,1.22522227699014,1.35996183537167,1.12311036014246,0.844921054902074,1.04682722454619,1.31636821438156,1.17416328769831,1.20765666096105,1.05550045379765,0.706711444205285,1.02731729513397,1.21346897557239,1.77104860382137
311,1.39234638394896,1.36307634631688,1.02299376175058,1.46956200655511,1.59186672528388,1.59360473901155,1.42139620893959,1.41447705788824,1.40998354652089,1.34977339072757,1.6612958095373,1.61635117714906,1.58733285618532,1.44910500725995,1.47815379907409,1.19457010212452,1.27067173281023,1.27211654353809,1.73444724050605,1.65470336782848,1.45396109829398,1.17681835973818,1.59481092767988,1.17760528017737,1.55017298353273,1.11962158259527,1.03245136006678,1.0060079521435,1.43509971315524,1.37102665604374,1.30034281010032,1.27049647395525,1.29531907704289,1.49011453602994,1.44855216015366,1.22104836620626,1.36394093156388,1.12098644881576,0.844317103333237,1.06316017238589,1.3174400217041,1.1811149500609,1.20798594430525,1.05822272604233,0.704231607064132,1.03509164670864,1.21672915340853,1.76937285622133
312,1.39509515001582,1.36363016704085,1.02232544069618,1.47082260501182,1.59289846120696,1.59667547811733,1.42147047480822,1.40992959495328,1.41076199069405,1.35012516405311,1.66237886759338,1.61825089897551,1.58830532928894,1.45197972549023,1.47985757736787,1.19270505153781,1.27119709868715,1.27286720753835,1.73091182893995,1.65560356132916,1.4638454434981,1.17579097788921,1.59374620316232,1.17221703605822,1.54942294279776,1.1208394846904,1.03273863911129,1.00535654782435,1.43072025905135,1.36892246327743,1.29809235243514,1.27310994575975,1.29512952428439,1.48987446195468,1.44675365636706,1.22138130461509,1.36085089773614,1.12520727259637,0.845870121653102,1.07884748019347,1.31744839519881,1.18470870120149,1.20963236102626,1.06108881644335,0.709645107751355,1.0404205449711,1.21720354461069,1.77112477416683
313,1.38831632055212,1.35597040041238,1.01369354665672,1.46575043326868,1.58714630517562,1.59052587625734,1.41456374902592,1.40530687849459,1.40897510747837,1.34541760925536,1.65992578738089,1.61933645430491,1.58450632221124,1.44876072962759,1.47535827934934,1.18470985460036,1.26220930091583,1.26384237068126,1.72491004692417,1.64607787737646,1.46179430925181,1.17084935610329,1.58886907795286,1.15987086325859,1.54223289713148,1.11315908960296,1.02617112095485,1.00214128291575,1.42614173885183,1.36446379931007,1.29253352965531,1.26771162695046,1.29086046650582,1.47781280927646,1.44281112343583,1.2178326684039,1.36640211640212,1.11590166110565,0.841541802076443,1.07955419428268,1.31039791265524,1.17914961740588,1.20573976149302,1.05908563498027,0.705414797334094,1.04128436181273,1.21181365307973,1.75865188009836
314,1.38572087211448,1.35242594777897,1.01191370216448,1.46127381985155,1.58381370684,1.58524550477914,1.4133967139475,1.40232898905491,1.40888664791324,1.34544864807821,1.66223075708998,1.61371327769862,1.58370653124751,1.44759879261834,1.47074319057298,1.1815890528218,1.26408445296884,1.26225669841104,1.71871465903691,1.6357583864277,1.46691330377166,1.16760588613383,1.58284994983344,1.15572025504356,1.5394913689278,1.11503922596232,1.02693719840688,0.997447831282941,1.4228239705913,1.36389835543894,1.28888855762494,1.26492677994567,1.28854462628231,1.4730609982694,1.43458053221537,1.2146900546425,1.35848729291352,1.11627964532481,0.839650858474016,1.09774553843107,1.31029743071875,1.18187862217827,1.20879739254632,1.0589520895494,0.704766473898499,1.03953239526069,1.21298449094039,1.76179390684843
315,1.38147178353303,1.35019362424542,1.01077403889277,1.45761113614662,1.58122980182909,1.58625283718421,1.41369377742201,1.40085617009016,1.41277002282257,1.34650396805484,1.65765784529765,1.61229120021711,1.58456085341331,1.44594625998298,1.46818752313231,1.17961997550914,1.26234670429903,1.25951550964603,1.71539810628205,1.63348335194415,1.46991043527809,1.16991537260423,1.58515112862945,1.14768316822717,1.53582737683167,1.11080701618173,1.02171829576495,0.997372669246116,1.42925096167883,1.36402812944215,1.28822496113392,1.26014969623746,1.28684689288003,1.47296993568912,1.43522728480858,1.21384552794693,1.3612412177986,1.11587466223285,0.838579563429295,1.09640190917502,1.30773514133831,1.18412471664115,1.20765666096105,1.05682563538091,0.704061422162288,1.05375495706161,1.21668877968919,1.76370768677802
316,1.37777025791311,1.34884741387023,1.00446368114754,1.45907025404533,1.57899285226135,1.58158173933812,1.40902563710832,1.4026300031499,1.41341577764804,1.34493133436417,1.65573240875352,1.62068254291336,1.58694204923713,1.44406994688657,1.46890707998453,1.17618709355272,1.26529683576174,1.25896727189303,1.71160174767178,1.63119195030605,1.46947722157952,1.1687266663327,1.58564055844801,1.14493622024486,1.53521527462267,1.11090597072696,1.02086443860488,0.995259780877609,1.4240847225303,1.36475115603146,1.2907831736935,1.26548374934663,1.28744851685268,1.47369015791493,1.43760166419188,1.21269242418952,1.36415777604302,1.11593765960271,0.835926490466193,1.08943074180114,1.30332230962755,1.18486592781389,1.20936187827924,1.06293790702464,0.702643214646923,1.04728241396658,1.21664840596986,1.75907081699836
317,1.37437536755164,1.34005444483733,0.999947237811495,1.45217170343578,1.57756850886311,1.5826784318759,1.4070204586554,1.40706996105093,1.41001893034694,1.34338973949633,1.65575092256644,1.61201981138476,1.57827158810765,1.43890578240104,1.46596268642829,1.17105263157895,1.25813569473171,1.25283544348639,1.70610502445116,1.62367942636397,1.47236825993529,1.16726625577053,1.58114982520057,1.13625012923485,1.5321806270513,1.1084549427605,1.01664303264527,0.993372378619574,1.42344960689186,1.36380565972237,1.28786911953729,1.26380213019374,1.28250366228292,1.46830918726233,1.4298494926979,1.21285483316944,1.36191343568393,1.1123738083935,0.830785712231457,1.08349783339782,1.30400893619355,1.17930684401829,1.20635128770368,1.06094499828702,0.697221609916755,1.05706422721546,1.21345888214255,1.76607848878035
