Time,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44
294,0.83574985663655,1.03475888047699,1.06684528074603,1.15800551020557,1.25950855949707,1.13959527106297,0.993443347336888,1.10316232422027,0.680971738760011,1.08461787993317,1.3237788185351,1.12772051526712,1.14807816220689,0.811763821257646,1.18114527273653,1.42490956398035,1.07676212084216,1.09586393130512,0.955314679961341,0.960990574260197,0.960188962577582,0.969162259949903,1.36970054864296,1.32062919724217,1.33979763304914,1.07478526833701,0.889805115970467,0.972589091527648,1.08109402936937,0.840003621218328,0.620794345698591,0.528420825586437,0.973367291373986,0.784985341997541,0.88975231251624,0.549003804882381,0.634270210769257,1.09893112058731,0.869224521369174,0.878449988960035,1.09570743094281,0.912976254687483,0.847460536112942,0.788481123039395
295,0.832481720777572,1.02762216240288,1.06445683666158,1.15276204535323,1.25966909866788,1.14459041127165,0.992132883226818,1.10148941534174,0.681446410749495,1.08423568103782,1.32726495034426,1.13329169921672,1.14769884062355,0.82142752707996,1.18128108924843,1.40935090105424,1.07573401499866,1.10063575785834,0.957228500617207,0.961364539748008,0.958785143338452,0.971311366304045,1.37058503705746,1.32474939674538,1.33786703562529,1.07302377811629,0.892919660629332,0.976689792595653,1.08357818245583,0.838550663247372,0.618466601854975,0.524159575909209,0.975301898247644,0.784704340660083,0.889333373897232,0.544903186671668,0.634812666935669,1.10370271804329,0.874268033262425,0.880951597976163,1.10509265697207,0.93053798451294,0.849731930768401,0.793074640879028
296,0.830278483119833,1.0271569709227,1.06789411923528,1.15292647456463,1.25651851744083,1.14417159583493,0.99245779168386,1.09528912369406,0.68089871230009,1.08650976446515,1.33301335917851,1.13522364203795,1.14877691249201,0.828222755381528,1.17949607223498,1.39692256672481,1.07249781819584,1.09970081983137,0.957970106121355,0.958602020499341,0.956434809612333,0.972957078377038,1.37708862834057,1.32904971425966,1.34042195559914,1.06952081460916,0.894719567457685,0.976021530199385,1.11181193917374,0.837734771463682,0.610773844125808,0.523563351674535,0.973708692586985,0.781591710460545,0.887488049027788,0.540982088613037,0.631749875965311,1.10018899268355,0.87393798749436,0.879882835438756,1.10600930501933,0.929295548826243,0.846848025194616,0.791194327257859
297,0.829556310776464,1.02904042911077,1.06658566725859,1.15234183736855,1.25691986536784,1.14202644359807,0.993465007900691,1.09771074703571,0.679121735108688,1.08362416280526,1.33017006018522,1.13476312078405,1.15144214572238,0.831100516001045,1.18680106033891,1.38800681233887,1.06983408941951,1.09755167657458,0.958592097834512,0.95068842824115,0.957083544260719,0.96935587313496,1.3745808435418,1.32393886569557,1.33323744379296,1.06588774102891,0.893819614043508,0.974816632848539,1.12586097301563,0.835376508910824,0.610748948469726,0.524834712174943,0.97327625105052,0.780964861323138,0.884246262094982,0.542975707144052,0.62952163294328,1.09433624896304,0.873762650680075,0.88418137487492,1.10337394188347,0.926011968797115,0.845648524646227,0.790045947797951
298,0.826165772825389,1.0290631213781,1.06593144127024,1.14948259608147,1.25170234231667,1.13735818373025,0.991883786743085,1.09629520875388,0.676857914851148,1.08273555037358,1.32511393284499,1.13106771852716,1.15078332402498,0.829281028641609,1.18151391755453,1.37634298070302,1.06734560595741,1.09430974861095,0.964082370841028,0.941146276600557,0.955403215171457,0.970536913563814,1.37306160461807,1.32192379544673,1.33442845911912,1.05997273693545,0.890096277369172,0.975191264797962,1.12767711854942,0.834627676725793,0.608944013403821,0.523633495702144,0.970761262114764,0.776058145661366,0.873633150413428,0.536786986111754,0.629997325273826,1.09276650775203,0.877671630245601,0.875231956704547,1.10587389110325,0.940102767180371,0.846631094244375,0.794551128756053
299,0.824501104372876,1.02351486201683,1.06037571263902,1.14708923756002,1.25039796155388,1.13635711268638,0.99545777977055,1.09390868140269,0.675093108736399,1.08061434650439,1.32494086247148,1.13531349984359,1.14904643045912,0.827498673677263,1.17868117316363,1.36586722757747,1.06733392293646,1.09461329991841,0.961714017779394,0.949132249275744,0.954244000799751,0.968910562809327,1.37502829062208,1.32563872942504,1.33268035597911,1.05397766510468,0.890713892457332,0.975616522686496,1.1319043538436,0.832750007963327,0.613711531543419,0.52012629432171,0.974084233921283,0.773323786493022,0.871698052982768,0.535001233019992,0.628403338692522,1.09246503427442,0.875124089473345,0.877522162141847,1.10824884286205,0.943366626008123,0.843798231247117,0.791800065874075
300,0.822885396757201,1.02230082571488,1.05551574815415,1.14297850727508,1.24429747306328,1.1382571046676,0.985374787320339,1.09448191591352,0.671198364207298,1.07929576031543,1.32212228781727,1.13100032517293,1.14993484153591,0.825892697589597,1.17344253627635,1.35825319399411,1.06107182370789,1.09281627617826,0.960757107451461,0.949361453929563,0.951436362321491,0.965764348552137,1.374227048176,1.32020141696588,1.33743481232144,1.04914357546484,0.887749340034163,0.974249622330494,1.13159122530329,0.828458193649121,0.612852631408608,0.516461268879155,0.970784022195631,0.772405128274409,0.864117258924515,0.531968287292713,0.62663409704207,1.08409654636142,0.871885515374203,0.872683369115346,1.11063421107592,0.94757710250193,0.844142768638676,0.792052456964164
301,0.821367610815204,1.02569331968015,1.05511075111374,1.14243954485994,1.24146797017784,1.1316990678292,0.986804384531325,1.08624605681924,0.669713492855578,1.08046146694625,1.31871032902532,1.12572117909166,1.15443678980144,0.868288609684221,1.17336492684098,1.34790141427833,1.05694771731295,1.08251981582935,0.956857697865133,0.943896732446392,0.952287161860358,0.964660753397306,1.37110532436011,1.31434758160612,1.33141250095449,1.04520023940253,0.883452503635106,0.970979186663913,1.19877817243571,0.827597595466324,0.613773770683622,0.514856724247607,0.972536548422357,0.76781183718134,0.862311832971168,0.531571453272322,0.621977319490409,1.07389842630845,0.883963127699349,0.870451886894387,1.11150919330284,0.955682516267526,0.8359249138178,0.788052058186242
302,0.826275934708276,1.02851850696227,1.05459152413886,1.14226598069236,1.24274224984611,1.13419153042822,0.987042650733156,1.09307807629517,0.674995740123171,1.08494274899422,1.32459472172447,1.13222463777476,1.16475832972728,0.88829368753925,1.1864227143415,1.34823201003771,1.06051103870234,1.08693952286591,0.964190023252921,0.947998289409478,0.950957787580879,0.963741090768281,1.37624576291028,1.32062919724217,1.34718384906378,1.04415935881756,0.890660954021204,0.977844064007387,1.34458125842185,0.829531147227673,0.621230019680016,0.517785237400269,0.976997524272204,0.772351089555667,0.870481136041838,0.534150874404867,0.623996925525358,1.08479305405108,0.893988267904338,0.875325913850693,1.12204022939117,0.96978317525147,0.84396411962083,0.789314013636691
303,0.823130200941394,1.02300428600199,1.05584805341807,1.13468396705569,1.23803644540188,1.13085122194511,0.981789964010973,1.08887825610363,0.668898030719797,1.08205714733433,1.31777080414059,1.12779914084706,1.16009666711087,0.879790369063516,1.1807572255597,1.33852075960574,1.05184223715832,1.08250767377705,0.959070552998478,0.951448422619604,0.946469820013358,0.961437093866092,1.37115735309038,1.31628385022512,1.34430236037146,1.03140857165162,0.887264071036323,0.970938685912624,1.35013407120334,0.821562231586971,0.618391914886731,0.511437202901683,0.974584955700348,0.76633117628781,0.866830385219048,0.526677167020826,0.62050016962187,1.07701711745615,0.887046992844711,0.872389753033641,1.12124857880491,0.971173519948488,0.838477042644159,0.785061223768679
304,0.821428811861252,1.01987275311097,1.05633612677446,1.13501282547849,1.23348114643029,1.12971735576277,0.984194286593086,1.08825822693886,0.672744090942285,1.08186604788666,1.32129402245835,1.129057150126,1.16398970441366,0.881489176138908,1.17554769221068,1.33302460510595,1.0515034295508,1.08364902669309,0.958436599906222,0.953197616030332,0.945076635768464,0.961766236280691,1.3705538198193,1.31771353693798,1.34893195220379,1.02778550653853,0.887396417126643,0.971657574248002,1.35840066466751,0.824646973125307,0.623408389587143,0.510034322349509,0.971114043368196,0.766460869212791,0.861962717455327,0.52570397882796,0.625474075393896,1.07452216453799,0.886417843099336,0.871168310133748,1.11942569916549,0.983025961975551,0.840314575399137,0.786310559664623
305,0.816410326085293,1.02285678626437,1.0579041922386,1.13411759977199,1.23066167724302,1.12147384216685,0.983089597839142,1.08435087333448,0.669981256541954,1.07688790727473,1.30997027516335,1.11950975827689,1.16752338442695,0.879846067656152,1.18051469607418,1.32762143066348,1.04769476472148,1.07224763958503,0.954286001358813,0.946695441903557,0.944874570877982,0.959578407289536,1.37013758997719,1.31099288364996,1.35057440075841,1.02534344055071,0.881449666134929,0.971515821618491,1.36312890562619,0.820981048398589,0.616537188508663,0.510814674656656,0.965856464688019,0.763413085475743,0.858062598406936,0.527555870923121,0.617028450156832,1.07070696570064,0.887913362985883,0.869618017222345,1.11504037157579,0.9814975688689,0.835248599678815,0.77887764206148
306,0.814623255540684,1.0131558419824,1.04902541096815,1.12902029421867,1.23020012712696,1.12324103900959,0.978909109025199,1.07898118679431,0.66688980307198,1.07647704346223,1.31456900223075,1.12645127376248,1.16803247392039,0.880421619780055,1.17481040257469,1.32670196120769,1.04515954917559,1.0780029723744,0.954202271705119,0.948710030176602,0.938291509446002,0.956354747758322,1.36537175828492,1.31233251135728,1.35508873304304,1.01806728492304,0.882587842511682,0.972173958826936,1.36529993017234,0.820612220605962,0.613574605434971,0.50785985749364,0.967734171359511,0.762548465975872,0.855379396299476,0.52215136950255,0.619064747150749,1.07225591563733,0.88462321923548,0.875032297768988,1.11608201708403,0.98764072309757,0.84026353282261,0.787913243086693
307,0.811930409514559,1.00915065679931,1.03950278824886,1.12247053063134,1.22564482815536,1.12673457265248,0.97706796110196,1.08146130345339,0.664102626518342,1.07331434760321,1.30898130160047,1.12378923627043,1.16816224183049,0.878407187346394,1.17692525968845,1.31809614034616,1.04045129173321,1.0752831526596,0.952431987598442,0.940229457985279,0.936600545362504,0.955425404470044,1.36726560406657,1.30575820395325,1.3582775805292,1.01725659908282,0.88158201222525,0.973753488127205,1.36780495849481,0.812106828175984,0.606728300012572,0.506456976941466,0.964684320523391,0.762126963969684,0.855499093047764,0.51770115941673,0.619206620301964,1.07244303710619,0.88381873267582,0.872800815548029,1.11839447011233,0.991920223796193,0.841858613339084,0.789970230470924
308,0.811783527004043,1.00902584932902,1.04070739483058,1.12017765662796,1.22427021150534,1.12425232506411,0.981410904144424,1.09039908235684,0.663688809912125,1.07392586583577,1.30964885875541,1.12475520768105,1.16713408069667,0.879057004260478,1.17728420332702,1.3227658054475,1.04036951058657,1.07274546372926,0.949058878692478,0.928974303142456,0.935101011175252,0.955773908203149,1.36883687172056,1.30898907077681,1.35944938593075,1.0150046939711,0.881467312280305,0.968599767525687,1.36209558144317,0.811067404396763,0.59517671559078,0.503773967885434,0.964251878986926,0.759035949257643,0.85568861289922,0.51702087252463,0.617504142487379,1.07145545157608,0.88779990975311,0.870123036882878,1.1152695335876,0.991003187932202,0.837252020807506,0.792607717362362
309,0.812554660184252,1.01355295666061,1.0427843027301,1.12342970103115,1.22547425528638,1.12430340011737,0.990400038122593,1.0961080301381,0.662995058542879,1.07397364069768,1.31215837917123,1.12649620266529,1.16925029584588,0.879994597236514,1.17915653095525,1.3217946804043,1.03914279338694,1.06862930800016,0.946535027702554,0.92182070526272,0.935356251036912,0.958058543786832,1.37062666004167,1.30429474511331,1.35979516457383,1.01007051965963,0.881661419879441,0.974219246767028,1.36271140090578,0.813939790539344,0.595251402559024,0.508736657838749,0.967552090712578,0.760678726307399,0.853992908965137,0.517682262558616,0.619173238384031,1.06813924332236,0.888088699800168,0.870710269046288,1.12094650160752,0.997343554174633,0.836575706668521,0.797907930254246
310,0.813974524452572,1.00790258209637,1.0453596685255,1.12435233160622,1.22621674895135,1.12945176548583,0.993443347336888,1.10564244087934,0.666987171685207,1.13585164185479,1.31333278527715,1.13508885532949,1.1750698875062,0.881721253608225,1.17762374460675,1.31891229862715,1.03928298963833,1.07422679410965,0.947790972507966,0.92709241230057,0.932442262616294,0.957661636757463,1.37347783446019,1.31054258862228,1.37197425678002,1.00830902943891,0.885014187500882,0.974290123081783,1.3677945208768,0.812039768577325,0.598052163868187,0.506676177027743,0.973959053476517,0.760775996001135,0.855758436002388,0.518759383471107,0.6209842074319,1.07067577878916,0.890594984851415,0.873388047711439,1.1318004478034,1.00484747129826,0.840301814755005,0.795901421088033
311,0.816544968386599,1.01068238484383,1.04594120273736,1.12576824981547,1.22460132354513,1.12616253205598,0.991927107870691,1.09774584302616,0.667802633820988,1.18842309991014,1.31329569876854,1.13383084605055,1.17688663824749,0.882872357856031,1.17928264628772,1.32097852212331,1.03390880000187,1.06728154019505,0.948209620776437,0.927683519039367,0.935430695996563,0.961843681554714,1.37389406430231,1.30943936580448,1.37586426651465,1.00481607439894,0.882058458150402,0.975687399001252,1.370017733513,0.813179781754536,0.603392282097658,0.506176400831031,0.97247964822019,0.758603639507707,0.852775992024207,0.517512190835591,0.622803521959252,1.06681899740317,0.893586024624509,0.874914851336305,1.13889405371453,1.02127523204459,0.833474870144495,0.795409258462358
312,0.814464132820958,1.00805008183399,1.04326199154698,1.12218734698948,1.22036710291514,1.12213781785921,0.987432540881607,1.09478608116416,0.665964801246318,1.19908644909039,1.3132462500904,1.13733530047046,1.1766570488681,0.877915183111444,1.17675063845887,1.31983176808294,1.02950430110416,1.06521739130435,0.943508798790465,0.933003479688547,0.928018105014187,0.95427340601895,1.37203143575883,1.308178539727,1.37795814829774,1.00459588812135,0.882693719383938,0.969490784054044,1.36094744346203,0.810195629614189,0.605695130285192,0.502783183495461,0.972161007088058,0.756215128139312,0.849793548046026,0.516312240345359,0.620967516472933,1.06207858685867,0.891966737574937,0.872131370881741,1.1421752370655,1.02789169510628,0.828077117676746,0.792494141371821
313,0.812652581857929,1.00058432588365,1.03568127771374,1.11690734231239,1.2152198157512,1.11382279918872,0.981584188654847,1.08717025123465,0.660804264745259,1.19900045433894,1.30938925319516,1.13429136730445,1.17376222625834,0.873719222466213,1.17436414832133,1.31325084624766,1.02192202050837,1.05579515872091,0.936690812703942,0.935934886576871,0.923455692487014,0.952269509553601,1.36924269581663,1.30369810420165,1.37895706437774,0.993026100080668,0.876067591795248,0.965430583737328,1.34555195689681,0.802662601364775,0.597840550791495,0.498855117949374,0.970385720780466,0.751124680833818,0.833454941904684,0.513354882050536,0.616611176182669,1.06031132854164,0.888790047057307,0.869899888660782,1.1485709404861,1.02889747637647,0.824351009590262,0.785414571294804
314,0.814145887381507,1.00346624383409,1.0371351132434,1.11671550823242,1.22022663114069,1.11574322119124,0.985363957038438,1.08918242135427,0.663250651152601,1.20241157947993,1.3095746857382,1.14236733758623,1.17780499576507,0.873450012601806,1.17854535665173,1.31641216819679,1.02492455689222,1.05869710922019,0.940398840224683,0.938805976451031,0.926805715671302,0.957042074565278,1.37457043779575,1.3095519395614,1.38261655501698,0.996018631762471,0.881008512500529,0.972659967842404,1.33846481426781,0.806920885879651,0.588741188493726,0.501029582805244,0.979193872075828,0.754842544683266,0.837833847946228,0.51278797630712,0.619014674273849,1.06390821899865,0.897030877328692,0.876124549592931,1.15255002632759,1.03933985250514,0.8306675284355,0.793364890632631
315,0.813974524452572,1.00153740111135,1.04250392016366,1.11433128466716,1.21578170284902,1.11142227168557,0.981714152037664,1.09079683691537,0.657493731895523,1.19810228693487,1.30699099230517,1.13694217257079,1.17701640615759,0.873152953441082,1.1792244392112,1.31003786871113,1.02059015612021,1.05438668065431,0.939561543687741,0.928105738138508,0.92206250824212,0.950197848473481,1.36788994882974,1.30269619776507,1.38202104735391,0.993546540373156,0.878088075440801,0.96756699836782,1.31886296764443,0.801187290194266,0.571886829326585,0.497548685435163,0.975939180511909,0.749806136096513,0.826123516072031,0.512882460597689,0.608516061083903,1.06265034690241,0.893812931090053,0.870099547596341,1.15111255552622,1.03549421823679,0.831139672268377,0.78798896041372
316,0.816814252989212,1.00078855628959,1.0440823701673,1.11367356782157,1.21554089409281,1.11624375671318,0.989089574012522,1.09132327677225,0.659319393393539,1.20368239080697,1.31327097442947,1.14609643652023,1.18242672979376,0.871472712563235,1.17883639203436,1.31623653919962,1.02376793781829,1.05572230640712,0.943831756026143,0.938311376934895,0.92359394741208,0.957051755224531,1.37463287227207,1.30563437282064,1.3900892156924,0.989342984164603,0.881467312280305,0.973743362939383,1.3146879204403,0.804383797730368,0.568376541819101,0.497925709583559,0.97947837308666,0.755220815714459,0.83187893471889,0.514460348250198,0.617429033172029,1.06969858889621,0.899702185263972,0.876970163908241,1.15666452608515,1.04782982969757,0.834036338486294,0.787673471551107
317,0.816300164202407,1.00483912600732,1.04054124219861,1.11371010764632,1.21571146696179,1.11884858442936,1.00035306718999,1.10712817114209,0.660767751515299,1.2013127576558,1.30826429576738,1.1392897077431,1.18598037410092,0.870247343525247,1.17925354274946,1.31270329702118,1.01741237442213,1.05683937521856,0.940482569878377,0.944077683488881,0.927528895279339,0.951262720991299,1.37388365855625,1.30313523541705,1.39066551343086,0.983858344159158,0.88299370385533,0.976791044473875,1.30640045174011,0.801444351989128,0.56853836358363,0.500336910532608,0.975153957722012,0.752270301671147,0.830642068319911,0.510151864600232,0.618781000848318,1.06456314413967,0.894875265906014,0.873270601278757,1.15601870587004,1.04367851680789,0.833615237229945,0.787282265361468
318,0.814109166753878,0.995932411081769,1.03465320830348,1.11303412088836,1.21334351419242,1.12223996796573,1.01715083441907,1.1288876852264,0.66091380443514,1.20276511345813,1.31074909184412,1.1392897077431,1.17935222853926,0.867843020943135,1.17351044453229,1.31046144452784,1.01733059327549,1.05313604926759,0.940458647120178,0.935307589629575,0.922870767804044,0.951194956376529,1.37295754715754,1.30304517641152,1.38659300941238,0.980125185907277,0.882349619549106,0.972184084014759,1.29210091506597,0.800382575010352,0.571351572720834,0.501739791084782,0.972411367977591,0.75265938044609,0.829764292165798,0.510775460917991,0.631608002814096,1.06249441234503,0.895875717140463,0.868490531468597,1.15464373379916,1.04516746751179,0.830693049723764,0.789642122053807
319,0.814207088427555,1.00203663099253,1.03174553724415,1.11255910316654,1.21613288228515,1.11893030451457,1.02619411980674,1.14046936207773,0.663043742849492,1.20179050627499,1.31150318418582,1.1411317927587,1.18448305206139,0.867239619522914,1.17387908935029,1.31621587696466,1.0146785475201,1.05387671445778,0.943963331196234,0.943028167442444,0.922328383098016,0.952259828894348,1.37810839145376,1.30318026491982,1.39522787052703,0.975381172471911,0.883981887996386,0.978046567763832,1.28906356822497,0.799589036426215,0.576343151765164,0.500643790653396,0.976371622048373,0.753156536658516,0.831519844474025,0.510813254634218,0.631549584457713,1.0637938669899,0.898474827563979,0.880552280105044,1.15822699434751,1.05312497226706,0.833398306279704,0.790310958442545
320,0.818564602906193,1.00381797397764,1.03016708724052,1.11385626694534,1.2121294367132,1.11934911995129,1.02559845430217,1.13872626121829,0.661790121954188,1.20516341152645,1.31083562703087,1.14200790636367,1.18733794608343,0.866552670213739,1.17626557948783,1.31441826252299,1.01282094718924,1.05163043478261,0.940817488493153,0.946188778984587,0.921009643812773,0.952424400101647,1.37529884001946,1.30236973387001,1.40111571242167,0.972498733928904,0.88281724240157,0.970817183658757,1.27065161005477,0.797163714274697,0.58486991397306,0.500389518553314,0.978841090822396,0.752961997271045,0.829953812017254,0.510019586593435,0.631073892127167,1.06617446789931,0.89565912460517,0.877275524633215,1.15613328687594,1.05485057738747,0.833462109500364,0.793175597315064
