Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean(background)
263,,-0.00838577560406012,-0.0180430205381518,-0.0381149610209083,-0.00334806656360041,-0.0447582846906586,-0.0400141565900534,-0.0216635887179776,-0.0143527693151826,-0.0167673065095859,-0.0013774604805191,-0.014994943968358,0.0439971013171161,-0.0386868565774946,-0.0430166504740325,-0.0554381361964125,-0.0222733436546715,-0.0226948568933455,-0.0406967144199977,-0.0245868081170177,0.0399728260791967,0.0162067007353816,0.032041475692811,-0.0122580687517016,-0.0150825116497913,-0.0122002429993314,0.11413528393138,0.0212445016918054,0.0377156568881952,0.00411713271880588,-0.0288082312902488,0.0817417757217389,0.0355071503651849,-0.0502415521961422,0.0380978848902999,-0.0539809215662246,0.0384515583987508,-0.0102455919055486,-0.0109573142973423,-0.0417801050707779,0.0258156240488046,-0.036199106151571,-0.00910328973551266,0.00310671034793133,-0.0230584931568459,-0.0413972563761922,-0.0462494892872901,0.0418262963630535,-0.0176348215172774,-0.0245057455443052,-0.0220425036783511,0.0296532234437629,0.0888283552579746,0.0655918866184202,0.0170575777876698
264,,-0.00407123937260841,-0.0147728462370097,-0.0340801334604922,0.00115267701009855,-0.0461759211847081,-0.0391854127054747,-0.0204549793890223,-0.0152860706798113,-0.0173357143684609,0.00180688045249287,-0.0126887493099976,0.0281705283183839,-0.0370576486513155,-0.0352291089466881,-0.0565704083702462,-0.0217606134235114,-0.0220563638656398,-0.0414836300253959,-0.0214156229037602,0.0331383636467942,0.0179524487031637,0.0391799329238835,-0.0140697060836591,-0.0191361657958431,-0.0052466777609631,0.122470019304247,0.0254356079297336,0.042633792956413,0.0126128517210547,-0.0283964098616875,0.0773548364349302,0.0474146031517767,-0.0342891574139882,0.0381305787710947,-0.0494150391138611,0.051175149335979,-0.00580893224261788,-0.00162881064536664,-0.0433106515278976,0.0229962286143957,-0.0238248973657283,-0.00754845196839465,0.00604748529540207,-0.0187262364345588,-0.0397629472880671,-0.0489600959379109,0.0338137507757458,-0.0177537680142047,-0.0247374763093089,-0.0187570528601114,0.0421218802017096,0.105372197143533,0.0504429641241804,0.0134820308911676
265,,0.000586491097434552,-0.0116765172664496,-0.0347115261594261,0.00512508207052836,-0.0430593863177299,-0.0418431921794966,-0.021041860886148,-0.0154254120831994,-0.0106491921108521,-0.00315526428812892,-0.0192594352659242,0.0466805091682636,-0.0454139875417253,-0.0328586539228265,-0.0565351648025093,-0.02417244662535,-0.0189303060677483,-0.0372111343015845,-0.0234069829309448,0.0480683218101101,0.020474750395148,0.0401278588805933,-0.010038006063681,-0.0157903180115635,-0.00337400142762432,0.128669593604721,0.0343856009550047,0.0550400051816679,0.0141066305271624,-0.0245560805858972,0.100103915844756,0.0529140397592693,-0.0285069248105723,0.0459826107910787,-0.0500794424982392,0.0564566063048831,-0.0051637389620402,-0.000755622207846033,-0.043200128060255,0.0232155447695786,-0.0205852443213716,-0.0063564125761711,0.00812282379460681,-0.0172323297568169,-0.0393169522741494,-0.0541971877974462,0.041975572775552,-0.0185834064267728,-0.0242773743837446,-0.0207509777396078,0.046257776479311,0.109561365078794,0.0524109298969065,0.0156856350672186
266,,-0.00471149426430164,-0.0119183158145696,-0.0343633219609619,0.00509180550118439,-0.0403339695387639,-0.0406714392072327,-0.0151540102196355,-0.00785185947711225,-0.0102212904968063,-0.00460308611094212,-0.0116193597346069,0.0342671673314367,-0.0386285504964592,-0.0365247252955145,-0.056716275277656,-0.0248159163950713,-0.0177700410778953,-0.0379946200618477,-0.0172938472834856,0.0697155069825813,0.0118863603408549,0.0463883669796717,-0.00553956896583496,-0.0151996099015008,-0.0048932653237388,0.149452438143174,0.042546774688151,0.0500145018288582,0.0163258237636755,-0.0198922029074404,0.136612979280237,0.0516557284623995,-0.0110033310796357,0.0645821750699676,-0.0428930147982597,0.0577117761710343,-0.00119381486378273,0.00291895115867037,-0.0381561666807097,0.0242701837843039,-0.0295806244203341,-0.0079630290385565,0.00956512886585037,-0.0145360879028056,-0.0388608432547954,-0.0464217086573483,0.0459608219613171,-0.0168478445334206,-0.0198377800245156,-0.0180183391602999,0.0467717074456158,0.119060632689405,0.0625223868067541,0.0163717170501438
267,,-0.0105619816116814,-0.017388946055056,-0.0378499282301751,0.00072837156098915,-0.0435551135025358,-0.0437335072123114,-0.0186303057408754,-0.0120542490980035,-0.00875248214746928,-0.00561579284123158,-0.0135979146149077,0.0267728143033455,-0.0419785901904445,-0.0383099545102593,-0.0559564239572489,-0.0240521128867967,-0.0135170913669504,-0.0360827152521795,-0.0162793896934754,0.0588636281668394,0.00502301983850107,0.0398077171883802,-0.00253177087601913,-0.0100203999761663,-0.00674477981963885,0.172615246577215,0.0534536322510946,0.050838729401535,0.0173196753521856,-0.0207660955352039,0.0951175966719531,0.0558647634407823,-0.00644025425847409,0.0626323182172582,-0.0469163371689095,0.0520198261975825,0.0063002115014147,0.00771245607308098,-0.0361943503044782,0.0293135256100345,-0.0314620138508977,-0.00259889521205308,0.00938906866892867,-0.00477847644056424,-0.0395374212797491,-0.0325842880256255,0.0514766601732894,-0.0141666847964974,-0.0172317102755137,-0.0189383444163438,0.0396828563104667,0.109138210476473,0.0632740968467779,0.0201222690574148
268,,-0.00825188911252123,-0.016142311590455,-0.0366469856744553,0.00346113684343456,-0.0424751245231374,-0.0440682937758153,-0.0117048523631199,-0.007921571041388,-0.00214263733910361,0.00934582091315067,0.00326658875779778,0.0545522957448467,-0.0408327190434906,-0.0387449109150251,-0.0499432908190453,-0.0207613898073651,-0.00999462240301188,-0.0313513218395143,-0.0181092079093978,0.0434013640692662,0.00454359732067184,0.0362766701910233,-0.00245302166618251,-0.0127704833173757,-0.00362131211769089,0.145887468431947,0.0483285457345767,0.035000268839458,0.0207990436569031,-0.0213123256547843,0.135569915085694,0.0635028796356612,-0.00494340006260615,0.0676150360924174,-0.0425939750963593,0.0773474850492351,0.0125487190946385,0.0166340558600805,-0.0356841350513361,0.026668405424704,-0.0364106396975051,-0.00662842448033631,0.0160984041206809,-0.00372587698710051,-0.0381462561448955,-0.0319477075268768,0.0537026995926684,-0.0117173673301467,-0.0122413046707561,-0.0181951148915716,0.043924730390833,0.0962484870709464,0.0628512213657352,0.0119204808636004
269,,-0.00625570318192822,-0.0126064659636029,-0.0359091944307532,0.00429725443316298,-0.0426734320545594,-0.0439539574132536,-0.0112812688137268,-0.00819085545438729,-0.00490791628969522,0.00637529332949939,-0.000730598994927281,0.048484592457771,-0.0432681250757292,-0.0454964184202,-0.052811536750535,-0.0234609389325,-0.0142058134163368,-0.034636178066506,-0.0214306137339982,0.0559825232624139,-0.00874033730655919,0.032703199173467,-0.00315316783355602,-0.0118129904161462,0.00247719786416986,0.176699335546225,0.0463715997830028,0.0277407441338027,0.0317865358634538,-0.0195056008186556,0.0928989614084468,0.0687410974123106,0.00829593114369212,0.0541847462407111,-0.0446744536449898,0.0668668656517181,0.0219848666014294,0.0154303256332545,-0.0336012691629248,0.0261357657185699,-0.0247490135590569,-0.00467847009228462,0.00980109225414134,-0.00595538650926188,-0.0352678428235432,-0.0384539930266934,0.0527180206524753,-0.0114489143541451,-0.0149615190292523,-0.0186708758671125,0.041098212371333,0.118615036488786,0.0744243252545837,0.0179040626850164
270,,-0.00975007454868124,-0.0169292217364058,-0.0354051959856122,0.00385636907932766,-0.0418079083810876,-0.0446684514881567,-0.0113589847927056,-0.011682726505744,-0.00979985465685881,0.00503250608291588,0.00678924256001947,0.0286598974384191,-0.0394535471555131,-0.0441210409364627,-0.0564344925878445,-0.0199295483759617,-0.0139386593954581,-0.0379845643795202,-0.0126309963843093,0.092748524452504,-0.0136650169741762,0.037778115568268,-0.0070127712281238,-0.0152964025619268,0.00926117584306431,0.176542615981844,0.0572983223379247,0.0317652986206523,0.0355016215844849,-0.0177493146620801,0.0711838630606424,0.0676395350459974,0.000509899465562774,0.0526077700710948,-0.0450079851413006,0.0746070946702097,0.0122398039054656,0.0148709139400975,-0.037467107972739,0.0305526670520591,-0.0294748576473671,-0.00480157480905308,0.00841504099708109,-0.00247795822511357,-0.0362459650267072,-0.0303301077892634,0.0469361766235346,-0.00921612087157665,-0.0197974647711981,-0.0202207446254792,0.0518333750697652,0.124919873056124,0.071313155231282,0.0208811407766775
271,,0.000724671645856792,-0.0103173538585202,-0.0322615196304706,0.009584142362628,-0.0383375682249536,-0.0389364000521136,-0.00709561833456182,-0.00248398730272098,-0.00197651668150033,0.00456743741518219,-0.00151260218040862,0.0271378105661105,-0.0314701990665893,-0.0294977836553956,-0.0500037439034692,-0.0149698950644886,-0.00850672527848566,-0.0331661776220682,-0.00882855667899976,0.0896371163861496,-0.00953768022912963,0.0407577415374869,0.00123440400183204,-0.00120006847077484,0.00728259280254412,0.166141470235995,0.0527375155730547,0.0340478475597542,0.0167724862853343,-0.0191862503026084,0.112962853124342,0.0582165263606519,-0.00246277488777084,0.0516818824659324,-0.0429063128394783,0.067760794548799,0.0210446699102546,0.0200671044178538,-0.0326283051593656,0.0342874465896594,-0.0182529190936819,-0.00103102589411277,0.0160684970295961,0.00186437773624657,-0.0356048675853405,-0.0293251040726838,0.0564979597930009,-0.00790449256514896,-0.0140447567241388,-0.0120635653918879,0.0546926275457177,0.139824434470679,0.0664426791616665,0.0220632549446133
272,,0.00285056011512818,-0.00711196294552657,-0.0298843387975528,0.011609809736486,-0.038710113201035,-0.0378258399703349,-0.00833152264803693,-0.00110021683810674,-0.00066736321566828,-0.00506815477867566,0.00114771705605818,0.0500896791756459,-0.0337827267524257,-0.0327425268747864,-0.0520818705093191,-0.0185483340672165,-0.0109920877644156,-0.0323659323912591,-0.0100083818650726,0.106466303841941,-0.012414306118631,0.0366859479428808,0.00412549754689519,-0.00736718955463701,0.0129853666723031,0.18318294975791,0.0632912810449729,0.0414423733143973,0.0435711384720864,-0.0165896028501821,0.116681915019911,0.0760213711386129,-0.00463255462349482,0.0584870905112735,-0.0423425590045725,0.0645018773152549,0.0275573170344532,0.0240001839612157,-0.0318025071747158,0.0309773532103054,-0.0225112908338545,0.000867149798671535,0.0204627922074671,0.00938739465481236,-0.0330963495434536,-0.0161484287518435,0.0532080730355212,-0.00770328686815701,-0.0115327558995443,-0.0113294615967237,0.0592649150459019,0.152851521333693,0.070551053360702,0.0279592235879455
273,,-0.00144316645604318,-0.00828380924796843,-0.0316432112139725,0.00968805866689528,-0.0351271683483523,-0.0368664012277181,-0.00902719078375327,0.00349682359625139,0.00601277616238195,0.00611270688892516,0.0114147865787503,0.0565720432610085,-0.0302618189100851,-0.0185609683965796,-0.0501043331920923,-0.0126313471550136,-0.00555185272986363,-0.0315120568547032,-0.00642393381614035,0.105541232227035,0.00463737566964315,0.0392795609455127,0.0104590102070208,-0.00180096950610641,0.0104413627402192,0.177541617409393,0.0670402283835793,0.0447638169959345,0.0298235204502656,-0.0153122952404493,0.150084867714407,0.0716957883052268,-0.0100134217626133,0.057171820335318,-0.0402090545165833,0.0813267467003931,0.0270735372377498,0.0248903537668386,-0.0284309952489309,0.0339080079471786,-0.0281110538692755,0.000582106343683778,0.0253327525483055,0.0169713410275943,-0.0343632918534724,-0.0165528286862468,0.054841317084348,-0.00609570926093872,-0.0114387689167086,-0.0130741693862046,0.0545009263851176,0.161115039724552,0.0709216610207301,0.028353261643924
274,,0.00101754834609827,-0.00891391189630588,-0.0309806799514125,0.0138685298556446,-0.0407923006372159,-0.0402754597532434,-0.00699847336083845,-0.000478043170075247,0.00155512228882266,0.00752673240812967,0.0072972771516414,0.0638715454793761,-0.0289097750152499,-0.0205851941055001,-0.0507333272186435,-0.0181297896668974,-0.00529511720757975,-0.0305611322910327,-0.0126160055540714,0.0930279908564397,0.0112662249083056,0.0514845410017984,0.0161535269615823,-0.0001458631683734,0.0100526480672676,0.171518324020388,0.0568692710767524,0.0320701462215369,0.0400322489833355,-0.0129677467313326,0.16177731705755,0.0791209093278759,-0.0038659989671714,0.0560528683914336,-0.0392377157183313,0.0993716949896968,0.0249631849194698,0.0279207167612662,-0.00232213479702288,0.0323625676826778,-0.0306159636090447,0.000452572728509562,0.0236319647612578,0.0231601754263411,-0.0347686677165249,-0.0193315115800057,0.0749496503283604,-0.00712977021072447,-0.0120868448079442,-0.0140712259056395,0.0567931566982063,0.160988949255977,0.0731610490608506,0.0142847091994721
275,,-0.00850722034104,-0.0136044669354626,-0.0356727644899958,0.00901844068377951,-0.0345939617896951,-0.0394221348490071,-0.00408955168208173,0.00719300755580187,0.0119967671958454,0.00699791386157747,0.0176845806507041,0.0499900962824437,-0.0143201874695633,-0.0157647381057839,-0.0442069648081492,-0.00963883473734776,-0.00101718004065541,-0.024135551283744,-0.00532671435085794,0.114622308178401,0.0185517949373445,0.0556814170301532,0.0218160898658084,0.0116638045146537,0.016165298447417,0.173173488529172,0.0542819372854715,0.0333135308205019,0.0366060608274205,-0.0120434154240159,0.122935277749182,0.0803027856850423,0.00514229858449358,0.0601588944299248,-0.0382609745908343,0.0845598355609022,0.0283019196467094,0.0321462652176785,0.00434710744047856,0.0323417001069138,-0.0152303397595574,0.000342412685558014,0.0248495216033672,0.019591489166802,-0.0335169779792205,-0.0201563612120953,0.0661718102279492,-0.00291747111766698,-0.00394308169624281,-0.0129428341435994,0.0531752831939663,0.173632232598336,0.0788458948220605,0.0291997465412706
276,,-0.00169838758053943,-0.00968031720839316,-0.0309469042455899,0.0131323587338407,-0.036826233296276,-0.0399488957139206,-0.000364454904253009,0.00759231670357567,0.00990840505662492,0.0130852883025209,0.0179720547386269,0.0647342023859943,-0.0231202027773931,-0.0170193979725652,-0.0419878639313518,-0.0131178405399999,0.00280581602096155,-0.0212157397105494,-0.00539440731865135,0.10748198400648,0.0380424400590786,0.0453915393566679,0.0237415121013712,0.0181721076876294,0.0210908380112493,0.181243745337915,0.0509487707420844,0.0372965672613325,0.0467615246645515,-0.0113123379338635,0.142138943385161,0.0851630604553385,0.00570964470980142,0.0415167971165422,-0.0393329629385586,0.106987591564199,0.0305425451762898,0.03389675223277,-0.0125837372909805,0.0276707721951888,-0.0220547309305467,0.00173522483745134,0.0273257575378275,0.0301861314918823,-0.0336538433108506,-0.0232712776299098,0.0825234270614887,0.0104944548816654,-0.0068244751264372,-0.0108082601325164,0.0561038917995276,0.162518944362247,0.0824373526179917,0.0265290933275041
277,,-0.00027562339989273,-0.00897522828355963,-0.032505759569271,0.0137313369820332,-0.0373621050548515,-0.0406918656883566,0.00677290823804567,0.00436507173091131,0.00776259700137705,0.00163445033204079,0.00803920234499927,0.051379518773664,-0.0257118813335078,-0.0194239953527376,-0.0464360168099546,-0.016905640681349,-0.00124884340371922,-0.0252673222272583,-0.00332036349343538,0.102395942428748,0.0334980483913075,0.0522542860736713,0.0182744029517345,0.0112105805068378,0.0249209355476697,0.181684504813507,0.0585456647235829,0.0389624788578534,0.0372475199513699,-0.011026518749729,0.100849480734144,0.0845480545275752,0.0214448241693116,0.0324509854036387,-0.0407887660009512,0.106114770682322,0.0356758072088405,0.0346722707633066,-0.0204889953431686,0.032136433408681,-0.0245096113078648,0.0040999300496759,0.0239691316095589,0.0279616161872797,-0.036207955941761,-0.017545840163969,0.0809881758962936,0.0168786572672994,-0.00494383411243458,-0.0145605343560624,0.056128442641867,0.169148818776558,0.0834917633064894,0.0286450843254714
278,,-0.00290358621243527,-0.0130629213956951,-0.0340463577546698,0.0123585909266729,-0.0346019573894501,-0.0407000882125377,0.0105891718373684,0.0100812565511913,0.00917395943468657,0.0050775349772281,0.0135002453373849,0.0544651501373715,-0.0222326971087888,-0.0223181338711893,-0.0510000173688595,-0.0196731387911509,-0.00122588882551429,-0.024497166092406,-0.00471810225864447,0.116510192107336,0.029297722495658,0.0468018415163232,0.0241761331266179,0.0110985385881357,0.0348637809842274,0.183349507192756,0.0584532599453227,0.0508040860969022,0.0368519239001033,-0.00985849494569479,0.171251131137186,0.0836154072067887,0.0237142086705434,0.0319830445505567,-0.037249907894442,0.115215887769699,0.0335243644717203,0.0384274245071243,-0.0276946686428488,0.02952932940098,-0.0252944679167869,0.00266176810092083,0.0275018177347492,0.0369837156090574,-0.0373355044187906,-0.0176938947218934,0.0653037727273393,0.026816319231136,-0.00416809325236029,-0.0159699421422157,0.0563078683812974,0.156432678524376,0.0868744584865969,0.0210271627401507
279,,-0.00572004711174966,-0.0100924940862004,-0.0322823124824033,0.0110358181052746,-0.0292638951030616,-0.0388138411653706,0.0112304859837384,0.0209330506318279,0.0300061033177233,0.0207817806275232,0.0216818561014426,0.0500481369491698,-0.0212055777966043,-0.0245609854247212,-0.0492489510716079,-0.0177950252974115,0.00152247722250454,-0.0225584461298642,-0.00535310445825609,0.0992393072669209,0.0495595651725823,0.0557430002852811,0.0235314601410448,0.0064592326650284,0.0569188039947757,0.194916211801,0.0698024392353913,0.0553170842193059,0.0468148739076268,-0.00521983660701452,0.175185089262161,0.0950685702075771,0.0157923151101273,0.0262902806624016,-0.0387692091036529,0.103857727132475,0.0345228800757331,0.0432972914972056,-0.0252226370134752,0.0355752446068564,-0.00759876343868633,0.00573252273670063,0.0336867999913216,0.0361314296816755,-0.0340287955930341,-0.0154077051261749,0.0773575131682665,0.0285426901524138,-0.00158898228047516,-0.0124623691837245,0.0576334092772723,0.194202723495669,0.111665044838022,0.0280614389623767
280,,0.00155738836913734,-0.00510902700001735,-0.0292789118063983,0.0179448512203417,-0.027055693683243,-0.037397143525393,0.0129599811556055,0.0216109608612145,0.0323371806692502,0.0141317913364189,0.0312470784229004,0.0817468863276334,-0.0158534922087182,-0.0165525944959467,-0.0501294597827376,-0.0152001567415873,0.00107371945376161,-0.0179845137893045,-0.00124257196065995,0.0899770142162885,0.0447129584770033,0.0463246853321469,0.0267317112431598,0.0088425312150711,0.0557033148618936,0.207618961660246,0.0697496830271866,0.0429039972526647,0.0471632081096396,-0.00524505594679105,0.126073339744564,0.0959409159150337,0.0162419688337917,0.053595869018149,-0.0263736893201237,0.12257367874056,0.0491882901003471,0.0484553009371264,-0.0233554557357733,0.0355056171510895,-0.0140112517882874,0.00530491411571636,0.0359981908880169,0.0381631681885121,-0.0289814174929513,-0.0172335009504187,0.0784914685209583,0.0198770587236518,0.00455327599884285,-0.00895931205019393,0.0658562024429725,0.195172200542131,0.115788955338186,0.0299294138678386
281,,0.00477561884709124,-0.00502730483606864,-0.0278785893001363,0.0191512144289819,-0.0273023079631843,-0.0364459273069574,0.0158785780017859,0.0201900871724723,0.0344127770493535,0.014971969414759,0.025311413781998,0.066708346521157,-0.0207847500269294,-0.015577959333025,-0.0503559308027128,-0.0183861992517083,0.0021087930539955,-0.0182958501863288,-0.00508248874156436,0.0940360302659416,0.026775330021148,0.0496139610315942,0.0287679987411805,0.00691245667284428,0.0929022168394872,0.221820270857737,0.0625652318709438,0.0442373600844799,0.0355999499041308,-0.00550556133669291,0.0979126368391948,0.0898223298478678,0.0167912273229638,0.0599265509500585,-0.027109569676051,0.117336842512658,0.0403595621707158,0.0448485448814395,-0.0241181967555056,0.0318056513413727,-0.0239640730082516,0.00293386688209155,0.031888636139849,0.0431015413145149,-0.034576093790435,-0.0161444613946275,0.0783048949965569,0.0131848055906629,0.00454655678995657,-0.00758170319813828,0.054733443321107,0.224249936025788,0.116180449548738,0.0284554770183554
282,,0.00710652100653163,0.00019805985540294,-0.0264107153822292,0.0246835316523458,-0.0246492680195,-0.0314527778597025,0.0143959175890635,0.0229343364301667,0.0284542346395848,0.0267866842051417,0.0377642685906534,0.0523416739660983,-0.0145889456438771,-0.0168326909274455,-0.0431753648489802,-0.0131178405399999,0.00581074818478312,-0.0156607157593367,-0.00100209405892584,0.1157550694075,0.0200475278295535,0.0441106076500071,0.0330447053141106,0.00819580214565727,0.0832280389704111,0.226893523383832,0.0693436719001532,0.0531246483119049,0.0392617709292231,-0.00643829909060193,0.143854373107012,0.0897017266212079,0.0215142283115883,0.0418569839188407,-0.0335468189788847,0.0929594005986314,0.0525407523441946,0.0498539383315992,-0.023239768548169,0.0381578653697254,-0.0192937984466908,0.0092568622181039,0.039587041818191,0.0529783783704759,-0.0339730054340145,-0.00424094707128451,0.0823647384061279,0.0132488360294469,0.00550035668551629,-0.0024154112837916,0.0625482833232675,0.233600671569526,0.133714965936763,0.0267771094200095
283,,0.00192568632489197,-0.00255087562549846,-0.0288216719209696,0.0199165755238946,-0.0269940609351321,-0.0336615209605449,0.00776968646235563,0.0237330364508775,0.0429129489415434,0.0208868152037529,0.0294490060541754,0.0731285241778846,-0.00859098456855839,-0.00644466383697787,-0.0415903164872798,-0.0141642904792591,0.00125532320162588,-0.0200973763434718,-0.00826499515474113,0.0882816155708153,0.0219965378722115,0.0462674813307169,0.0354865796281901,0.0216605761664173,0.0765499676986982,0.245698040808116,0.0711753218572407,0.0530866350360041,0.0567305620658965,0.00880551666918083,0.12408798069627,0.100986150896976,0.0102907273225914,0.0890445579013355,-0.0222128153356203,0.0931611290983711,0.0433790630385804,0.0496802308336855,-0.0230083941729606,0.0325191778057382,-0.0134936661358154,0.00440443395389159,0.0361518207666251,0.0456861851070779,-0.0325313518365392,-0.00822877224382786,0.0928551668830464,0.0114218239639562,-0.000682216847119184,-0.00658474075839009,0.0638494779672556,0.213430998055743,0.127706532976555,0.0180790677957851
284,,0.00613143978196849,0.000290083964867658,-0.0257949426793814,0.0216094772043124,-0.0227599744274067,-0.0317100130372448,0.023315163395132,0.0295420610566407,0.046042217816055,0.0316702008108373,0.0522959171089251,0.0705239704103943,0.0018423651770834,-0.00764237195814829,-0.0414796102215651,-0.00812163352080667,0.0073278679273191,-0.0176027876159875,0.00295813975008637,0.117903510801137,0.0436602443098478,0.0516986682607393,0.043392481248473,0.0261776472455537,0.0792565374511057,0.23310293555477,0.0691193766013809,0.0466549100725695,0.0578474297378844,0.00665422197722842,0.125025787413953,0.104479500938206,0.0206420932407167,0.0821806248284054,-0.0217310937924811,0.108578352153096,0.057608785640111,0.0595172020745109,-0.0209781585072361,0.0389793453819789,-0.0166330925715035,0.0071189059901882,0.0415874345712844,0.0536175474140345,-0.0319992246472929,-0.00322386094863789,0.0894066794350925,0.0146428767188069,0.00937578332301605,-0.00451818636077682,0.0760000990217308,0.196833818231905,0.128844592756559,0.0375913632876003
285,,0.00494716091437552,-0.00206371247119502,-0.0277954178924052,0.0206403700971004,-0.0298078457488896,-0.0351803510061417,0.0180705147125356,0.0234405420915075,0.0316921782556721,0.0246376137153243,0.0346427455017201,0.0802206536934156,-0.0052555404990524,-0.0144007653166968,-0.0414695761705154,-0.00863436375196671,0.00596727977342731,-0.0142442676696198,0.00219157739968858,0.142091903047895,0.0388397829816491,0.0555435617731186,0.043637568902568,0.0319425089479437,0.0808324604603623,0.205620958805147,0.0809634709989762,0.0553170842193059,0.0469521784571581,-0.00117775261301156,0.142825093901825,0.0996835831528965,0.0146243939895063,0.12485652073487,-0.0104738032244958,0.10284881744371,0.0465290213797135,0.0569869782272523,0.0416065246382182,0.0436921117500625,-0.0120963695462844,0.00513654647909155,0.0415762194121276,0.0609808401746773,-0.0330355839462757,-0.00280350141816118,0.108012220557052,0.0199257708756453,0.00684362487176297,-0.00719193105622303,0.0689111455914052,0.201202414574021,0.123739220160612,0.0266894962419255
286,,0.00526943538866374,0.00105648927695494,-0.023947725999384,0.0231943759842275,-0.0233710547961772,-0.0311179912961985,0.0239136078972273,0.0282557887118164,0.0340167898331006,0.0248063981703724,0.0428376863638144,0.067931853928631,-0.00940963862639864,-0.0155461122611722,-0.0410318095962024,-0.0065364833195983,0.00505951514382773,-0.0180547476635456,0.00673044164043844,0.163554089333254,0.0330655604392268,0.0551046328243476,0.0414086661899622,0.0291873692737268,0.0877224426664264,0.219410907744598,0.0792274823762106,0.0415115925242377,0.0454767463796515,0.00037687327980728,0.182751445512417,0.10037907939202,0.0127170895890194,0.0804433556745135,-0.0274298862439011,0.114087276931419,0.052002062481059,0.0574828990727907,0.0536774151649221,0.047715731593782,-0.012797787923199,0.0115243520611937,0.0489262430830117,0.0713852482127487,-0.0281299650514212,-0.00145423929588425,0.0877500367264397,0.0178455475295093,0.00660853450231607,-0.000398813199805368,0.0695556052028145,0.203951353796202,0.140986675090703,0.0368470937646851
287,,0.0127101551351365,0.00534507032665198,-0.0244205858808989,0.0299869994865367,-0.0198390818919322,-0.0293583711214219,0.0278446362873698,0.0353184773222561,0.0548043364537669,0.030856232110806,0.0527437908633552,0.083642260986525,-0.00335130821422798,-0.012367358469945,-0.0424558155848557,-0.00608129627309744,0.00465471835696052,-0.0175492352612665,0.00689955694406053,0.152067873490738,0.0315177183773087,0.0602346548281816,0.054746641266113,0.0483610642967798,0.0931636679278422,0.215405178557778,0.0949097537485118,0.0500525151047589,0.0498681246448333,-0.000228107511462206,0.153950328334136,0.108137798813559,0.0240160512138404,0.0885964503029537,-0.0193197433557833,0.112006222571632,0.0555773895750733,0.0578092225604656,0.0306927045921706,0.0452164778291383,-0.0134601733243759,0.00986587002653528,0.0505483467375625,0.0681410952905698,-0.0273698649170578,0.000751971985048057,0.103294311831098,0.0152009984980152,0.0101212877431022,-0.000235679023102169,0.0676059614355368,0.20116598611911,0.144651184368761,0.0375621588949057
288,,0.00312251705106679,-0.00312996383209815,-0.0265638724867096,0.0249372508986075,-0.0237783306586941,-0.032563251388595,0.0198232145542395,0.0262033429612659,0.0353962378686172,0.0212431050983556,0.0425302171288366,0.060922724258666,-0.00835768382753473,-0.0163067121483975,-0.0435477857024069,-0.0089273270444977,0.00788504584404081,-0.0193707168810129,0.00225177495236295,0.143945905244898,0.0406689600904811,0.0637509218443078,0.0644525016537638,0.046914712278921,0.0991632926416717,0.215669657121902,0.0810888484073642,0.0473857220417032,0.0652283101994191,0.00347781307330905,0.119916044499249,0.118340761260791,0.0233038403104317,0.0607411863921374,-0.0309132250283231,0.13432362907772,0.0493872930256716,0.0553764522970304,0.00874421359250975,0.043538910686409,0.00391260672864193,0.0127681701486848,0.048300597418622,0.0759711203830626,-0.0269948310703143,0.00857145272335974,0.111670856119006,0.0128615131479517,0.00851269274742067,0.00090183846854593,0.0761265358597787,0.211155628747408,0.150362061151066,0.0274921745502302
289,,0.00753757825519535,0.000971399169279765,-0.0237476074780995,0.0245794985881861,-0.0232665289868809,-0.0297421466184686,0.0252000118650589,0.0288408591557199,0.0318645988982943,0.0264115747945355,0.0472694177729328,0.079096644571758,-0.00797850325859939,-0.0028423583356349,-0.0370011893377295,-0.00520756482627751,0.0151617318382224,-0.0110398569012484,0.00374718834584137,0.146154855244082,0.0168371853758521,0.0740259283021104,0.0886894971331335,0.0600842125039038,0.10392626638518,0.236099825443576,0.0957743693829802,0.0689527967619026,0.0665786970621739,0.00245250995242998,0.10886860442547,0.124411123669343,0.0295659272607432,0.069313026105165,-0.0300714590191936,0.132993378803056,0.0457364185248211,0.0563343312519025,-0.00333730228103862,0.0492018748855674,0.0188362983942899,0.0152689247514948,0.0633939764136747,0.0869182636638318,-0.0243495292613572,0.0155862812844996,0.107876930561517,0.0262490064798535,0.017395241070322,0.00222958508666112,0.0710199606531833,0.211427433035628,0.144411040482446,0.0295791824009019
