Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean(background)
161,,-0.0945120452218666,-0.0621429495048754,-0.067611244265268,-0.0864510936403282,-0.0583208839100151,-0.089196027184702,-0.0884584687176681,-0.0637047626373458,-0.0829881675141414,-0.0674299916234623,-0.065415796377964,-0.106664334002856,-0.0656950809592217,-0.0287238199844899,-0.0755878781557665,-0.120256541677871,-0.0338423173609913,-0.0707405769128807,-0.0772389903015348,-0.0884050307376228,-0.0884429783893181,-0.0848741059630252,-0.086451432943158,0.0106962518374396,-0.0586932653345733,-0.0433575247132531,-0.0790137341281589,-0.0198750244229726
162,,-0.097099565774552,-0.0635893440342207,-0.0729412891691016,-0.0841978573277899,-0.0607809269189591,-0.0883162029335874,-0.0845942574825862,-0.0683689291850186,-0.0838321662373238,-0.0630306844960759,-0.0684584148712308,-0.109119229231159,-0.0666227346772334,-0.0253869830856135,-0.0769541152311587,-0.12287773267095,-0.0324879272111323,-0.0717310681255522,-0.076178966402853,-0.0922913606742463,-0.0859043551282696,-0.088289890444003,-0.0850340381520838,0.0077974666933572,-0.0563498293629743,-0.0405677983040754,-0.0799128389408317,-0.0197078637248307
163,,-0.0950484516577291,-0.0605249318781154,-0.0679974175523179,-0.0801795272327862,-0.0579752054527237,-0.0896218609611405,-0.0798757820996701,-0.0638182091831885,-0.0837673918774845,-0.0601320608360004,-0.0634933363608212,-0.103745035697071,-0.0656650036625659,-0.0186460356545405,-0.0747526320764843,-0.121026707334544,-0.031217076289779,-0.0706524572737621,-0.0768461434569381,-0.0887629680274076,-0.0841918322488494,-0.0864050587512248,-0.0822198986389741,0.0105139281922343,-0.0514016032467429,-0.038595899142797,-0.0773700643339907,-0.0159428240565866
164,,-0.0945026646655417,-0.0613374443386559,-0.0711301375471226,-0.0737474731369176,-0.058499327916452,-0.0854585399585059,-0.0719327562786895,-0.0641380561152692,-0.0825200024392581,-0.0562142949540602,-0.0647110370431115,-0.107747975869063,-0.0630087166002539,-0.0119387250401276,-0.0741052091250818,-0.122680747250233,-0.0289723411397667,-0.0687593739127214,-0.0711118191948688,-0.0885883015134021,-0.0842557435888155,-0.0839793647046753,-0.0818447376988499,0.00965970070568552,-0.0478315529790269,-0.0385768592410144,-0.0787104001774751,-0.0170405518806525
165,,-0.0970093913943975,-0.0620624212336322,-0.072560587308618,-0.0762915369701465,-0.0616908196739092,-0.0890857225936682,-0.0724262281923939,-0.0663930573499881,-0.0860630684045407,-0.0548768558441932,-0.067265944505547,-0.106022931231269,-0.0674358201034204,-0.0245045017946778,-0.077841296090499,-0.124173450406435,-0.0342812452343525,-0.0721493882646974,-0.0778367031420759,-0.0956149718908717,-0.091038681886967,-0.0883655643932714,-0.087521452489097,0.00709691773686284,-0.0484568935574267,-0.0429009478685077,-0.0803982525131211,-0.0191432058735954
166,,-0.0931985656040024,-0.0615160747303914,-0.069998865390273,-0.0680541317751681,-0.0569090858285274,-0.0816800271651181,-0.0654106092080605,-0.0612296992127574,-0.0794773361988887,-0.0482024908670878,-0.0598905823118214,-0.104607558015968,-0.0634304227637361,-0.0213104596511425,-0.0732892662383875,-0.120143026293201,-0.0299029292898645,-0.0627552171251642,-0.0699494157322253,-0.0875868729962187,-0.0844974951791224,-0.0819792334310117,-0.0827827481647049,0.0583451394342943,-0.0311655503057755,-0.0350453382583891,-0.0768129284297958,-0.014458978563573
167,,-0.0918134709862393,-0.0582591288208029,-0.0647233158950398,-0.0637516536245672,-0.0532447729968552,-0.0798459714431477,-0.058850732861276,-0.0587023994801657,-0.0742810496020999,-0.0434159965484972,-0.0572381326432196,-0.101035722919039,-0.0595634309094918,-0.0212684136303173,-0.0714179289569435,-0.115611105701821,-0.0267181696649398,-0.0601905937358463,-0.0661019532460531,-0.0868412061602578,-0.0817942307488131,-0.0816609900770882,-0.0809553792281118,0.0286141231463652,-0.0365144598174225,-0.0372898888131933,-0.0752575246545888,-0.0107596652261711
168,,-0.0958785804593741,-0.0606090194099662,-0.0699336459856027,-0.0657942159975364,-0.0577989831600059,-0.0850763442264149,-0.0613072850668075,-0.0636616341984304,-0.0837002787260024,-0.0468134333781741,-0.0627669510403059,-0.10840040860395,-0.0649844580249608,-0.029076844843957,-0.0781650075662003,-0.119952030620442,-0.0323859316414451,-0.0633494456803221,-0.0705593115271417,-0.089632321126365,-0.0866330833415798,-0.0874390400762286,-0.0844572417210859,0.0131625459973333,-0.0390644531015749,-0.0353878026251176,-0.0792564409143034,-0.0138966750883678
169,,-0.0973030128939831,-0.0607315914471345,-0.0723648196660755,-0.0590111289320945,-0.0587245288979768,-0.085173876706908,-0.0599661106185129,-0.0620396298653082,-0.0841657999494637,-0.0397433932928511,-0.0644617750312801,-0.105293184697016,-0.0621715443763305,-0.0246557057541839,-0.0750375839670685,-0.1198624742276,-0.0317117894951321,-0.0664038554492719,-0.0702972711400494,-0.0880726911266146,-0.0860890264819763,-0.0860630125005315,-0.0838389289209218,0.0136414722208191,-0.0370000733740902,-0.0341640446712144,-0.0792619884979868,-0.0115297423860387
170,,-0.0969145771691793,-0.0598245361267092,-0.072506201328549,-0.0596062331667042,-0.0582205028447076,-0.086664246545236,-0.0595079556231534,-0.0583688907444534,-0.0818253813214195,-0.0388058732497083,-0.0621997194580274,-0.109284990849449,-0.0634666153613714,-0.0275806533644376,-0.0732505066532704,-0.120131143406125,-0.0300204670415992,-0.0678457530235362,-0.0719058485896873,-0.0891975908002502,-0.0884228324234592,-0.0854705542722591,-0.0868614070886769,0.0149318090218917,-0.0339462672130017,-0.0365543139409945,-0.0793943379944313,-0.011274488784768
171,,-0.0994419814684285,-0.0636103659171832,-0.0728053789331946,-0.0645372128773822,-0.0608745418561221,-0.088634247837735,-0.0659372751652366,-0.0590131385431586,-0.0850870804834437,-0.0428182892760188,-0.0648990254288983,-0.110158647187904,-0.0660624982262506,-0.0301191010140287,-0.0818234221614423,-0.122615053240382,-0.0335948913735734,-0.0722209647925923,-0.0741406726414298,-0.0887416724795177,-0.0890339267211795,-0.0899163299972794,-0.0882232304897729,0.00961678328754729,-0.0382447875406379,-0.0390334360857598,-0.0838565765556964,-0.0140412730162207
172,,-0.0973515295347597,-0.0615020601417496,-0.0715706968142417,-0.0617658667048924,-0.0581067914970855,-0.0856048386792454,-0.0604574596573442,-0.0558848533900286,-0.0838495546447532,-0.0389392125041863,-0.0602772594408847,-0.104430558321862,-0.0613523436491638,-0.0234536747049764,-0.0769282244411003,-0.120531200604354,-0.026848057900623,-0.0647418242083232,-0.0714680103083184,-0.0836665562255892,-0.0821871928644749,-0.0848541555582182,-0.0845823314063089,0.0096668368571792,-0.0356036982053064,-0.0354828752013518,-0.0798245729218706,-0.0102040324830514
173,,-0.0941095890956741,-0.0578178917323754,-0.0676819350965047,-0.0554039469925051,-0.055162717858344,-0.081874995367691,-0.0596894614248113,-0.0545871159842795,-0.083082736045775,-0.0287039689465412,-0.0562734109390464,-0.104795483617117,-0.0592201004401993,-0.0236386771966074,-0.0749015424193057,-0.120101291275178,-0.0268047618220618,-0.0556723391984085,-0.0667977709297226,-0.0781739181690932,-0.0825632508938411,-0.0834584527557111,-0.0822755781444968,0.0142097511017401,-0.0274194738256282,-0.031799035004466,-0.0762944274833953,-0.00903626197208797
174,,-0.095679773185007,-0.0595549221356962,-0.0718752364169223,-0.0552234209088984,-0.0554505307719519,-0.0835218235601434,-0.0604220462446869,-0.0534166208672559,-0.0797313493085886,-0.0312757091048915,-0.0598688436908166,-0.109406736670791,-0.0590574833549619,-0.0261687156420334,-0.0740468399474944,-0.121695433711297,-0.0275129024916041,-0.0482647751420343,-0.0642847694197415,-0.0817278009414364,-0.0854611438793736,-0.086067002581493,-0.084227928650768,0.00971337260565213,-0.0314995028602072,-0.0323570310593729,-0.0777341245132077,-0.0143551898202431
175,,-0.0965653783950244,-0.0567322060202146,-0.0692374616693058,-0.0569784954937237,-0.0549018684703267,-0.082895893385233,-0.0580341014952846,-0.054904685949088,-0.0815215417810739,-0.0286136614573869,-0.0583620080856295,-0.107139767043637,-0.0605633450207135,-0.0279084506114098,-0.0758015920737046,-0.120459516846545,-0.0272191274970086,-0.0567894403556461,-0.0635889517360721,-0.0831509458388019,-0.0859414051804239,-0.0850769121470647,-0.084874135261466,0.0100528926020709,-0.0299270020291547,-0.0358379059032569,-0.0802823476397377,-0.0143190893877806
176,,-0.0992385343489974,-0.0589244881006048,-0.0729141508933328,-0.0519271048852799,-0.0575961003026591,-0.0857791973398095,-0.0598709672264691,-0.0537047241967808,-0.0851568374863477,-0.0253667371096336,-0.0603748016470509,-0.108555244315196,-0.0606897695083156,-0.0266729444610068,-0.0793175307236545,-0.122722482268257,-0.0272747740595181,-0.0594805634021218,-0.0669861792504581,-0.0846082926767176,-0.0856558882160097,-0.0852519253533727,-0.0841098664759509,0.00593523268102902,-0.0237523605164813,-0.0328896405785699,-0.0817882194177723,-0.0136979265118211
177,,-0.0952334402631017,-0.0562174479548646,-0.0688730646599896,-0.0518001047854626,-0.0561396659728154,-0.0848659914361452,-0.0550263737772229,-0.0502405194014154,-0.0786706564553939,-0.0205201364949832,-0.061578085005566,-0.108831617735269,-0.060719971607032,-0.0237984520757433,-0.0781714419637297,-0.121187947485194,-0.0256050996452656,-0.0519685571702214,-0.0693600385973093,-0.0811184041013161,-0.0843798612635325,-0.0865004079273029,-0.0849853861569667,0.0108820933038038,-0.0205770266539289,-0.0331116458333542,-0.0799072913571485,-0.0137159767280525
178,,-0.0953120150305964,-0.0557656443115088,-0.0711954663803244,-0.0479187939879163,-0.0534633088372229,-0.0848686039133013,-0.0534837192046001,-0.0504968791283844,-0.0726526404993235,-0.0175570638836314,-0.0590630504541961,-0.106288378744299,-0.0605151714252402,-0.0225291473932155,-0.0787088673573691,-0.119026517952238,-0.0221945620722036,-0.047851969373297,-0.0687460818176011,-0.0827504174532373,-0.0840306645219781,-0.0863692856115706,-0.0842696612510239,0.0117185306662064,-0.0183061890637282,-0.0311903928108174,-0.0807236777345436,-0.0128782112573175
179,,-0.0956566748258846,-0.0546659440107062,-0.0677961784832091,-0.0411323671899277,-0.0522568173007756,-0.0807360520860602,-0.0528242770735371,-0.045167838137308,-0.0786233721895771,-0.0114073706140053,-0.0574477470146694,-0.106675363966157,-0.0597501347924657,-0.0156874512276265,-0.0742994666504907,-0.118274128321762,-0.0235767061185761,-0.0448416745676107,-0.0588410193063279,-0.0792476224851754,-0.0830838041266093,-0.0840151378443295,-0.081330540168236,0.0125941666072365,-0.0117855615662817,-0.031482084106126,-0.0800948194984431,-0.0116494231675722
180,,-0.0941119090182061,-0.0563539233537808,-0.0689437554912264,-0.0473304594814417,-0.0507445371669933,-0.0787865635771571,-0.0513568880646002,-0.0393874218693839,-0.0731431766247008,-0.0144133762939713,-0.057097225830386,-0.105304214660318,-0.0599248576776019,-0.0201001811132346,-0.0750245619720687,-0.116632164510824,-0.0235953012292401,-0.0572958801339099,-0.0616038782490256,-0.0795970630664586,-0.0828620827207483,-0.0856177745008358,-0.0832969456953189,0.0142276417350623,-0.0127873197797394,-0.032724755029133,-0.0787765749256974,-0.0125393773069759
181,,-0.0936726367300937,-0.0546413628671362,-0.0668280642665667,-0.0411624247828481,-0.0527073202508126,-0.0796663878282715,-0.0515339551278868,-0.0393646521966646,-0.0763301361407565,-0.00751536457323375,-0.0581271633975733,-0.10418737884795,-0.0577143635765085,-0.0125018182882563,-0.0760411967817012,-0.117784611339529,-0.0188768612829792,-0.0507083029571943,-0.0604700085479456,-0.0776753011993088,-0.0812301437047636,-0.0817842698198964,-0.0802257074169022,0.0160934940777255,-0.00239302166059236,-0.0304296852682658,-0.0789254681091977,-0.0143979609847912
182,,-0.0943662935671427,-0.05485514095737,-0.0700151702414406,-0.0373546783643718,-0.0536105478646055,-0.082436774714658,-0.0495908491587303,-0.0351201173232836,-0.0719679846676142,-0.00515868454479266,-0.0561505257809317,-0.101842991365172,-0.0595273631139172,-0.0126615931673923,-0.0749922367844809,-0.119068252970262,-0.0213040783025678,-0.0449353085771372,-0.0650910886369564,-0.0788726917783875,-0.082915805296372,-0.0831681399685179,-0.0824561311041531,0.0153035924637958,-0.00317012269106563,-0.0299667617895928,-0.0763771459186731,-0.0139057001964835
183,,-0.0946067585808878,-0.0552263051025888,-0.069862955154366,-0.0416104002593185,-0.0542439382485175,-0.0808925104401845,-0.0440512071771388,-0.031921380123975,-0.0737083507094537,-0.00717989445778557,-0.0575345888633461,-0.102771797520133,-0.0565216302813329,-8.74072086770067e-05,-0.0778800556756161,-0.117503962665089,-0.0200117181114164,-0.0373076108540786,-0.0614236987658946,-0.0823157946803948,-0.0822677767279104,-0.0838878680205597,-0.0822964444446248,0.0177733039356725,-0.0030245281289191,-0.0286479312594557,-0.078853745777292,-0.0121666011021993
184,,-0.0913948762685203,-0.0507961379152755,-0.0668117594153992,-0.0408749369947044,-0.0501536623047055,-0.0757082914200077,-0.0360329157924724,-0.0294485936666585,-0.068093623781834,-0.00054421859078763,-0.0555036610118639,-0.0998083793611447,-0.0561784246141014,-0.000163090046162433,-0.0751475815248316,-0.113270563383182,-0.0154108159168902,-0.0363114949835911,-0.0552310175624555,-0.0759538035249413,-0.0771300923082366,-0.081963273107166,-0.0809553792281118,0.0239496933080593,0.00247624128463886,-0.0232016308208995,-0.0746893926470217,-0.00746667795197582
185,,-0.0940355533070463,-0.0525085871750263,-0.0673121760891535,-0.0402732435580428,-0.0516010078056984,-0.0729200042271816,-0.0385404169949603,-0.0197503203592498,-0.0716043534104935,-0.000118539682894701,-0.0555290039638124,-0.102993021123701,-0.0590815701526985,-0.0017432118518676,-0.0762354543071102,-0.118315959948623,-0.0190530985258399,-0.0426128763361355,-0.0518256680784859,-0.0742577959760782,-0.0796284236375673,-0.0818837466659348,-0.08167099601851,0.0260907397745218,0.00402447635533371,-0.0263781211016198,-0.0772100759831238,-0.0104275020079149
186,,-0.0947178122638296,-0.0534472309333425,-0.0689166172154574,-0.0499045809075911,-0.0539384526121441,-0.0800563242334175,-0.032536058404765,-0.0161726690180417,-0.07294651475354,-0.00930434112887161,-0.0538451056010116,-0.1062994087076,-0.057804720268536,-0.0044244542567998,-0.0782232235438466,-0.118166699293887,-0.0180080255526241,-0.0384522838633558,-0.0568395950120934,-0.0751441424920388,-0.0821166819839687,-0.0844009373965996,-0.0822824975393578,0.0248182936067716,-0.000377372353498158,-0.0293835061316545,-0.0781091807957968,-0.00935037497411294
187,,-0.0917509339440741,-0.0516120984095294,-0.0640216601521766,-0.041566983736211,-0.0499461340459461,-0.0742154058629368,-0.0280986709539217,-0.00302371877964784,-0.0604896020323326,-0.00047108432907923,-0.0522550324780912,-0.103147856834947,-0.0581178486391122,-0.00516414079239438,-0.0757757012836462,-0.117521835300123,-0.0133421792402562,-0.0340056058538131,-0.0530862832522785,-0.0685434906256379,-0.0800044816669337,-0.0831999230272105,-0.0831649366152348,0.0279387014838628,0.00229404918228061,-0.0212995446328238,-0.0757262954758282,-0.00907922933463851
188,,-0.089531171545799,-0.0475636619223633,-0.0633526141116484,-0.0328214878789213,-0.0472162538071212,-0.0728482094845965,-0.0219261227771822,0.030912603258959,-0.0638708846279065,0.0139786074191371,-0.0486487867334896,-0.0997641554516826,-0.0541305475982455,-0.00325622173971717,-0.0711784774488882,-0.114154244424524,-0.0123434552742176,-0.0320904650111407,-0.0541545359885649,-0.0664427601135959,-0.0781140027557597,-0.0781894820516492,-0.0787943657205612,0.0290466141305538,0.0186383316311168,-0.0180533683115792,-0.0750643498656165,-0.00420076600212739
189,,-0.0915220685429887,-0.0515000929272893,-0.0676928779496372,-0.040771315022714,-0.048409516048241,-0.071203897010887,-0.025177305645474,0.0339412376091291,-0.068141009734244,0.00507221635763619,-0.0528765542952105,-0.104684975871591,-0.0560458848255196,-0.00789583842231679,-0.0729071855850988,-0.11568278945963,-0.011539563661704,-0.0182219337226167,-0.0460135438972472,-0.0676614462405644,-0.0793497377765192,-0.0814939570327029,-0.0800660207573737,0.0268520967824766,0.00969510609139603,-0.0192263531940623,-0.074623118834805,-0.00501616490057561
190,,-0.0922782624222029,-0.0518537944501527,-0.0667138208798623,-0.0385781938960168,-0.0485835166272399,-0.0736741392995655,-0.0218442956002521,0.0263389796451582,-0.0620109351525174,0.0186317624832498,-0.051579333061473,-0.102418006244437,-0.0546665724494309,-0.0104257151522781,-0.0778671868805575,-0.115605212562702,-0.0146747825813521,-0.0244957432231215,-0.0521817523239146,-0.0708743851401259,-0.0808372973705149,-0.0838680552047513,-0.0808580752378779,0.0280387081139504,0.0104358084813327,-0.0225168290201208,-0.077607223536452,-0.00562359391635903
191,,-0.0927776509637514,-0.0509782163407245,-0.0660122745655304,-0.0393671831444204,-0.0510189188112996,-0.0762905835505705,-0.0151516430795809,0.0643633955116395,-0.0648094518827227,0.016696517404195,-0.0498809047395551,-0.0998415733073057,-0.0551363274063254,-0.00593730242918461,-0.0738979296046729,-0.115850019358237,-0.0123064038223722,-0.0108749174533215,-0.0500738874809264,-0.0666046277882131,-0.0785538563436792,-0.081649019834204,-0.078759660630711,0.0271916167788953,0.0139694601085121,-0.0177680236501982,-0.0761509828195841,-0.00646155558509641
192,,-0.0878824126889715,-0.0497735178520027,-0.0624988527102419,-0.0414433233689403,-0.0459785572916195,-0.0691338475191521,-0.0063785731831826,0.0888894136331111,-0.0590031474136,0.0115746516668657,-0.0481753803910915,-0.096767335234018,-0.0508900620892747,0.00258542599209,-0.0714698637370017,-0.113849733367094,-0.00747347905299301,-0.0231583981117914,-0.0474994368589642,-0.062488241402416,-0.0748601977067199,-0.0787103940006132,-0.0772588006391251,0.0310518727002841,0.0144308079048221,-0.0159484437031802,-0.074639761585855,-0.00379424374091825
193,,-0.0890709190887022,-0.0480330394149683,-0.06180803039198,-0.034713672024246,-0.0435720373859079,-0.0694851773174361,0.00289240736529127,0.127276670931337,-0.054887382555671,0.0229366168596848,-0.0505892684053513,-0.0978178872103215,-0.0521669119734372,-0.000566408415155252,-0.0716639680624695,-0.111968952508578,-0.00615627912446204,-0.0236152085563839,-0.0470736746639498,-0.0628717763709774,-0.0771938878667899,-0.0801022443111575,-0.0803300389175418,0.0339220127292158,0.0264401713854852,-0.0147310323832046,-0.0741267091591434,-0.0035413445156777
194,,-0.0935986009414658,-0.0507785640660264,-0.0671652135715825,-0.0321027232770409,-0.0482020887764688,-0.0741897648834421,-0.00274015863915841,0.190909066191211,-0.0612415743887103,0.0245493210922304,-0.0510590704168057,-0.103855543442598,-0.0533715014643898,-0.0043655898276444,-0.0766045129653991,-0.114984210951929,-0.0103646024528047,-0.0367627910577757,-0.0557385337934102,-0.0678020183672917,-0.0801758381581474,-0.0828618668574787,-0.0819211753889559,0.0314485824178284,0.026403673295111,-0.0208557879886121,-0.0744962178580493,-0.00765640142040688
195,,-0.0879355691748121,-0.0461348412422671,-0.0618841926497831,-0.0330387510205422,-0.0440939381359169,-0.0702445373441322,0.0102578182321392,0.232086813850813,-0.0610970777398377,0.026475880860853,-0.0465998372272882,-0.0984259919794894,-0.0525464350403651,0.00820843441560598,-0.0711784774488882,-0.109753711852847,-0.00458249442266372,-0.024825943723148,-0.0503481108223941,-0.0654413315964126,-0.0772341797985077,-0.076407979696872,-0.078502561865404,0.0399876409896863,0.0345272332738948,-0.0154982134923624,-0.0743418761548602,-0.00259723972758028
196,,-0.0887310000046751,-0.0456725822708768,-0.0643752237368913,-0.0338310800014924,-0.0438106696367344,-0.0691876451968844,0.013734701297176,0.252000767793364,-0.0539162755910454,0.0308108377336725,-0.0491220804405458,-0.100692961606644,-0.0514802510348524,0.0115538422341121,-0.0733215914259753,-0.11273911816525,-0.00404143221013297,-0.0219972922786987,-0.0481132867706517,-0.0648021424999008,-0.0766432314666463,-0.0777282837281079,-0.0805106999927428,0.0444947739676028,0.0367614733238839,-0.0166521584730629,-0.0756876605180337,-0.00395022115291692
197,,-0.0897138402286398,-0.0473045032593845,-0.0643915285880589,-0.0301938404689825,-0.0449771703262382,-0.0669944222451618,0.0163617589527496,0.275374372596736,-0.0617619046858819,0.0450497133104864,-0.0508023744724028,-0.102661289774607,-0.0521428251757006,0.0256576947735422,-0.0767210981206327,-0.113467645412737,-0.00542357625650544,-0.0199500271210523,-0.045964491475683,-0.0614698194682297,-0.0778487475386173,-0.0815934338787413,-0.080573190777582,0.0436261736688906,0.04122398643361,-0.0178251433555459,-0.078202895334447,-0.00413974842334554
198,,-0.0897669967144802,-0.046355515399928,-0.0654030859316377,-0.0332394057624711,-0.0436076857924004,-0.0685360740424793,0.0265888051486587,0.288539127666782,-0.0616448634171611,0.0390247726816154,-0.0504012800195644,-0.0992554244084825,-0.0521669119734372,0.0376265797478387,-0.0771678291490969,-0.111371813280795,-0.00609757963333588,-0.0204287847598683,-0.0470492018871781,-0.0599997813441976,-0.0770462665652374,-0.0808139922012766,-0.0824145066194419,0.0499598599016667,0.0431912036698263,-0.015586939434669,-0.074849281933894,-0.00526003901770058
199,,-0.0869712883311028,-0.0436622673890415,-0.0587079200995104,-0.0276029301170577,-0.041161074052758,-0.068192388158837,0.0373094197525845,0.298584571513535,-0.0586147046277498,0.0431360828108028,-0.0463396495872836,-0.100814603371729,-0.0500707365600473,0.0416021927323292,-0.0712043682389466,-0.108953694065228,-0.00196974260488229,-0.0219916676208825,-0.0460913438164165,-0.0591347303761271,-0.0770965156984718,-0.0799392013477336,-0.079357215246292,0.0527943191731299,0.0505436296083886,-0.0150544568481507,-0.0733931402810205,-0.00149068299340112
200,,-0.0861596180435161,-0.0436273421443311,-0.0590397074064913,-0.0226217641551371,-0.0378290084090754,-0.0646575130498556,0.0480743252459102,0.302856429994179,-0.0536598220031097,0.0501716777445251,-0.0454073668616045,-0.0948875589412363,-0.0485649996963566,0.028902030426603,-0.0678696651194059,-0.105580113441672,0.000488420009318757,-0.0296193653439411,-0.0443437310716698,-0.0529559024431807,-0.0736244626859604,-0.0762489268144096,-0.0759734149281351,0.0629452433999808,0.0589039796503356,-0.0128606793647664,-0.0717880063806524,-7.68801872850705e-05
201,,-0.0836091153851447,-0.0405069828605528,-0.0588765494662841,-0.0220300899161157,-0.0331477566159883,-0.0597375412560942,0.067490524813363,0.300758003744218,-0.0415540330880649,0.0560978229672286,-0.044363011970642,-0.0939143207642982,-0.0480168690452725,0.0220517633413844,-0.0681092698274025,-0.106320523576235,0.00368553011819195,-0.0105612600645188,-0.0378440180443662,-0.0503991460571338,-0.0718112099772456,-0.0770323585728357,-0.075500949997777,0.0703368892189923,0.0643803838536983,-0.00153688817861886,-0.0697527366168395,0.000282358355318097
202,,-0.081551041500726,-0.0390956248028121,-0.0532691032355385,-0.0215586460487766,-0.0298246788141693,-0.0583985015759914,0.0755774236541584,0.30030649452812,-0.0497109248445473,0.0545410797689456,-0.0373381709611999,-0.0915811713573371,-0.0445956701522468,0.0187149264425081,-0.0668724867023025,-0.104314247837135,0.00579427117528808,-0.0296193653439411,-0.0425059217173367,-0.0480043648989765,-0.0704210225515679,-0.0732785179221262,-0.0693307958614992,0.0717165786775,0.0629899756751664,-0.00898669401541232,-0.0656764513775416,0.00410821940434154
203,,-0.0829777938578668,-0.0383145895532686,-0.0545744761857281,-0.0313505613496931,-0.0304580691980813,-0.0573569940164404,0.0874067579077645,0.291501997844569,-0.0542748225185083,0.0580717571563909,-0.0388197762497806,-0.0896791270254381,-0.0473121118078699,0.0112090648633453,-0.0685624352533961,-0.103543985571625,0.00495318934144636,-0.0375277445207631,-0.0423421999094144,-0.0499645232842913,-0.0707769346150752,-0.074395878180324,-0.0740625807910301,0.069657849226155,0.0622311734147989,-0.0107811412920775,-0.0676731852475544,0.00262672828735813
204,,-0.0791230912717589,-0.034301189537707,-0.05112627373511,-0.0204053551636545,-0.0291734137335173,-0.0558872337201213,0.101296728203052,0.288632215446429,-0.0532838866682175,0.0711581512568623,-0.0373417752921436,-0.0886729030148542,-0.0452883215897506,0.0124279143208829,-0.0699545631188468,-0.100068965668151,0.00972422292160029,-0.0171598659820503,-0.0359612172532607,-0.0451621621285881,-0.0693867471893975,-0.0727534783032021,-0.0715125675536331,0.0793477378628423,0.080154023134777,-0.0063745464235265,-0.066023967869703,0.00591951936355087
205,,-0.0777055177385487,-0.0354323670495064,-0.0524478421079359,-0.0172828857585495,-0.0242199010228558,-0.0518239609167226,0.103837423449012,0.282593162484264,-0.0512346984429677,0.0689262238691764,-0.0347328028655513,-0.0867266347734931,-0.0428308442103113,0.00753602151333175,-0.0662314981484293,-0.0999853990232663,0.0111217703805379,-0.0253157301027799,-0.0323798561389726,-0.0431509159389922,-0.0681241508808262,-0.0731312976935494,-0.068372027211061,0.0928085297634832,0.0808157623537135,-0.00620331424016214,-0.0645843699038851,0.0108613546508741
206,,-0.075610526826013,-0.0331945931694775,-0.0523337081497628,-0.00369658296934341,-0.0180999886096777,-0.0467090209203881,0.114770422034569,0.281340830484702,-0.0497109248445473,0.107987716661546,-0.0330200698552003,-0.0836635307197641,-0.0429331819001767,0.0110158148830138,-0.0646126343700406,-0.0969043499612263,0.0110723684447438,-0.0117664808608749,-0.0290031472845872,-0.0351483071698436,-0.0638024938598512,-0.0719781642956974,-0.0675659177097452,0.102316195264141,0.102442124023375,-0.00345801426847704,-0.0626428146787222,0.0141337411348056
207,,-0.0743619041728461,-0.0327882813257603,-0.0529537302082566,-0.00248642636788527,-0.0142728847545894,-0.0411579907558173,0.114801396708855,0.278216965326865,-0.0502014609699248,0.11473521590036,-0.0360193237417995,-0.0844819331854562,-0.0439932506047097,0.0182191068276997,-0.0673192177307667,-0.0954773408148764,0.0112423610608891,-0.0196472881856572,-0.0290235590765672,-0.040432184325056,-0.068268530302815,-0.0734375708045885,-0.0700187350724531,0.112792467693599,0.108210015700544,-0.00579763739951552,-0.0626979933235723,0.0192855082848188
208,,-0.0729004538439233,-0.0282916004558456,-0.0480261634426405,-0.00459596391787257,-0.0104613328955346,-0.0373255835262842,0.130008128391395,0.279056228675448,-0.0261815623679314,0.125697262026454,-0.0306350164884906,-0.0813302772565455,-0.0403612610309733,0.0291373264277596,-0.0633047664722357,-0.0915245902074085,0.0192260469319638,-0.0221568781583041,-0.0263345459362677,-0.0344324325902741,-0.0643665809039007,-0.0703437445804984,-0.0669892293942921,0.129184107165456,0.109545627018595,-0.000478015774152506,-0.0597911585375142,0.0243627201938765
209,,-0.0664280717122146,-0.0246703864684653,-0.046269507229262,0.00456411009042015,-0.00377054104354046,-0.0305612996187545,0.144453519948959,0.271903336899555,-0.0309521888857753,0.114799763548345,-0.0288715975742425,-0.0803682771554236,-0.0396324169958341,0.0266326773102935,-0.0648588266755076,-0.084873071709934,0.0196341679801951,-0.0204783038061315,-0.0254790674294678,-0.0238773695659657,-0.0630032547660348,-0.0683674162036046,-0.0630912315455212,0.138270036163754,0.120789922899127,0.00286323312332621,-0.0554005432441603,0.0275270015784228
210,,-0.0634497955121935,-0.0209511815874865,-0.0389270716343406,0.00415296193500573,-0.000759614019251939,-0.0246305894408358,0.159478745829842,0.268398280632546,-0.023173774629014,0.103549621727342,-0.023024809606709,-0.0718977856214459,-0.0331032723824197,0.0349705649554017,-0.0614852107709088,-0.0847238110551976,0.0263624063424814,-0.0167415458429051,-0.0165440459433317,0.00394838279700252,-0.0586312328304124,-0.0646413685306263,-0.0598603066075761,0.14390307293086,0.121955673894674,0.00566565280035883,-0.0524771647710467,0.0324323440372783
