Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean(background)
115,,-0.00158547855904163,0.0641698974812795,0.0127639232376971,0.0415548046709512,0.0223556110772977,0.0156355708057698,-0.0598247958039714,0.0200596068460064,-0.0100797129114979,0.0657606862654758,-0.0197941077767172,-0.0139200955199536,-0.016800973791998,-0.0169084781307093,-0.0497995063515373,0.0133889533251247,0.0778871143202334,0.0415355974908772,-0.0122804708813544,-0.00452098664187118,0.0307077264246212,0.0412111154603512,0.0280452573850888,-0.034563076817239,-0.0334102406299429,-0.0292198949138534,0.00169226769467153,0.0830554237493123,0.00447116167106035,0.0862635306668078,-0.0276751289170308,-0.0050578555266538,0.0130171018458092,0.0381814521693358,0.0184657422062271,-0.032175516693601,-0.0124908634928917,-0.0249038774658261,0.0581607455973919,-0.0118895648262732,-0.0245509759161217,-0.04981442148377,-0.00140590074598414,-0.0128112315390838,0.0495270388265634,0.103844712868046,0.102408129294154,0.0484215882599522
116,,-0.00308164323021664,0.0665837266804531,0.0124943006897652,0.0418023490460276,0.0226277445957461,0.0178015686293245,-0.0595662895162442,0.0214222801380215,-0.00729877341405941,0.0748316117815713,-0.0176000263167881,-0.0102427031159847,-0.0146920450143998,-0.0171348285301187,-0.0488985864168644,0.0122802426982892,0.0776609250556542,0.0384691123818816,-0.0225283797514949,-0.00790345919831252,0.0384344733459004,0.0428130873599339,0.0278771620782016,-0.0344231783692038,-0.0309818734122429,-0.0282386216407522,0.00331108056098893,0.0844991869957818,0.00817737133404114,0.0902754537111926,-0.0297888376511143,-0.00346699992862321,0.0132730554880711,0.045110523585847,0.0213776764123789,-0.0319535787454746,-0.0109615293888035,-0.024106057723182,0.0596695393937611,-0.0104864466473904,-0.0239076009413438,-0.0534977062975103,-0.00536256299346405,-0.00963480597949092,0.0574994923483002,0.11647434987694,0.10326590856804,0.0525347303827853
117,,4.59023567123677e-05,0.0657580485460645,0.00858850082650083,0.0441058303985147,0.0218357045289483,0.0156191187775002,-0.0606069894192733,0.0192742863198735,-0.0139198760283492,0.0641060134305798,-0.0146928683823822,-0.0132597618150549,-0.0124794273052936,-0.0173185136756712,-0.0502010637804956,0.0138646715736111,0.0745225612864994,0.0469892064578918,-0.0201451803433139,-0.00837389283023495,0.0505378726617024,0.0427622439821482,0.0277088791649452,-0.0336855062487785,-0.0289662067171166,-0.0285104639965501,0.00881502708780243,0.0971083631156307,0.00766446097364624,0.093920668305185,-0.027128526904826,-0.000695604466654712,0.0162208894739268,0.0484218502566193,0.019882585507051,-0.0320694534147448,-0.0126135724527197,-0.0261208906325715,0.0635615152360362,-0.00931559026775849,-0.0242504039623751,-0.0552216498876087,-0.00745186585044555,-0.00337943044091444,0.0599253046593293,0.122786866357988,0.101982480888045,0.0491331855504782
118,,0.00544769907485077,0.0663133399511909,0.0116623433200172,0.0468505818453345,0.0262097552919456,0.0198294437748634,-0.0551364998193122,0.0219995626919656,-0.0181490526037174,0.0747995779068822,-0.00944535689071859,-0.0049371739009564,-0.0133437686301037,-0.013367711168519,-0.0500149955856912,0.0160141693743204,0.0753579785181583,0.0498347165363279,0.0037306519752719,0.00375322786380034,0.057608250237999,0.0436182842643269,0.0284048362595686,-0.0310022185981322,-0.0265792715765566,-0.0266607814599186,0.0114141846921274,0.0970252811701963,0.00797145471876623,0.0955705549749242,-0.0269859892978318,-0.00155941822135224,0.0174874316114244,0.0486788061725921,0.022881153737462,-0.031432357581724,-0.0105322607492464,-0.0249927387446679,0.0769432372853309,-0.00501293175719582,-0.0234327570227876,-0.0559826809524909,-0.00844961427101602,-0.00240505814530244,0.064422061987889,0.121930329492062,0.113618699041649,0.053743098432581
119,,0.00212703762984187,0.0646594971832717,0.0110730098816346,0.0440411836864441,0.02398053902629,0.0176338880700106,-0.051643358749365,0.0233744528611863,-0.012956931290954,0.0651419396551371,-0.0152963169672467,-0.00675880648338745,-0.0179141685524274,-0.0131883374591457,-0.0484579069572036,0.0185964462830528,0.0736732957325193,0.0554392946702261,0.00583214745074587,0.00448329934123893,0.0571824624157952,0.0500093280442495,0.0303870851575266,-0.0266657208823232,-0.0339907526381394,-0.0286377262954079,0.00927097735850482,0.125588968380919,0.0073140554333172,0.0959649882717657,-0.0304830390793112,-0.00378397807455524,0.015439802473329,0.0481351346083185,0.0218390064385391,-0.0315144295044581,-0.0084746521137933,-0.0256686156997712,0.0822745826039215,0.00114999100723271,-0.0244863317125687,-0.0574458401906146,-0.0114236282310749,-0.00948542864710801,0.0605046214276327,0.118960258903968,0.121673107798486,0.0495326481248581
120,,0.00289106652058918,0.0672146557852812,0.0136537867311918,0.046452302350571,0.0265391313272086,0.0216700260562018,-0.0510872333741025,0.0225182182777093,-0.0110195819006523,0.0703443230427673,-0.010969024571225,-0.00551782333972259,-0.0122304938010013,-0.00894067460673635,-0.0487517197690849,0.0208281805835449,0.078482493964992,0.0618360804636136,-0.00470849701365893,0.00334308253773704,0.0516480323957502,0.0523601012488163,0.0349783132977966,-0.0272124936015054,-0.0344665657102482,-0.0261237319046761,0.010807743282228,0.133348511650464,0.0081160159968124,0.102288319710324,-0.0271621989385936,-0.0032495762759139,0.0197511698046372,0.0502899535648839,0.0246192199967948,-0.0337391801848528,-0.0140577578432275,-0.0269364584838973,0.0835966997764137,0.00581649161886424,-0.0201735724390304,-0.0573785939111745,-0.0115591732942065,-0.0133439275973119,0.0594618921280152,0.125796531748528,0.130323404377839,0.0477588945700374
121,,0.00559486425332386,0.0703299183714015,0.0152368874298546,0.0492545175414538,0.0282103719920702,0.0194449124700509,-0.0502220732137527,0.0242674082882186,-0.00674799584203086,0.0655545195335031,-0.00549601026284649,-0.00495995241446933,-0.00599378472530809,-0.00744586375476344,-0.049319704861174,0.0227237700152028,0.0813810165773504,0.0528471753809648,-0.0136390957096105,9.46945860720582e-05,0.0499849234247657,0.0525493134755943,0.0361096422400944,-0.0272760322890435,-0.0377812861908615,-0.0237091985076816,0.0113868931068153,0.130505916396452,0.012161705898328,0.116980938492166,-0.025219417957622,0.00082678116346317,0.0253776580602746,0.0502949822177149,0.0266044932898256,-0.0281701060770291,-0.0156681685953645,-0.0265705697535579,0.0913005869947411,0.0131431536225888,-0.0173160941712693,-0.0585895974291499,-0.0101361281989337,-0.0147795351648431,0.0597080779059358,0.131280411887235,0.138056881417042,0.0551271202315107
122,,0.00507763356337104,0.0732602175052292,0.0150058083614653,0.0447516542683546,0.0239860039267626,0.0180545766572915,-0.0514986975328497,0.0242062536902517,-0.0102491949272926,0.0629050716823041,-0.0112127352167218,-0.00028062966523304,-0.00799197852817617,-0.00285436386706054,-0.045265565155146,0.0252666648720308,0.080540983238251,0.0485736217768702,-0.00396562636644127,0.00956386881448061,0.0567407794167497,0.054077921188335,0.0333192476386752,-0.0253367210433164,-0.0327054323903265,-0.0233908437058465,0.00326088815014686,0.111932976087231,0.00858189691239757,0.125385527658567,-0.0263384445438751,0.000714960884577598,0.02292409659386,0.0509621443056098,0.0294877290136963,-0.0259356872381969,-0.0163705695110323,-0.0258820155779678,0.0931719885447133,0.0144049705274879,-0.0190749355489623,-0.0558523244320069,-0.0104260222645906,-0.0168776570884498,0.059975999986972,0.11907664920697,0.140551731587432,0.0488018387055208
123,,0.00339239458528618,0.076075897049583,0.020051731621952,0.0510844590478114,0.0298216840025968,0.0204144667462169,-0.047369770728222,0.0273670547135372,-0.013138029139478,0.0579548523851742,-0.0168870260256952,-0.00219337630171603,-0.0107162350576193,2.64838949467937e-05,-0.042200449469194,0.026332436358403,0.0843624326935318,0.0551806534412757,0.00176723252517128,0.0116283878166561,0.0575405435485588,0.0503907469544114,0.0310533379103452,-0.0246564249952498,-0.0304290599435126,-0.0242581249927966,0.00684960247868895,0.119692437663614,0.0145565175810355,0.153340180365883,-0.0250510577887842,0.000199125788891648,0.0222621274404248,0.0569867177079876,0.0306162025783548,-0.030288650246591,-0.0118043253996682,-0.0238697784803922,0.0926440898075532,0.00332401699663378,-0.0186956423692344,-0.0511641249100283,-0.00550558689612707,-0.0184691616665424,0.0655516002222064,0.122735669357617,0.148409671890651,0.0538406561256369
124,,0.00648426909014952,0.0730677143458613,0.0226709610466188,0.0557415953203628,0.0329273221033642,0.0235960287555056,-0.0437352746273892,0.0288641838667542,-0.0120902654355766,0.0538296285684961,-0.0141199693345117,-0.00346848668448761,-0.0117395927669661,0.00140605365071237,-0.0377251913188565,0.0322123037465844,0.0929331691996125,0.0561560177462734,-0.00405121187146374,0.00862328592943687,0.071967614801452,0.0440335779648419,0.0308751743949725,-0.022577073632173,-0.0228873417381453,-0.0238788594556376,0.00715971064996345,0.126911008816477,0.0139894148296211,0.161922828484013,-0.0226161075822212,0.00101942120815501,0.0252760917953407,0.0601003606166477,0.0335035161026569,-0.0293186116833865,-0.0130982090280884,-0.0257093035407624,0.0933319067811948,-0.00291320176934888,-0.0214097552074612,-0.0468207141060692,-0.00037439070695634,-0.0157538435420415,0.0692084095617195,0.121206481254796,0.156627837602228,0.0576903176247691
125,,0.00662352688589867,0.0808280781675282,0.0243273307181856,0.0505569933373843,0.0318739856936316,0.022935437993286,-0.0409771672418749,0.0251554488795937,-0.0170320616550939,0.0574460887446012,-0.00900044592801072,-0.00554060185323552,-0.0112694295192324,0.00250160754817145,-0.0338962418383354,0.0327523883594735,0.0956747441589975,0.0578643890999562,-0.0136639710248867,0.00584781992420499,0.0790377894605974,0.038964836314424,0.0291700201044614,-0.0247135885636369,-0.0158865551767792,-0.0255349944814408,0.00452404947411695,0.147596861059534,0.0146035470258452,0.15750880906411,-0.015663529524954,0.00723951873492905,0.0256291198284117,0.0616670745027768,0.0343314634694865,-0.0267899227481197,-0.012884516753321,-0.0261055572325539,0.0988391832295116,-0.00464665941308555,-0.0194514762382713,-0.0435957451332207,0.00112771640622283,-0.0110054085204779,0.0715544993816976,0.114118827455174,0.156850435362874,0.0539087718550596
126,,0.0074830593879895,0.0788648667805748,0.0237571781151415,0.0499542672755915,0.0301075260849426,0.0259132551101046,-0.0429562624359949,0.0271444126582518,-0.0138004434394818,0.0609066507305533,-0.00910710266564623,-0.00410604187587333,-0.0128113119547922,-0.000283131115673948,-0.0367067462594309,0.0373196900693495,0.101370136804974,0.0658455141189918,-0.0188749530122418,0.00775372664999859,0.0866532025049351,0.0385100532174204,0.0328871276347353,-0.0214707071208495,-0.0202004291005269,-0.0240485204035934,0.00759740913490516,0.166166615335449,0.0146215629208569,0.147713672474877,-0.018549127451417,0.00599672580814051,0.0263705286075734,0.0627643100631229,0.0385984584529458,-0.0211195120166759,-0.0127065006347789,-0.0238443636717017,0.11036562197006,-0.00210393083653294,-0.0130847299715477,-0.0446343899476896,-8.07216080118911e-05,-0.0151822211699832,0.07427719279829,0.107487342612099,0.152260154390994,0.0547176773304752
127,,0.0134497068120403,0.0771110827890838,0.0248550309510732,0.0532515712166271,0.0330770974264858,0.0256503015057258,-0.043632782872868,0.0252435648617391,-0.0157455886906756,0.0637210319673304,-0.0120569232951064,-0.00334324539132917,-0.0105364808867811,0.00233076688956959,-0.0338571198076329,0.0411143413286394,0.100304012416347,0.0772056395536721,-0.0184607249361217,0.0142971406767293,0.0828614249791331,0.0360547859542142,0.0317097725965041,-0.0206504417900904,-0.0146822473703015,-0.0247646528288136,0.0116741004525599,0.176941698282295,0.0139388400882026,0.136775273428656,-0.0150962401194542,0.0181201107402176,0.0332899279654783,0.0627692562790222,0.0388415107465815,-0.0193243140348487,-0.0146553182657286,-0.0249394340509063,0.138008827065262,-0.00216850586592111,-0.0144193732543927,-0.0359349462915625,0.00605940564750538,-0.0194109994896755,0.0748492868451819,0.100872340256554,0.155553943029364,0.0562870836970279
128,,0.0172658097146071,0.0798829678646817,0.0274511706497876,0.0547046749237671,0.0333600681204476,0.0250357206530741,-0.0395298688872515,0.0248937689867999,-0.0162270610593732,0.06341843505873,-0.0157320097404874,-0.00361650649115897,-0.0113386088526864,0.0047332248788569,-0.0327701316781555,0.0430313579842365,0.0954347065720971,0.0941111425114464,-0.00442412529351647,0.0259949204756187,0.0785603930429461,0.0328845921763768,0.0333588325825964,-0.0182851309157634,-0.0117623275204619,-0.0225741223103091,0.0160335222628481,0.189573421714769,0.016261588190863,0.130984310703124,-0.0141636201515091,0.0152741124175051,0.0335193462772619,0.0642073685517673,0.0407856982767755,-0.0203473484294871,-0.0110248591243859,-0.0253103333017237,0.137289089653113,0.00909193847242587,-0.0189007422267361,-0.0372635416597992,0.00560768373979146,-0.0194239749276188,0.0761888291114813,0.0892248385101812,0.148802608797884,0.0614134784835448
129,,0.0128130746429561,0.077454540509256,0.0232757482385915,0.0520244629805401,0.0334880764671105,0.022514749406005,-0.0385345822509852,0.0253634166398445,-0.00975618468447478,0.0647018434997948,-0.0147934304492955,-0.00735080464774732,-0.0110274619894893,0.00745392075112332,-0.0274232951161719,0.0462108870005577,0.098222442605886,0.114821159786687,0.00624363563706736,0.0302087033627341,0.0686771102780888,0.0374080931864914,0.039177068913504,-0.0204914179846022,-0.0105363392415887,-0.0214934543950343,0.0169820124691034,0.210326425736731,0.0169875781127423,0.120039798414363,-0.0180414793606296,0.0116762886434417,0.0320145684454394,0.0665995234345712,0.0420171940070491,-0.0222294166052726,0.000184929513381343,-0.0258133774841886,0.152067620594047,0.0108087315924495,-0.0165603389448159,-0.0380540954815089,0.00352571726825523,-0.0218338908723484,0.0766595325030879,0.074714356304189,0.16074011182376,0.0589381079648534
130,,0.0141998538531168,0.0797344195933696,0.024223336046967,0.0529393801294801,0.0322659765207498,0.0231852857446363,-0.0378174518736414,0.0278832528814522,-0.00222226471832622,0.0748454109891295,-0.00669056572436343,-0.0011117616903161,-0.00854517298978925,0.00744323198226238,-0.0279031761228577,0.0450628790144027,0.0957532179854842,0.0981636449916516,0.0355456754969193,0.043500639626577,0.0566214641318621,0.0339695836198731,0.039305704347383,-0.0184567632902393,-0.00188104716403926,-0.0184635765978273,0.0159058458558519,0.20533587218252,0.0142025667440976,0.117886387204146,-0.0167670038864605,0.012832044899362,0.031087911450055,0.0658680605399844,0.0409174189246719,-0.0177124529833874,0.000218478471194607,-0.0219769487262603,0.15578893270569,0.00734650320227045,-0.0166529799080586,-0.0365360980791337,0.00678592148772671,-0.018975715093643,0.0758991707273295,0.0686114160332938,0.161886011586223,0.0615596902690455
131,,0.0139172967104484,0.0795956568993252,0.0229175847730313,0.0546436732999392,0.0340379010299115,0.0267941357423762,-0.0405706311711416,0.0284190401800593,0.000658851591575962,0.0927855307489199,-0.000979783074441823,0.000937574964918884,-0.0052055086398282,0.00910053008523979,-0.025572552708448,0.0465864986138809,0.1032762945327,0.0957223426826139,0.044164287267654,0.0467545729648658,0.0750988293611472,0.0312854899643749,0.0388702699642522,-0.0173630053479032,0.000426804402836384,-0.0172900828451688,0.0166536525120681,0.201593753525188,0.0190646878075115,0.124024168816314,-0.0141610525672349,0.0108312096161609,0.03489178018811,0.0708349681092111,0.0500323800436141,-0.0168340828853658,0.00171025232903534,-0.0214434188469104,0.157164355957009,0.00111640157662362,-0.00949115712318276,-0.0285305105194556,0.0171726050563809,-0.0125449474283832,0.0822785372056725,0.0686672170804611,0.173640210542177,0.0643277338669049
132,,0.0138795169929896,0.0784045436007364,0.0231101203618781,0.0540839378377157,0.033602376249876,0.0295484097632135,-0.0404145542570747,0.0277780051864434,-0.00892421041006724,0.0815512508954956,0.00154028708573155,0.000914796451405955,-0.00831697727179856,0.00875660322835945,-0.0257781819186038,0.047527094460007,0.102560797879439,0.093394343342069,0.0283354391849932,0.0355490528708926,0.0767301479784484,0.033466702063639,0.0445763176863223,-0.0119264454052647,-0.0037033641658456,-0.0169864580904382,0.0137808903079901,0.189394105224869,0.0168647950852928,0.118219515871573,-0.013474700610962,0.0120491349227014,0.0362598054076874,0.0706719078583949,0.0433227826017644,-0.0233441910810823,0.00057663790669087,-0.0189230063109588,0.1677578329701,0.00640313493020089,-0.00981705198878342,-0.0258227602791403,0.0185316170398537,-0.00981671778435257,0.0792228490764597,0.0666724677656297,0.172585962814675,0.0637234250879239
133,,0.0172200347546165,0.0817415056587287,0.0239883480879638,0.0561183259111028,0.0344924140234533,0.0307874240956164,-0.0403511129215006,0.0340139486686979,-0.0087586263247186,0.0817712168350266,-0.00610547733504887,-0.000303408178746084,-0.00764632206692509,0.00953400906442624,-0.0275506802649227,0.0504848982894779,0.103239365673177,0.0904680982404155,0.0121697288618394,0.0205944959457019,0.0828693387480287,0.0338679592488143,0.0525383319991499,-0.0103558993850929,-0.00567952765148277,-0.0164759491606092,0.0167858918655045,0.177953304703447,0.0227201780230898,0.121341230259323,-0.0142387403314174,0.0171632114340511,0.0349888545789191,0.075357128432152,0.0459341136704568,-0.0276344184836167,-0.00106744335745453,-0.0168624146723832,0.1801853129996,0.00486843644950025,-0.00914277047873021,-0.0304813657332849,0.0158738511514205,-0.0169425981965804,0.079606607255604,0.0714790005397095,0.180083677709538,0.0690352044420638
134,,0.0159089028391814,0.0951527997236394,0.0271238237869749,0.0560357753832514,0.0355239834567275,0.0291966895656282,-0.0404486765880078,0.0323699361412593,-0.00905136090121782,0.0810240883115114,-0.00504492844603256,-8.7133893861515e-05,-0.00595222908403191,0.0130619315396659,-0.025689998316878,0.0566794833225543,0.111546984055155,0.0851436196545511,0.00160983306648198,0.0165612225026627,0.0884396174647803,0.0326134067000155,0.0543655555006147,-0.0128166245427127,-0.00260954189840791,-0.0172437031022587,0.019248333263282,0.167251908988443,0.0233776496615309,0.136148967425333,-0.0103299233919049,0.0168462332881191,0.0348167492536542,0.0803933654609016,0.0427668168297441,-0.0309835401822702,-0.00651999988148474,-0.0206404678483549,0.178772491214716,0.00948702655545667,-0.0067742131519536,-0.0308219471019015,0.0153129381865437,-0.0134608982940432,0.0878108011124381,0.0822768714903496,0.177785295992765,0.0627975002824745
135,,0.0161953258134036,0.0914285854767187,0.0256600806086878,0.0556016882569263,0.0341658167511427,0.0252657702009133,-0.0388988864788632,0.0313767180668136,-0.0071486251332772,0.109208641196837,0.00126290338449525,0.00204188702750605,-0.00936107276744696,0.0150265991135876,-0.023907798979206,0.0588003550296215,0.110697816716226,0.0821419660627856,0.00497333620363231,0.0196839150241874,0.0950323957062744,0.028522292746874,0.0549262484029774,-0.014126569858924,-0.00668647371992673,-0.0196516676944634,0.0251261831182036,0.176631182574728,0.024883966602293,0.139436514279732,-0.0133502828129888,0.0165790743949136,0.0371159233427409,0.0841889266682233,0.0402789738684546,-0.0314806267579219,-0.00711160414843188,-0.0224799929087252,0.187665230408468,0.0119101524566103,-0.00346729252007389,-0.0321170262969285,0.0133477128387452,-0.0111028841010873,0.0900917501619509,0.106835685828594,0.172468081742505,0.0681384720920811
136,,0.0209663769695968,0.091747659463371,0.0245585006910079,0.0553397779458342,0.0354369155508931,0.0275862497814412,-0.0438328382938963,0.0285461939997129,-0.00985254152510144,0.111633359096372,0.00331071274709565,-0.00124843277139391,-0.00999025239971727,0.0121073077123154,-0.0273646120701182,0.0527666859075515,0.102260849110865,0.0806169035412718,0.00915693161890117,0.0160580853085996,0.0987128393551347,0.0235609148426761,0.051773148154257,-0.0145270690109199,-0.0075631054898799,-0.0209205749954836,0.0207987880263257,0.168743626120822,0.027694229165151,0.129101259796789,-0.0102289072906023,0.023569732100455,0.0413610771221348,0.0893338155728961,0.0394428709007624,-0.0350228251613666,-0.00763185610292837,-0.0242915677163074,0.187494566677835,0.00696816643734719,-0.00451528358643365,-0.03415217112083,0.0151095849783249,-0.00777701729069792,0.0919020639587382,0.113355292334527,0.171276306097472,0.065526620606378
137,,0.0198641756776894,0.0864522985974096,0.0252209212934285,0.0577400685537106,0.0361744918638284,0.0295089063055038,-0.0470347855049848,0.0365532336171219,-0.00564644069797375,0.112925967009142,0.00591930799950639,0.0036244668115396,-0.0119677884849567,0.0111036412984262,-0.0275506802649227,0.0527774418658136,0.106751634145003,0.0768391740759947,0.00201576937084336,0.0149971390959386,0.0906121161242504,0.0188990449835692,0.047874625264876,-0.0153982644602295,-0.00163430641414393,-0.0207018138905126,0.0211179359971516,0.168871639305183,0.0298868142351763,0.124117675596574,-0.0111122296404826,0.0214259080008275,0.0403902500311894,0.0925068130723489,0.044616060855555,-0.035259301155143,-0.00583546743247829,-0.0247209029167982,0.181139555019395,0.0182862422535351,-0.0104015236685963,-0.0343245298243364,0.0159490669089964,-0.0026258962639943,0.0934951510021318,0.116397554376382,0.168290284793041,0.0682846838775821
138,,0.0206719587528425,0.0921641079648034,0.0237958124991169,0.0542022959971287,0.034887090988092,0.0291243750006913,-0.0519263807154408,0.0360370354492069,-0.00726026186125239,0.108305696621309,0.00788483930735953,0.00600397031922403,-0.0110343478953655,0.0119087121833098,-0.0279521581775585,0.0554741384565301,0.1124608751133,0.0756805009388282,0.020340945469419,0.0176139217300882,0.101135873057249,0.0131041476062484,0.0434780074650201,-0.0178844192597959,-0.00984341282670137,-0.0215995505451248,0.0226547019208747,0.184451587249728,0.0287237398885337,0.122412511437952,-0.011448949978158,0.0211959665257637,0.0393002219102274,0.0956005886804801,0.0427132668467209,-0.036543017747645,-0.00242866800989126,-0.0216796980897001,0.183384099121158,0.00965940022261369,-0.0156106511077034,-0.0347407008601922,0.0119774469824532,-0.00382756243806317,0.0956891548391821,0.10900502059793,0.178695533341068,0.0670176814086862
139,,0.0280890837478856,0.0899135054028439,0.0209607759507851,0.0521679079237415,0.0325734929541223,0.0254004537543756,-0.048709774002032,0.0335270990908523,-0.00649377281833877,0.0976671646989592,0.00695844935761172,0.0128122329275021,-0.00995566273299021,0.0105312981456337,-0.0294112031803221,0.0539613595078986,0.118068463502857,0.0835377460164895,0.0116201646501443,0.0115682417001975,0.0903375692187181,0.0119739897756149,0.0426863711220568,-0.0172104274962233,-0.00729846484818481,-0.0214443542380192,0.0245288676011845,0.207672623379375,0.0290452042320567,0.126992449426511,-0.0145444295791503,0.0202515010297212,0.0429630125276206,0.0981656962458992,0.0421654566755633,-0.0355054453073566,0.00571850190836291,-0.0228967112564455,0.181406190761513,0.0206470497795535,-0.0148801401505207,-0.0349173382241085,0.0140027879546781,0.00274606288140117,0.0965508391313446,0.115806394767777,0.182919106442923,0.0621056141370929
140,,0.0348456787060566,0.0999926499887465,0.0264727662386645,0.0597708115388548,0.0385507046896535,0.0313297833326434,-0.0440604036745983,0.0400736601866618,0.00125967859053189,0.104478387839238,0.00966753049355191,0.015624447129607,-0.00542673838326965,0.0147704279472718,-0.0222723867729909,0.0534856412594121,0.114999243130256,0.0852137777048872,0.0263526241992135,0.0194925280909645,0.0837446556991232,0.0119993802722516,0.0458626720251133,-0.0133444135737564,0.000298496126702653,-0.0175540293649061,0.0278257255442127,0.208060094045249,0.0315123689067793,0.137378417991934,-0.0084674711189408,0.0265088999868672,0.0447986917533067,0.102653233057544,0.0507161425423608,-0.0313406175005527,0.00882068651834059,-0.0165372741507518,0.193833670791012,0.020987023422179,-0.00379601851867689,-0.0341269270244125,0.0166945291426979,0.00806612027502292,0.100837592427922,0.125729036422499,0.184818068790796,0.0717154211653561
141,,0.0309242318936455,0.0931116245571421,0.0221818042932738,0.0604921101770161,0.0398300471528286,0.0292394462492671,-0.0461632001159585,0.0388896060648285,0.00330882062602676,0.112696801597906,0.0143634742848722,0.020406151596163,-0.00676124295581338,0.0150330662678564,-0.0206761761138009,0.0473375524553582,0.110596262352538,0.0827832806487212,0.0345046615782033,0.0217921572670508,0.0918335420961894,0.0109851328660671,0.0473864734919736,-0.0106738761614122,0.00459848220336422,-0.0184410170662258,0.0274518222161046,0.200383796107462,0.0334015778812852,0.146920242474791,-0.0110319742920257,0.0267264076518071,0.0470272435992083,0.103053629234599,0.0468897038847514,-0.0362148732886859,0.0029507128887636,-0.0171927468176427,0.195678313953589,0.0255362648070586,0.0019638429319654,-0.0307506360950723,0.0178652880511015,0.00624080214029531,0.102155466529987,0.129285662572403,0.174537383236966,0.0724367492743711
142,,0.0343503251083067,0.0872122048190143,0.0227326851565466,0.0646289637071483,0.0427124579631057,0.0319346045075081,-0.0474478091852555,0.0387770563282714,-0.000238685872934207,0.101778671446219,0.0175815366094853,0.0199621732384745,-0.00584157417797474,0.0176469642731,-0.0219884339851078,0.045939108496126,0.11333312298943,0.0782672936949835,0.0163119375206778,0.0164901988970574,0.108230059579283,0.00900735666245841,0.0489894448466762,-0.0115258754186115,0.00757171595507321,-0.0165701020292636,0.0270049978382826,0.193286702686026,0.0322348135320499,0.162476808800948,-0.00921610533375102,0.0313743843079671,0.0514489113951376,0.104600558257131,0.05228132545133,-0.0359975903798071,-0.00293706843037747,-0.0201907887273685,0.202784983462684,0.0145438415584301,0.00683016735004128,-0.0316420236804385,0.0156969231762136,0.00162883293158479,0.108672473548435,0.130880043977855,0.177503657965855,0.076608276308138
143,,0.0293882667294267,0.0843623559638725,0.0193854021289174,0.0640369584931282,0.0452411322495726,0.0334629700489709,-0.0410698652012288,0.0406338812396805,0.00023896652392628,0.0919972510171504,0.0146650843022282,0.022455488251398,-0.00840689439155415,0.0160047561967498,-0.0225466385695211,0.0456852001270745,0.111740860567651,0.0957170161495082,0.0155138364633106,0.018305886448163,0.111719490549842,0.0121350042026886,0.0556387148580988,-0.00880440788771677,0.00518678683687015,-0.0138187017442079,0.0269730572132012,0.210387205449025,0.0339579000368892,0.173683932212905,-0.0115681592480323,0.0277268252934077,0.051598973264049,0.107773473319652,0.0653132062336796,-0.0354233733846226,-0.00475527607882572,-0.0186333016389742,0.208926770805816,0.0177403055131434,0.0102101469418977,-0.0314232415114863,0.0132309717150077,0.00168079860177187,0.109403808160785,0.145069255798423,0.180948039175271,0.0711502851684973
144,,0.0355320395264934,0.0866056594477059,0.0205640690056823,0.0680805406476359,0.0467408306148542,0.0365097555554851,-0.0345732728196978,0.0457370253148158,0.00103632717597255,0.100944476494062,0.0216435584623309,0.0241974365676966,-0.00298600502484577,0.0207733842541491,-0.0112948403774631,0.0489469656431784,0.118857719660112,0.0846910165272202,0.0302325965633871,0.0278461553768773,0.0938149604383082,0.0125221001034989,0.0599495340117309,-0.0106547508039593,0.00764871635169457,-0.00862483405391022,0.032632057825652,0.204026657573346,0.0369703892124293,0.18316436596434,-0.00845962164701678,0.0329775897038911,0.0535185008067322,0.110521261125621,0.0795561168045156,-0.0348056138684762,-0.00786329529016237,-0.0172104949263243,0.221551462257379,0.0212767431104823,0.0165151587806538,-0.0183132120829669,0.0297352747935409,0.0139383049245813,0.112017888200681,0.158299536752322,0.201123255027906,0.0761112560407019
145,,0.0342050049858025,0.0812884013473666,0.021299758581007,0.0666705347485431,0.0449226860152549,0.0368778348320278,-0.0393200820519168,0.0419990119495241,0.00187983932450043,0.103905474311147,0.0266716618080017,0.0233890830561266,-0.00680968450296579,0.022699698010393,-0.0104134814581415,0.0541365884657263,0.121594678512057,0.0854078156965976,0.0360538529521839,0.0299052000871294,0.0823003590561496,0.0109060293040642,0.0581454486291456,-0.0106293211620126,0.00668335666980295,-0.0107636767044219,0.0336625949745016,0.223921638318125,0.0353376715946168,0.175436624679726,-0.0111510368427985,0.0278821639077274,0.0525432650245162,0.113738692131237,0.0805157848192415,-0.0351868973908462,-0.00823725677100549,-0.0190829807599606,0.218555154956979,0.0237452624798752,0.0145904601945746,-0.0167616271963749,0.0316363958024964,0.0166405197743117,0.111836775054345,0.166246029441268,0.202799619615133,0.0724953836934712
