Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean(background)
247,,-0.0601526633756099,-0.0294745349845712,-0.0821737668212913,-0.058946410316941,-0.0839124367067812,-0.102665727494732,-0.0439108489813779,-0.0343968410576548,-0.076196064079519,-0.0401026871466163,-0.0603500401541658,-0.0590799322422335,-0.0534856493109081,-0.0757486512573166,-0.0788691927436892,-0.0614003505398516,-0.0721941987110016,-0.0457352270469764,-0.0659367606897019,-0.0557752045067199,-0.0775902487407615,-0.0652353459387201,-0.0570944199130681,-0.0865043728295923,-0.037288209434756,-0.0413900077044,-0.0263368868753045,-0.0513808886324321,-0.0702835926926844,-0.0561578507565747,-0.0560311148580029,-0.0579749232289076,-0.0652828263433312,-0.07966137582598,-0.12030176772353,-0.0714583469620167,-0.0368608628713372,-0.0664637538959362,-0.0321763361776677,-0.090813073593428,0.0383439185765465,-0.0837186479051287,-0.000244914009886308,-0.0945484391630255
248,,-0.0611526044949743,-0.0324490746634349,-0.0860381662034874,-0.0621169541382564,-0.0926642892852981,-0.111979533559828,-0.045055992909841,-0.0342456274923293,-0.0799593715591019,-0.0432071881906786,-0.065357991761454,-0.0671787783953366,-0.0582475974431049,-0.0807307939803249,-0.0867647632600655,-0.0669341387203963,-0.081510506481515,-0.0508061153967762,-0.068852625832082,-0.0580154338854894,-0.0695257177800723,-0.0724175062140078,-0.0575816215057033,-0.0916744428348131,-0.0451594888922738,-0.0424766355208202,-0.0272043536276603,-0.0540962263199757,-0.0718166885185298,-0.063126698026208,-0.0572427428118147,-0.069933068730035,-0.071374500949153,-0.0779246857281516,-0.125526387133977,-0.0758612524285236,-0.0399310639438804,-0.0667920309340455,-0.0167250568667777,-0.0963654414036498,0.0344078480906664,-0.0875345318315203,0.000744677749091977,-0.0998908967803269
249,,-0.0630032156741558,-0.034387011700257,-0.086536165987683,-0.0645379822572613,-0.0917467376152179,-0.111300961053824,-0.0476567949930521,-0.0357271776641927,-0.0812158871472773,-0.0435212407877641,-0.0678785343941333,-0.0666958629409459,-0.0591464436949854,-0.0846726908522187,-0.0889225452504554,-0.0692618100582255,-0.0784639847075119,-0.0531798328450753,-0.069098271879352,-0.0593595715127511,-0.0600113543093593,-0.0765423607504851,-0.0575816215057033,-0.0924324200289876,-0.0456245943487971,-0.0456409397113367,-0.031321990792353,-0.0568625108664382,-0.0752843638111555,-0.0657046910181471,-0.0649817438621265,-0.0693790091726419,-0.0768070065649753,-0.0800347582371981,-0.125794191208368,-0.0772404932971528,-0.0402904178419846,-0.0698015724843821,-0.00943840006158575,-0.0991397144499284,0.0285859932568393,-0.089324282699651,-0.00420313363156428,-0.0986149941276775
250,,-0.0619739318217155,-0.0341795701264372,-0.0843848332343452,-0.0613673045221166,-0.0902743692487385,-0.105980583543837,-0.0436073472714951,-0.0326532049504235,-0.0780455664020006,-0.0367539229714874,-0.0654671822255496,-0.0633615758991134,-0.0534371601025148,-0.0796357445592574,-0.0852017403935152,-0.0659856281752398,-0.0769898612684783,-0.0453036293380117,-0.0684451440489022,-0.0559372326575977,-0.0589318081746201,-0.0694804590202229,-0.056899480023768,-0.0895745871854689,-0.0392163573747286,-0.0427882788907029,-0.0282913575456096,-0.0523898673596363,-0.0741163322572981,-0.0602024479857542,-0.0556142812220395,-0.052167764996381,-0.0725740789255409,-0.0766911530136764,-0.119775623661308,-0.0756294188097925,-0.0370755249955652,-0.0694094797698628,-0.00901925958399847,-0.0947140184050835,0.0340705835037725,-0.0847266787234419,-0.00323064192383601,-0.099190771362051
251,,-0.0625236369679646,-0.0340612482367749,-0.0864864317952324,-0.0655408629245121,-0.0922945836039378,-0.110682501068954,-0.0468772836697945,-0.0395371794409192,-0.0805650915279862,-0.0449166062854754,-0.0681538951737031,-0.0667979237245117,-0.0570570462708912,-0.0878298363716143,-0.0878033527545214,-0.0689882999010254,-0.0812550425401425,-0.0505633854048624,-0.0679853160948222,-0.0541499051431198,-0.0690706538742569,-0.0726662936211349,-0.059008563719706,-0.0914469757275662,-0.0447397982177669,-0.0448657935401651,-0.027961972081473,-0.0549805079194006,-0.075904944054118,-0.0619515143625314,-0.0629363173088401,-0.0722405294972231,-0.0723229244543853,-0.077389196348296,-0.121040262227953,-0.0787689196633116,-0.0410991080846328,-0.0689351740668153,-0.00646394144036771,-0.0965609369611125,0.0355324225545266,-0.0842124437835089,-0.000637330703227493,-0.0985891395547868
252,,-0.0596148030023458,-0.03047315962878,-0.0817653675266694,-0.0577915374534919,-0.0871242548135996,-0.105914599567151,-0.0430968360774222,-0.0347092875701407,-0.0787671588055463,-0.0414456399077019,-0.0645224964517022,-0.0668909411475083,-0.0547005733656474,-0.0848735095281308,-0.0841329064212734,-0.0641527321217829,-0.0769605311638773,-0.047155792083225,-0.0678075366464819,-0.0525912946887722,-0.059058700994511,-0.0768352113223623,-0.0558135344854255,-0.0888846430662838,-0.0421878571236435,-0.0439229389234467,-0.0288952840403576,-0.0497482799409529,-0.0713237937125107,-0.061824060278425,-0.0589756098019022,-0.0721772192798794,-0.0680146887010731,-0.0780058882078459,-0.117311116370416,-0.074873502660323,-0.0377245503852498,-0.0675125444156748,-0.0262073394027331,-0.0960933645037525,0.0350220359965115,-0.0837392350758231,0.000198802837205129,-0.0942164336159063
253,,-0.0604040956021509,-0.030671976717036,-0.0780701696563559,-0.0586121613991339,-0.0847890677410404,-0.102683761251072,-0.0429174559078563,-0.0354248823675135,-0.0754872049105515,-0.0394399697678814,-0.0610099521774007,-0.0620705715824396,-0.0494527069228863,-0.0793985179172927,-0.0815615385380532,-0.0617028857137336,-0.0706021200028152,-0.0461757784847492,-0.0650954123956919,-0.0519383260967234,-0.0494595599932674,-0.0682767889382203,-0.0533422714358868,-0.0889983766199072,-0.0415981250560052,-0.0436992737545065,-0.0269628149160597,-0.0503322204259003,-0.072710921868396,-0.0569685890359857,-0.0557054225400479,-0.0600509654862066,-0.0671102267851605,-0.0728527341478344,-0.122563388658781,-0.0719769518394979,-0.0338007398327953,-0.0653602026268458,0.00194037060287182,-0.0934418273901667,0.0426778343667394,-0.0832146324959721,-0.00150736951769043,-0.0946262080767203
254,,-0.0625440961213019,-0.0294323203973387,-0.0815064339532753,-0.0631096573544842,-0.0875625057871397,-0.104917710292262,-0.0433658362066066,-0.0346184539637683,-0.0787285771047745,-0.0419515428992282,-0.0636728189322459,-0.0622284428198033,-0.0536072571668781,-0.0816798282954332,-0.0820758414782679,-0.062575796215439,-0.0747493460053267,-0.0479470778666621,-0.065926319674482,-0.0552462254886694,-0.0514704283222696,-0.0691514088637664,-0.0570107261156103,-0.0921974101242962,-0.0408268658800162,-0.0449937177257267,-0.0288074372878216,-0.0539318397128685,-0.0755398797821298,-0.0605212867967932,-0.0565913581759046,-0.0681375452914665,-0.0705016404075917,-0.0790852107085895,-0.122452629270753,-0.0779633824196314,-0.0362268105607403,-0.0676309771124358,-0.019939046918982,-0.0926294184081395,0.0433526029900031,-0.0882956647106435,0.00234854462495696,-0.0972247978472498
255,,-0.0614477816217431,-0.0304857180902147,-0.084006432341519,-0.0634136417468809,-0.0879048449864998,-0.107415735036756,-0.0462840247821768,-0.0375514961619901,-0.0781679327862969,-0.040294537541057,-0.0635493207521655,-0.0604267470127051,-0.0534129154983184,-0.0822820288286706,-0.0838303148255605,-0.0647113624428555,-0.0750440437229837,-0.0462927365673084,-0.068497349125002,-0.0538829876398257,-0.054581900430691,-0.0688746921891362,-0.056753275106793,-0.0895064062124905,-0.041235202859019,-0.0422049381355566,-0.0282913575456096,-0.0549125306657154,-0.0738242518202901,-0.061241083397449,-0.0553665974673365,-0.0643573290073973,-0.0678701888683535,-0.0789067142486378,-0.123052563632877,-0.0737259343029763,-0.0357576060920219,-0.0708959250974133,-0.0252291341462894,-0.09491318869107,0.043508364874117,-0.0882852970707255,0.00120534723319847,-0.0954406271227746
256,,-0.0606934849421204,-0.0303207937171561,-0.0840361675994392,-0.0660775895521448,-0.0919042239738979,-0.107746074309868,-0.043082951294946,-0.0332981367390653,-0.0758545587281321,-0.0300042644330497,-0.0653721739711584,-0.0607238860028331,-0.0522953546953523,-0.0833952183591398,-0.0848690511378696,-0.0622964810549025,-0.0709361784669063,-0.0480100337723459,-0.0670080935081521,-0.0559182943023003,-0.0513116755594536,-0.0647819698681843,-0.0577974478117141,-0.089316800990455,-0.042879772450819,-0.0442425068003996,-0.0287415920812928,-0.0547084545792805,-0.0773650560449833,-0.0621156165858376,-0.0582980909840271,-0.046507907690379,-0.0697793960937859,-0.0844575369660878,-0.125138803214054,-0.0749729059561931,-0.0348789454990216,-0.066390883292468,-0.024670227473988,-0.0977718335042535,0.0417696025044115,-0.0881517026249249,0.00922453419828924,-0.0996368653419255
257,,-0.0566591283435599,-0.0290472446822614,-0.0842752338102408,-0.0594326514309466,-0.0885966231800789,-0.100017561243965,-0.0376882224268099,-0.0314436282617916,-0.0772787710157022,-0.0378004824133267,-0.0594054798865989,-0.0544547700745923,-0.0475818957715487,-0.075310733686689,-0.0824085307339136,-0.0580601786200877,-0.0681353439327421,-0.0419949467393038,-0.0608938914332515,-0.0528915566466925,-0.0406859060110763,-0.0662223608291209,-0.0533006467330803,-0.0889832910250183,-0.0365055965632628,-0.0414859104124126,-0.0236029556366725,-0.0509841381645329,-0.0724189865284754,-0.0564675953997383,-0.0563699399307141,-0.0617131441583862,-0.0646673640928581,-0.0811303212338807,-0.121649512800284,-0.0748072874988926,-0.0303960920033227,-0.0605632472210248,-0.0429762787438805,-0.0894299057770943,0.0512765847733096,-0.0840683335886487,0.0105894425993587,-0.0955805701284205
258,,-0.0597842640158443,-0.025061521897754,-0.083647767239348,-0.0594124304427299,-0.0874665940129599,-0.106791263799773,-0.0423448138184608,-0.0318871177419613,-0.0809775209959737,-0.0373645101620421,-0.0630272146249959,-0.0620612698401399,-0.0534614047067114,-0.0823915082213276,-0.0854739406935889,-0.0587991690448224,-0.0685284435164846,-0.0447552134485006,-0.0647662382266619,-0.0493262898622434,-0.0530791503330619,-0.0716872778898733,-0.0535859462975119,-0.0850110468335769,-0.0417455910778435,-0.0427243976602392,-0.0258648102251069,-0.0543796813650662,-0.0719809384215071,-0.054326801135069,-0.0547283455861826,-0.0710691001650931,-0.0679895859964472,-0.0788255117689435,-0.12200959171864,-0.0694941249470269,-0.0324128505789,-0.0662357997004716,-0.0249496017568611,-0.0940318418019375,0.0469686492512588,-0.0833073488186673,0.0039011113470721,-0.0924581174643218
259,,-0.0572933620970185,-0.0258991561447753,-0.0816059023381767,-0.0592604382465316,-0.0882267884115392,-0.104329166771397,-0.0383711012740466,-0.027996697242612,-0.0815897349144928,-0.0344866129712073,-0.0583278829616282,-0.0561173273197915,-0.0480193248737196,-0.0813877980835154,-0.0787683288784515,-0.0585082438776133,-0.0704448039872283,-0.0449798960807851,-0.0633290465911116,-0.049026027904323,-0.0560953160886128,-0.0670489857998316,-0.0509129293503844,-0.0858752147839303,-0.039046183961882,-0.0385774545930192,-0.0241298767203953,-0.0491416803714438,-0.0775840075499238,-0.0565041078050894,-0.0557835624308475,-0.0602964670304145,-0.0663943537161837,-0.0722360422882846,-0.122277247916679,-0.0720045012132317,-0.0311997432289704,-0.0654878339796657,-0.00414831283427838,-0.0936717184066115,0.0507403376718903,-0.0839449586736245,0.00939509246808491,-0.0903210113003873
260,,-0.0581529157365744,-0.0283743835015346,-0.0844345674267958,-0.0584195933126728,-0.0918494910098977,-0.107085535560205,-0.0408616665994165,-0.0312622247169896,-0.0799014353417713,-0.042352620417503,-0.0610715757611605,-0.0571760464607041,-0.0475334065631554,-0.0805482431610639,-0.0841329064212734,-0.0614351805598701,-0.0736289614036012,-0.0434425128639901,-0.0627804700076619,-0.0532776077354473,-0.055121741867037,-0.064878230935792,-0.0545465733355901,-0.0906509887501912,-0.0371293897174134,-0.0382658112231365,-0.0287744349688108,-0.0532458611847037,-0.0785696520648745,-0.0585900655948077,-0.0569951903846593,-0.0709148211585005,-0.0672484827979478,-0.0721791260548108,-0.121972622630514,-0.0728432265913516,-0.0307604849184273,-0.065378456209963,0.0119018741073551,-0.0958214345929962,0.0511901435124869,-0.0860843952252752,0.00982156184969117,-0.0979458531578657
